time,sst
01/01,26.482752
01/02,26.489346
01/03,26.438251
01/04,26.383955
01/05,26.359722
01/06,26.356108
01/07,26.382261
01/08,26.386684
01/09,26.376543
01/10,26.346512
01/11,26.332338
01/12,26.233133
01/13,26.175264
01/14,26.292336
01/15,26.296803
01/16,26.349659
01/17,26.379951
01/18,26.343113
01/19,26.33503
01/20,26.321945
01/21,26.33703
01/22,26.355164
01/23,26.334036
01/24,26.33717
01/25,26.30691
01/26,26.279722
01/27,26.279312
01/28,26.298023
01/29,26.334318
01/30,26.329683
01/31,26.318235
02/01,26.310448
02/02,26.316929
02/03,26.333591
02/04,26.361544
02/05,26.35525
02/06,26.358976
02/07,26.377253
02/08,26.359488
02/09,26.339458
02/10,26.343573
02/11,26.384995
02/12,26.399391
02/13,26.38494
02/14,26.39436
02/15,26.415508
02/16,26.395214
02/17,26.377888
02/18,26.339153
02/19,26.35776
02/20,26.453598
02/21,26.49437
02/22,26.513186
02/23,26.52665
02/24,26.517385
02/25,26.484478
02/26,26.465115
02/27,26.46575
02/28,26.487854
02/29,26.622416
03/01,26.538795
03/02,26.517618
03/03,26.529919
03/04,26.557829
03/05,26.557524
03/06,26.528828
03/07,26.516611
03/08,26.553028
03/09,26.609163
03/10,26.699621
03/11,26.739578
03/12,26.770046
03/13,26.762413
03/14,26.74468
03/15,26.75196
03/16,26.740303
03/17,26.755371
03/18,26.785645
03/19,26.78961
03/20,26.793013
03/21,26.80201
03/22,26.785173
03/23,26.83348
03/24,26.916393
03/25,26.986269
03/26,27.02968
03/27,27.020266
03/28,27.048517
03/29,27.091225
03/30,27.100752
03/31,27.103453
04/01,27.048683
04/02,27.009235
04/03,27.031372
04/04,27.086452
04/05,27.11269
04/06,27.187757
04/07,27.244808
04/08,27.321157
04/09,27.369984
04/10,27.422565
04/11,27.446095
04/12,27.405754
04/13,27.440702
04/14,27.436321
04/15,27.447472
04/16,27.464008
04/17,27.484438
04/18,27.515614
04/19,27.495293
04/20,27.525745
04/21,27.529556
04/22,27.578981
04/23,27.60798
04/24,27.631142
04/25,27.652048
04/26,27.63072
04/27,27.59676
04/28,27.620916
04/29,27.60189
04/30,27.613815
05/01,27.614187
05/02,27.598352
05/03,27.57198
05/04,27.579382
05/05,27.608116
05/06,27.573858
05/07,27.612818
05/08,27.605076
05/09,27.596138
05/10,27.565563
05/11,27.52342
05/12,27.509888
05/13,27.488403
05/14,27.52166
05/15,27.555504
05/16,27.58419
05/17,27.572104
05/18,27.582739
05/19,27.591543
05/20,27.559546
05/21,27.564672
05/22,27.601368
05/23,27.627985
05/24,27.591188
05/25,27.665092
05/26,27.68395
05/27,27.674583
05/28,27.719172
05/29,27.723253
05/30,27.73128
05/31,27.734137
06/01,27.736649
06/02,27.71197
06/03,27.669847
06/04,27.624372
06/05,27.62948
06/06,27.633698
06/07,27.537712
06/08,27.653473
06/09,27.653734
06/10,27.74357
06/11,27.677826
06/12,27.758593
06/13,27.723469
06/14,27.705166
06/15,27.639341
06/16,27.645836
06/17,27.62529
06/18,27.624573
06/19,27.652134
06/20,27.63817
06/21,27.567028
06/22,27.55533
06/23,27.507357
06/24,27.45546
06/25,27.385866
06/26,27.36189
06/27,27.357563
06/28,27.378098
06/29,27.347149
06/30,27.35104
07/01,27.38267
07/02,27.37738
07/03,27.337591
07/04,27.313269
07/05,27.337872
07/06,27.309807
07/07,27.27918
07/08,27.252941
07/09,27.323662
07/10,27.259819
07/11,27.27749
07/12,27.222815
07/13,27.237846
07/14,27.274408
07/15,27.259035
07/16,27.186815
07/17,27.139965
07/18,27.140686
07/19,27.149487
07/20,27.160658
07/21,27.241007
07/22,27.24535
07/23,27.268364
07/24,27.261087
07/25,27.131975
07/26,27.152105
07/27,27.162617
07/28,27.150946
07/29,27.116365
07/30,27.06449
07/31,27.020018
08/01,26.990742
08/02,26.966242
08/03,26.96494
08/04,26.972017
08/05,26.959757
08/06,26.921103
08/07,26.86735
08/08,26.818335
08/09,26.777323
08/10,26.783537
08/11,26.836454
08/12,26.876852
08/13,26.933758
08/14,26.937712
08/15,26.878216
08/16,26.83572
08/17,26.818148
08/18,26.808613
08/19,26.791471
08/20,26.779835
08/21,26.834839
08/22,26.873337
08/23,26.84881
08/24,26.801548
08/25,26.802145
08/26,26.82847
08/27,26.828287
08/28,26.835659
08/29,26.825874
08/30,26.805412
08/31,26.803173
09/01,26.852322
09/02,26.945005
09/03,26.979769
09/04,26.869698
09/05,26.836477
09/06,26.911377
09/07,26.99
09/08,26.974495
09/09,26.96678
09/10,26.953333
09/11,26.952414
09/12,26.970541
09/13,26.92306
09/14,26.913431
09/15,26.897383
09/16,26.851542
09/17,26.838427
09/18,26.815756
09/19,26.800812
09/20,26.818024
09/21,26.86751
09/22,26.883204
09/23,26.912096
09/24,26.919584
09/25,26.972368
09/26,27.02964
09/27,26.972168
09/28,26.993847
09/29,26.998495
09/30,27.043932
10/01,26.991123
10/02,26.920052
10/03,26.843931
10/04,26.8416
10/05,26.833258
10/06,26.812708
10/07,26.797762
10/08,26.776857
10/09,26.791288
10/10,26.799448
10/11,26.764755
10/12,26.8856
10/13,26.951517
10/14,26.919455
10/15,26.9197
10/16,26.956192
10/17,26.983078
10/18,26.9719
10/19,26.961668
10/20,26.850334
10/21,26.779533
10/22,26.833292
10/23,26.846087
10/24,26.860823
10/25,26.913431
10/26,26.944212
10/27,27.059856
10/28,27.079483
10/29,26.989983
10/30,26.97032
10/31,26.912718
11/01,26.955906
11/02,27.033026
11/03,27.026844
11/04,27.045649
11/05,27.068808
11/06,27.030893
11/07,26.965532
11/08,26.911833
11/09,26.920694
11/10,26.924505
11/11,26.935476
11/12,26.954088
11/13,26.855501
11/14,26.895323
11/15,27.084412
11/16,27.09957
11/17,27.047377
11/18,27.016163
11/19,26.997818
11/20,27.024416
11/21,27.063572
11/22,27.042253
11/23,26.992373
11/24,26.88458
11/25,26.827314
11/26,26.797398
11/27,26.814297
11/28,26.790457
11/29,26.889097
11/30,26.92375
12/01,26.96473
12/02,26.945463
12/03,26.92386
12/04,26.875757
12/05,26.810602
12/06,26.71494
12/07,26.675512
12/08,26.637321
12/09,26.665216
12/10,26.720695
12/11,26.711435
12/12,26.634548
12/13,26.644964
12/14,26.637602
12/15,26.634687
12/16,26.678318
12/17,26.717922
12/18,26.731024
12/19,26.717035
12/20,26.6999
12/21,26.684809
12/22,26.652594
12/23,26.647175
12/24,26.622425
12/25,26.542183
12/26,26.500769
12/27,26.543722
12/28,26.538345
12/29,26.431347
12/30,26.41035
12/31,26.458769
