time,sst
01/01,28.840645
01/02,28.890284
01/03,28.892567
01/04,28.907969
01/05,28.87934
01/06,28.854246
01/07,28.881472
01/08,28.879457
01/09,28.86976
01/10,28.880121
01/11,28.85824
01/12,28.8605
01/13,28.88301
01/14,28.859776
01/15,28.879335
01/16,28.883162
01/17,28.911282
01/18,28.906832
01/19,28.880043
01/20,28.87747
01/21,28.83808
01/22,28.794073
01/23,28.8274
01/24,28.796593
01/25,28.765121
01/26,28.792715
01/27,28.825726
01/28,28.816853
01/29,28.83249
01/30,28.803555
01/31,28.78466
02/01,28.775549
02/02,28.769753
02/03,28.771645
02/04,28.768139
02/05,28.770613
02/06,28.785439
02/07,28.76956
02/08,28.777813
02/09,28.779568
02/10,28.819862
02/11,28.885578
02/12,28.904463
02/13,28.893732
02/14,28.870855
02/15,28.888338
02/16,28.919872
02/17,28.892075
02/18,28.892767
02/19,28.936895
02/20,28.99564
02/21,29.003677
02/22,29.005991
02/23,29.013744
02/24,29.00948
02/25,29.051342
02/26,29.063032
02/27,29.059582
02/28,29.05489
02/29,28.821047
03/01,29.059181
03/02,29.046087
03/03,29.064037
03/04,29.060066
03/05,29.083557
03/06,29.046246
03/07,29.088326
03/08,29.117685
03/09,29.131647
03/10,29.192078
03/11,29.191841
03/12,29.17686
03/13,29.197996
03/14,29.207876
03/15,29.212555
03/16,29.233849
03/17,29.281044
03/18,29.299269
03/19,29.285997
03/20,29.336626
03/21,29.33443
03/22,29.300722
03/23,29.271048
03/24,29.333235
03/25,29.361929
03/26,29.336369
03/27,29.344015
03/28,29.334127
03/29,29.3138
03/30,29.305073
03/31,29.29968
04/01,29.289335
04/02,29.25531
04/03,29.298817
04/04,29.313557
04/05,29.341753
04/06,29.351234
04/07,29.378359
04/08,29.430859
04/09,29.487705
04/10,29.469292
04/11,29.46501
04/12,29.462269
04/13,29.516949
04/14,29.502699
04/15,29.478008
04/16,29.453909
04/17,29.473484
04/18,29.458626
04/19,29.494598
04/20,29.48573
04/21,29.502571
04/22,29.488068
04/23,29.468136
04/24,29.445316
04/25,29.461933
04/26,29.456127
04/27,29.468258
04/28,29.479662
04/29,29.467669
04/30,29.474407
05/01,29.472906
05/02,29.470633
05/03,29.459692
05/04,29.433071
05/05,29.448301
05/06,29.453255
05/07,29.456415
05/08,29.454851
05/09,29.434914
05/10,29.429266
05/11,29.4411
05/12,29.434275
05/13,29.40406
05/14,29.38806
05/15,29.37176
05/16,29.391459
05/17,29.40033
05/18,29.416931
05/19,29.410322
05/20,29.416445
05/21,29.420713
05/22,29.416592
05/23,29.444284
05/24,29.395079
05/25,29.41969
05/26,29.399696
05/27,29.386187
05/28,29.37083
05/29,29.36024
05/30,29.347944
05/31,29.335495
06/01,29.302631
06/02,29.269442
06/03,29.264732
06/04,29.266966
06/05,29.240515
06/06,29.212698
06/07,29.192177
06/08,29.187689
06/09,29.157465
06/10,29.141237
06/11,29.153318
06/12,29.164934
06/13,29.139074
06/14,29.106792
06/15,29.096514
06/16,29.095486
06/17,29.078709
06/18,29.074263
06/19,29.039879
06/20,29.019629
06/21,28.992573
06/22,29.00322
06/23,28.976631
06/24,28.967924
06/25,28.94664
06/26,28.923819
06/27,28.910683
06/28,28.88215
06/29,28.876507
06/30,28.872032
07/01,28.851646
07/02,28.8551
07/03,28.861197
07/04,28.817575
07/05,28.768179
07/06,28.763393
07/07,28.755621
07/08,28.733137
07/09,28.729572
07/10,28.718863
07/11,28.692488
07/12,28.69993
07/13,28.6333
07/14,28.661789
07/15,28.647682
07/16,28.609896
07/17,28.585005
07/18,28.578415
07/19,28.560467
07/20,28.545721
07/21,28.528433
07/22,28.52149
07/23,28.514956
07/24,28.507046
07/25,28.508833
07/26,28.485237
07/27,28.488203
07/28,28.478815
07/29,28.454784
07/30,28.411366
07/31,28.406452
08/01,28.410406
08/02,28.420168
08/03,28.397429
08/04,28.390709
08/05,28.40975
08/06,28.38281
08/07,28.378725
08/08,28.375591
08/09,28.365341
08/10,28.346409
08/11,28.343224
08/12,28.332731
08/13,28.312023
08/14,28.30705
08/15,28.297474
08/16,28.311628
08/17,28.317163
08/18,28.306181
08/19,28.333616
08/20,28.329712
08/21,28.329624
08/22,28.339851
08/23,28.332483
08/24,28.336277
08/25,28.340042
08/26,28.327452
08/27,28.297625
08/28,28.279095
08/29,28.290295
08/30,28.290937
08/31,28.276579
09/01,28.262577
09/02,28.254768
09/03,28.27184
09/04,28.247519
09/05,28.258167
09/06,28.303862
09/07,28.292305
09/08,28.284576
09/09,28.272392
09/10,28.271257
09/11,28.277876
09/12,28.266005
09/13,28.316017
09/14,28.286783
09/15,28.282915
09/16,28.285408
09/17,28.298368
09/18,28.308846
09/19,28.320925
09/20,28.311296
09/21,28.31438
09/22,28.319395
09/23,28.317547
09/24,28.309938
09/25,28.338112
09/26,28.379154
09/27,28.39495
09/28,28.369678
09/29,28.34005
09/30,28.336643
10/01,28.367645
10/02,28.380938
10/03,28.392546
10/04,28.409697
10/05,28.404285
10/06,28.41118
10/07,28.419233
10/08,28.434917
10/09,28.444832
10/10,28.469042
10/11,28.569958
10/12,28.631565
10/13,28.5642
10/14,28.566366
10/15,28.578106
10/16,28.555973
10/17,28.551577
10/18,28.571613
10/19,28.614006
10/20,28.660763
10/21,28.659147
10/22,28.638187
10/23,28.651754
10/24,28.679276
10/25,28.652315
10/26,28.645834
10/27,28.682411
10/28,28.71505
10/29,28.716574
10/30,28.723728
10/31,28.759077
11/01,28.718792
11/02,28.704939
11/03,28.692406
11/04,28.715914
11/05,28.713846
11/06,28.712044
11/07,28.709148
11/08,28.705318
11/09,28.716219
11/10,28.731075
11/11,28.713572
11/12,28.7086
11/13,28.752699
11/14,28.785631
11/15,28.813133
11/16,28.854658
11/17,28.824898
11/18,28.822666
11/19,28.836113
11/20,28.82876
11/21,28.839724
11/22,28.81611
11/23,28.81919
11/24,28.829002
11/25,28.861685
11/26,28.89393
11/27,28.846395
11/28,28.856548
11/29,28.903393
11/30,28.903732
12/01,28.905554
12/02,28.866438
12/03,28.8874
12/04,28.874836
12/05,28.855217
12/06,28.861591
12/07,28.853304
12/08,28.848919
12/09,28.887697
12/10,28.904263
12/11,28.91225
12/12,28.915218
12/13,28.898571
12/14,28.892696
12/15,28.885078
12/16,28.919268
12/17,28.932446
12/18,28.88491
12/19,28.844019
12/20,28.862534
12/21,28.88869
12/22,28.916296
12/23,28.930796
12/24,28.917109
12/25,28.900398
12/26,28.899683
12/27,28.863937
12/28,28.868462
12/29,28.876083
12/30,28.861773
12/31,28.864222
