time,sst
01/01,27.234688
01/02,27.2407
01/03,27.226068
01/04,27.180418
01/05,27.107946
01/06,27.106762
01/07,27.056189
01/08,27.04791
01/09,27.04145
01/10,27.02164
01/11,27.02205
01/12,27.033352
01/13,27.041658
01/14,27.020231
01/15,27.014082
01/16,27.00874
01/17,26.979097
01/18,26.990448
01/19,26.995901
01/20,26.973106
01/21,26.938812
01/22,26.93946
01/23,26.947271
01/24,26.906492
01/25,26.904623
01/26,26.91392
01/27,26.908411
01/28,26.904694
01/29,26.937668
01/30,26.93438
01/31,26.942442
02/01,27.00135
02/02,27.01142
02/03,26.998184
02/04,27.017649
02/05,27.053062
02/06,27.079954
02/07,27.10716
02/08,27.070139
02/09,27.114494
02/10,27.1857
02/11,27.172476
02/12,27.19795
02/13,27.245317
02/14,27.254961
02/15,27.265581
02/16,27.258287
02/17,27.245714
02/18,27.254906
02/19,27.262949
02/20,27.273008
02/21,27.334036
02/22,27.334497
02/23,27.372917
02/24,27.441164
02/25,27.473099
02/26,27.535635
02/27,27.598783
02/28,27.6461
02/29,27.461668
03/01,27.637163
03/02,27.665295
03/03,27.680511
03/04,27.72671
03/05,27.73817
03/06,27.770851
03/07,27.763367
03/08,27.765776
03/09,27.770973
03/10,27.78136
03/11,27.7717
03/12,27.781422
03/13,27.818447
03/14,27.85559
03/15,27.907537
03/16,27.9737
03/17,28.007082
03/18,28.039452
03/19,28.028156
03/20,28.038166
03/21,28.058851
03/22,28.050434
03/23,28.095966
03/24,28.178228
03/25,28.194557
03/26,28.217894
03/27,28.245216
03/28,28.286573
03/29,28.3409
03/30,28.339558
03/31,28.368603
04/01,28.45857
04/02,28.537714
04/03,28.540102
04/04,28.57329
04/05,28.601784
04/06,28.609577
04/07,28.605867
04/08,28.686573
04/09,28.684563
04/10,28.74892
04/11,28.850004
04/12,28.828295
04/13,28.831732
04/14,28.862083
04/15,28.908794
04/16,28.908398
04/17,28.882788
04/18,28.881866
04/19,28.92329
04/20,28.94757
04/21,28.955828
04/22,29.041046
04/23,29.072987
04/24,29.103045
04/25,29.111189
04/26,29.146889
04/27,29.162867
04/28,29.148273
04/29,29.183678
04/30,29.185148
05/01,29.164986
05/02,29.21803
05/03,29.215998
05/04,29.231636
05/05,29.264244
05/06,29.298302
05/07,29.254328
05/08,29.245867
05/09,29.272472
05/10,29.210508
05/11,29.203697
05/12,29.249205
05/13,29.247395
05/14,29.300585
05/15,29.35681
05/16,29.259377
05/17,29.192085
05/18,29.177721
05/19,29.212675
05/20,29.206133
05/21,29.166254
05/22,29.09867
05/23,29.084616
05/24,28.97722
05/25,28.991941
05/26,29.016155
05/27,28.980192
05/28,28.93007
05/29,28.918053
05/30,28.851244
05/31,28.844397
06/01,28.820446
06/02,28.829927
06/03,28.86322
06/04,28.844715
06/05,28.824846
06/06,28.808205
06/07,28.798138
06/08,28.694717
06/09,28.697683
06/10,28.641855
06/11,28.652615
06/12,28.62827
06/13,28.643778
06/14,28.654652
06/15,28.609491
06/16,28.639708
06/17,28.642347
06/18,28.57265
06/19,28.481066
06/20,28.484072
06/21,28.49579
06/22,28.490618
06/23,28.522902
06/24,28.469044
06/25,28.451841
06/26,28.421358
06/27,28.401747
06/28,28.355558
06/29,28.35957
06/30,28.384344
07/01,28.407717
07/02,28.37605
07/03,28.287619
07/04,28.329195
07/05,28.294285
07/06,28.267998
07/07,28.251432
07/08,28.31206
07/09,28.313612
07/10,28.25274
07/11,28.231945
07/12,28.194155
07/13,28.16897
07/14,28.189678
07/15,28.177265
07/16,28.151909
07/17,28.066015
07/18,28.069351
07/19,28.047802
07/20,28.070131
07/21,28.092176
07/22,28.09419
07/23,28.056969
07/24,28.056314
07/25,28.038195
07/26,28.028214
07/27,28.035666
07/28,28.03921
07/29,28.048801
07/30,28.098711
07/31,28.056494
08/01,27.988913
08/02,27.981955
08/03,27.925177
08/04,27.936014
08/05,27.970144
08/06,27.99524
08/07,27.990234
08/08,27.968765
08/09,27.973457
08/10,27.952477
08/11,27.933489
08/12,27.9073
08/13,27.945864
08/14,27.956535
08/15,27.962708
08/16,27.961256
08/17,27.90852
08/18,27.893785
08/19,27.906557
08/20,27.849596
08/21,27.767487
08/22,27.760044
08/23,27.861397
08/24,27.859201
08/25,27.818296
08/26,27.803045
08/27,27.824623
08/28,27.832245
08/29,27.807867
08/30,27.778343
08/31,27.76724
09/01,27.777168
09/02,27.771254
09/03,27.754473
09/04,27.758753
09/05,27.792437
09/06,27.774637
09/07,27.743599
09/08,27.72656
09/09,27.73899
09/10,27.762785
09/11,27.743805
09/12,27.75266
09/13,27.72574
09/14,27.71189
09/15,27.672485
09/16,27.720192
09/17,27.746496
09/18,27.790276
09/19,27.752693
09/20,27.720207
09/21,27.722902
09/22,27.702496
09/23,27.696487
09/24,27.703102
09/25,27.69436
09/26,27.68769
09/27,27.690073
09/28,27.689
09/29,27.660633
09/30,27.661026
10/01,27.668596
10/02,27.668545
10/03,27.651548
10/04,27.655066
10/05,27.665808
10/06,27.61036
10/07,27.699135
10/08,27.688293
10/09,27.625845
10/10,27.610415
10/11,27.624784
10/12,27.613565
10/13,27.620821
10/14,27.633654
10/15,27.657066
10/16,27.627077
10/17,27.628092
10/18,27.61084
10/19,27.564753
10/20,27.597921
10/21,27.629477
10/22,27.627985
10/23,27.626223
10/24,27.587193
10/25,27.574274
10/26,27.578207
10/27,27.59709
10/28,27.589302
10/29,27.562195
10/30,27.575531
10/31,27.554506
11/01,27.568758
11/02,27.59546
11/03,27.57235
11/04,27.570618
11/05,27.600485
11/06,27.660706
11/07,27.664171
11/08,27.669151
11/09,27.631758
11/10,27.613712
11/11,27.670164
11/12,27.650072
11/13,27.663218
11/14,27.68681
11/15,27.731056
11/16,27.752922
11/17,27.74818
11/18,27.750826
11/19,27.755186
11/20,27.774084
11/21,27.73783
11/22,27.762873
11/23,27.751371
11/24,27.72422
11/25,27.708853
11/26,27.702866
11/27,27.68846
11/28,27.7059
11/29,27.700329
11/30,27.659302
12/01,27.654959
12/02,27.663897
12/03,27.631182
12/04,27.618198
12/05,27.59899
12/06,27.531006
12/07,27.529078
12/08,27.509628
12/09,27.471962
12/10,27.454845
12/11,27.42652
12/12,27.399004
12/13,27.401772
12/14,27.411636
12/15,27.383615
12/16,27.385769
12/17,27.410612
12/18,27.38574
12/19,27.341303
12/20,27.326841
12/21,27.317959
12/22,27.319744
12/23,27.28736
12/24,27.22489
12/25,27.202873
12/26,27.189028
12/27,27.19689
12/28,27.212563
12/29,27.218452
12/30,27.198397
12/31,27.20239
