time,sst
06/26,29.28425
06/27,29.287481
06/28,29.269266
06/29,29.276178
06/30,29.263916
07/01,29.238869
07/02,29.210493
07/03,29.167824
07/04,29.176542
07/05,29.158611
07/06,29.15807
07/07,29.157587
07/08,29.173704
07/09,29.15817
07/10,29.10629
07/11,29.128801
07/12,29.115803
07/13,29.13109
07/14,29.12356
07/15,29.0786
07/16,29.109474
07/17,29.09139
07/18,29.005993
07/19,28.97815
07/20,28.997179
07/21,29.003412
07/22,28.987938
07/23,28.959856
07/24,28.983112
07/25,28.9651
07/26,28.93623
07/27,28.956882
07/28,28.95662
07/29,28.939732
07/30,28.92907
07/31,28.944555
08/01,28.905823
08/02,28.921183
08/03,28.908167
08/04,28.893862
08/05,28.9093
08/06,28.89658
08/07,28.908129
08/08,28.945538
08/09,28.917614
08/10,28.896734
08/11,28.900331
08/12,28.916265
08/13,28.900114
08/14,28.865952
08/15,28.842415
08/16,28.886852
08/17,28.872913
08/18,28.872477
08/19,28.886877
08/20,28.888597
08/21,28.897812
08/22,28.932695
08/23,28.901047
08/24,28.894493
08/25,28.906195
08/26,28.938759
08/27,28.910711
08/28,28.85842
08/29,28.871439
08/30,28.866533
08/31,28.844267
09/01,28.854391
09/02,28.880991
09/03,28.823751
09/04,28.78237
09/05,28.78389
09/06,28.792795
09/07,28.80258
09/08,28.810211
09/09,28.806173
09/10,28.788383
09/11,28.795301
09/12,28.81959
09/13,28.823639
09/14,28.848997
09/15,28.836327
09/16,28.819075
09/17,28.824768
09/18,28.8591
09/19,28.870956
09/20,28.903168
09/21,28.952812
09/22,28.938105
09/23,28.979765
09/24,28.965677
09/25,28.984968
09/26,28.974403
09/27,28.98825
09/28,28.982561
09/29,28.958015
09/30,28.889656
10/01,28.876894
10/02,28.910934
10/03,28.938091
10/04,28.94111
10/05,28.917236
10/06,28.9514
10/07,28.987986
10/08,28.956701
10/09,28.932878
10/10,28.95153
10/11,28.963882
10/12,28.978827
10/13,28.967415
10/14,28.941744
10/15,28.99089
10/16,29.029291
10/17,28.986935
10/18,28.944063
10/19,28.96188
10/20,28.981295
10/21,28.990534
10/22,28.955736
10/23,29.02975
10/24,29.012571
10/25,29.055357
10/26,29.080595
10/27,29.118425
10/28,29.096243
10/29,29.137785
10/30,29.108347
10/31,29.114962
11/01,29.083462
11/02,29.065788
11/03,29.09103
11/04,29.0848
11/05,29.137423
11/06,29.097462
11/07,29.118233
11/08,29.131157
11/09,29.122608
11/10,29.171185
11/11,29.088156
11/12,29.059763
11/13,29.027277
11/14,29.062649
11/15,29.089413
11/16,29.072252
11/17,29.071205
11/18,29.08665
11/19,29.052666
11/20,29.012238
11/21,29.03912
11/22,29.061903
11/23,29.080238
11/24,29.054518
11/25,29.097624
11/26,29.09267
11/27,29.09427
11/28,29.083128
11/29,29.076456
11/30,29.093182
12/01,29.074734
12/02,29.04363
12/03,29.051329
12/04,29.010733
12/05,28.99651
12/06,29.008537
12/07,29.01835
12/08,29.040028
12/09,29.055372
12/10,29.035536
12/11,29.044407
12/12,28.99765
12/13,29.003506
12/14,29.023323
12/15,29.014833
12/16,29.016527
12/17,29.019909
12/18,29.02396
12/19,29.076965
12/20,29.090822
12/21,29.072712
12/22,29.060905
12/23,29.06306
12/24,29.010624
12/25,29.008106
12/26,28.979881
12/27,28.982235
12/28,28.997355
12/29,28.98928
12/30,28.980719
12/31,28.906328
