time,uwind
01/01,-5.207434
01/02,-5.2483006
01/03,-5.52498
01/04,-5.462355
01/05,-6.2785454
01/06,-6.3733816
01/07,-6.539855
01/08,-6.7631226
01/09,-6.589306
01/10,-6.511898
01/11,-6.7583733
01/12,-6.733742
01/13,-6.5316386
01/14,-6.6799507
01/15,-7.0244994
01/16,-6.5821967
01/17,-6.9055963
01/18,-6.762079
01/19,-7.1790833
01/20,-7.074889
01/21,-6.9800906
01/22,-6.787047
01/23,-6.4259877
01/24,-6.5552955
01/25,-6.9056687
01/26,-6.881893
01/27,-6.1454797
01/28,-6.537111
01/29,-6.3947167
01/30,-5.869122
01/31,-6.132572
02/01,-6.699563
02/02,-6.5475616
02/03,-6.206453
02/04,-6.570809
02/05,-6.636944
02/06,-6.435399
02/07,-6.451989
02/08,-6.6077614
02/09,-6.963873
02/10,-6.733935
02/11,-6.5576034
02/12,-6.6276345
02/13,-6.581545
02/14,-6.1178565
02/15,-6.2151256
02/16,-6.517124
02/17,-6.895035
02/18,-7.41212
02/19,-7.3972793
02/20,-7.03464
02/21,-6.5237975
02/22,-6.835706
02/23,-6.8586555
02/24,-7.051948
02/25,-6.7231903
02/26,-6.625121
02/27,-6.9854217
02/28,-6.772494
02/29,-7.1925507
03/01,-7.1441674
03/02,-7.1012177
03/03,-7.3032436
03/04,-6.5148916
03/05,-6.7554827
03/06,-6.96115
03/07,-6.7521796
03/08,-6.5620704
03/09,-6.3456464
03/10,-6.7182655
03/11,-6.964069
03/12,-6.2150755
03/13,-5.8700595
03/14,-6.5735273
03/15,-6.804656
03/16,-7.033693
03/17,-6.8974137
03/18,-6.905103
03/19,-6.8373237
03/20,-7.0934014
03/21,-7.2819915
03/22,-7.3125706
03/23,-6.982123
03/24,-6.807516
03/25,-7.0867143
03/26,-6.847432
03/27,-7.0668397
03/28,-6.783648
03/29,-6.7134595
03/30,-6.4977536
03/31,-6.618698
04/01,-7.0964413
04/02,-6.8481
04/03,-6.9753003
04/04,-6.809198
04/05,-6.808562
04/06,-6.545315
04/07,-6.2514834
04/08,-6.3098087
04/09,-6.005839
04/10,-6.8753743
04/11,-6.885255
04/12,-7.0188103
04/13,-7.223959
04/14,-7.1815395
04/15,-7.0491486
04/16,-7.0807433
04/17,-6.9397483
04/18,-7.2195063
04/19,-7.334059
04/20,-6.74018
04/21,-6.8933606
04/22,-7.2838287
04/23,-6.7538853
04/24,-6.7074447
04/25,-7.153292
04/26,-7.095061
04/27,-6.859267
04/28,-6.6380496
04/29,-6.5425506
04/30,-6.463723
05/01,-6.251383
05/02,-6.716123
05/03,-6.7375364
05/04,-6.465483
05/05,-6.6589932
05/06,-6.4464054
05/07,-6.6014447
05/08,-6.806457
05/09,-6.818052
05/10,-6.9928455
05/11,-6.479168
05/12,-6.3380775
05/13,-5.959166
05/14,-6.310096
05/15,-6.148067
05/16,-6.26678
05/17,-6.499843
05/18,-6.5624824
05/19,-6.3340683
05/20,-6.330199
05/21,-6.0290694
05/22,-5.528645
05/23,-5.9481144
05/24,-6.2810807
05/25,-5.896538
05/26,-5.924867
05/27,-5.9558005
05/28,-5.576174
05/29,-5.553441
05/30,-5.626422
05/31,-6.293863
06/01,-5.828758
06/02,-5.6388516
06/03,-5.5469584
06/04,-5.5657463
06/05,-6.1749306
06/06,-6.246942
06/07,-6.3345575
06/08,-5.4054804
06/09,-5.889125
06/10,-5.677143
06/11,-5.40277
06/12,-4.8542314
06/13,-6.2447853
06/14,-6.1685457
06/15,-5.815313
06/16,-5.7076116
06/17,-5.192893
06/18,-4.936959
06/19,-4.572493
06/20,-4.466757
06/21,-5.3808537
06/22,-5.833123
06/23,-5.865782
06/24,-5.4748197
06/25,-5.1251674
06/26,-4.7512326
06/27,-4.771438
06/28,-4.1472635
06/29,-3.6919324
06/30,-4.647798
07/01,-4.53579
07/02,-4.495121
07/03,-4.692165
07/04,-4.070791
07/05,-4.2464914
07/06,-4.357564
07/07,-4.1247044
07/08,-3.348453
07/09,-4.0043683
07/10,-3.390613
07/11,-3.201749
07/12,-3.4341922
07/13,-3.6713288
07/14,-3.2958198
07/15,-3.1561177
07/16,-3.119779
07/17,-3.547227
07/18,-3.6028392
07/19,-3.3788183
07/20,-3.239244
07/21,-3.247106
07/22,-3.4514391
07/23,-3.5355575
07/24,-3.4285517
07/25,-3.5303054
07/26,-3.0973275
07/27,-3.3121696
07/28,-2.7010922
07/29,-3.5128312
07/30,-2.909717
07/31,-3.220226
08/01,-3.228691
08/02,-3.242456
08/03,-2.976143
08/04,-2.714917
08/05,-3.041962
08/06,-2.967298
08/07,-2.3944762
08/08,-2.219545
08/09,-2.3808026
08/10,-2.3813145
08/11,-1.3241535
08/12,-1.0682667
08/13,-1.6826847
08/14,-2.1200697
08/15,-2.2188635
08/16,-1.9849811
08/17,-1.1456432
08/18,-0.4789965
08/19,-0.66434944
08/20,-1.1250447
08/21,-1.5800598
08/22,-0.9669686
08/23,-1.132641
08/24,-1.3864437
08/25,-1.5136311
08/26,-1.2289997
08/27,-1.0096086
08/28,-0.8045995
08/29,-0.84371686
08/30,-0.75192624
08/31,-0.5001584
09/01,-0.24674693
09/02,-0.30875847
09/03,-0.41544315
09/04,-0.41929835
09/05,-0.10754329
09/06,-0.8369375
09/07,-0.9923269
09/08,-1.5904683
09/09,-0.8649589
09/10,-1.0008726
09/11,-2.019234
09/12,-1.6045145
09/13,-1.2405077
09/14,-1.9302937
09/15,-1.6231416
09/16,-1.6753591
09/17,-1.3974458
09/18,-0.20618555
09/19,-0.7764494
09/20,-0.79149073
09/21,-1.5351175
09/22,-1.0576981
09/23,-0.56593907
09/24,-0.28919882
09/25,-0.67028713
09/26,-1.2181356
09/27,-1.7848881
09/28,-1.7000393
09/29,-2.2228394
09/30,-2.5553427
10/01,-1.8021363
10/02,-1.4618436
10/03,-0.7518882
10/04,-1.0666058
10/05,-1.6763787
10/06,-1.1461809
10/07,-0.9024284
10/08,-1.044675
10/09,-1.9313995
10/10,-1.6040801
10/11,-1.8805496
10/12,-1.0247647
10/13,-0.9426781
10/14,-1.1061199
10/15,-1.2104039
10/16,-1.0835916
10/17,-1.1206238
10/18,-2.55927
10/19,-2.2336576
10/20,-2.2957435
10/21,-2.5187113
10/22,-1.9064227
10/23,-1.7710949
10/24,-2.2815018
10/25,-1.9568541
10/26,-2.560998
10/27,-2.8167243
10/28,-2.3103707
10/29,-2.6761303
10/30,-3.1627865
10/31,-3.4806926
11/01,-3.486608
11/02,-3.053225
11/03,-2.7778988
11/04,-3.5148604
11/05,-2.9751678
11/06,-3.2819297
11/07,-3.8666823
11/08,-3.8134558
11/09,-4.7676616
11/10,-3.4667866
11/11,-3.6097934
11/12,-3.7573059
11/13,-2.9008017
11/14,-2.7580729
11/15,-3.8667939
11/16,-4.681148
11/17,-3.7245767
11/18,-3.7097495
11/19,-4.661366
11/20,-4.6797304
11/21,-4.764993
11/22,-4.15671
11/23,-4.514072
11/24,-4.364024
11/25,-4.931096
11/26,-5.601321
11/27,-5.800262
11/28,-4.752011
11/29,-4.499903
11/30,-5.398378
12/01,-4.718251
12/02,-4.85367
12/03,-5.716361
12/04,-5.8980083
12/05,-6.107154
12/06,-6.456209
12/07,-6.2995057
12/08,-6.538208
12/09,-6.2305202
12/10,-6.4896684
12/11,-6.3483076
12/12,-6.55758
12/13,-6.433159
12/14,-6.60658
12/15,-6.714155
12/16,-6.3271537
12/17,-6.3376327
12/18,-6.2975264
12/19,-6.6261387
12/20,-7.205961
12/21,-7.1088977
12/22,-6.2092896
12/23,-6.246656
12/24,-6.6559854
12/25,-6.0149903
12/26,-6.6480207
12/27,-6.4148664
12/28,-6.111395
12/29,-6.816022
12/30,-6.544077
12/31,-6.132183
