time,uwind
04/18,-4.6679983
04/19,-4.6088796
04/20,-4.086596
04/21,-4.02045
04/22,-3.958966
04/23,-4.102796
04/24,-4.157135
04/25,-3.7789059
04/26,-3.9958172
04/27,-3.9969387
04/28,-4.3268275
04/29,-4.344708
04/30,-4.5091243
05/01,-4.7218547
05/02,-5.204942
05/03,-5.0862164
05/04,-4.712594
05/05,-4.842692
05/06,-4.986934
05/07,-4.95236
05/08,-4.889573
05/09,-4.6331143
05/10,-4.663013
05/11,-4.7560916
05/12,-4.384915
05/13,-4.1874194
05/14,-4.599462
05/15,-4.535373
05/16,-4.387756
05/17,-4.2846694
05/18,-4.055128
05/19,-4.0575624
05/20,-4.353103
05/21,-4.258184
05/22,-4.2237773
05/23,-4.0418787
05/24,-4.0620675
05/25,-3.4314454
05/26,-3.5286238
05/27,-4.000452
05/28,-4.1211724
05/29,-4.5913644
05/30,-4.5904784
05/31,-4.505466
06/01,-4.471559
06/02,-4.0157795
06/03,-3.8856623
06/04,-4.230318
06/05,-4.3506193
06/06,-4.756989
06/07,-4.723914
06/08,-4.50032
06/09,-4.7057977
06/10,-4.6855183
06/11,-4.990086
06/12,-4.984727
06/13,-5.227305
06/14,-5.333397
06/15,-4.781733
06/16,-5.042202
06/17,-5.2476335
06/18,-5.520963
06/19,-5.1871367
06/20,-5.5019774
06/21,-5.5106463
06/22,-4.9993644
06/23,-5.0052404
06/24,-5.018357
06/25,-5.14445
06/26,-4.802683
06/27,-4.5885296
06/28,-4.063172
06/29,-4.7359896
06/30,-4.7829814
07/01,-4.389514
07/02,-4.718946
07/03,-4.63969
07/04,-4.5832033
07/05,-5.0150137
07/06,-5.2997203
07/07,-4.7094183
07/08,-4.063559
07/09,-4.2871375
07/10,-4.994981
07/11,-5.3014045
07/12,-5.3209944
07/13,-5.3238363
07/14,-5.207032
07/15,-5.448675
07/16,-5.808368
07/17,-5.6378
07/18,-5.3748236
07/19,-4.9437265
07/20,-5.2891026
07/21,-6.030018
07/22,-5.7524514
07/23,-5.5662146
07/24,-5.5442624
07/25,-5.520878
07/26,-5.7911396
07/27,-5.9209237
07/28,-6.180207
07/29,-6.055767
07/30,-6.1552324
07/31,-6.251094
08/01,-6.218791
08/02,-6.1656337
08/03,-6.154633
08/04,-5.9494696
08/05,-5.8666925
08/06,-6.2876163
08/07,-6.054275
08/08,-5.8478713
08/09,-5.7585344
08/10,-5.6615324
08/11,-5.5085936
08/12,-5.331607
08/13,-5.652025
08/14,-5.6152215
08/15,-6.06691
08/16,-5.877419
08/17,-5.875148
08/18,-5.816956
08/19,-5.7680116
08/20,-5.63795
08/21,-5.5079045
08/22,-5.726302
08/23,-5.7770233
08/24,-5.529893
08/25,-5.8054843
08/26,-5.8609614
08/27,-5.9624686
08/28,-5.896514
08/29,-5.996707
08/30,-6.0334563
08/31,-6.031371
09/01,-5.5697393
09/02,-5.138338
09/03,-5.489674
09/04,-6.1370316
09/05,-5.9678006
09/06,-5.2724085
09/07,-5.2741265
09/08,-5.6782904
09/09,-5.9754086
09/10,-6.1594734
09/11,-6.2081957
09/12,-5.918692
09/13,-5.321298
09/14,-5.3506684
09/15,-5.552381
09/16,-5.7392325
09/17,-5.7998524
09/18,-5.6804795
09/19,-5.6070557
09/20,-5.5181627
09/21,-5.676075
09/22,-5.7335577
09/23,-5.4898753
09/24,-5.4836135
09/25,-5.4208064
09/26,-5.527008
09/27,-5.696558
09/28,-5.9134326
09/29,-5.938116
09/30,-5.663824
10/01,-5.3981056
10/02,-5.03156
10/03,-5.017045
10/04,-4.9360785
10/05,-5.13061
10/06,-5.42787
10/07,-5.6125393
10/08,-5.57913
10/09,-5.1872334
10/10,-5.3691235
10/11,-5.4071074
10/12,-5.126437
10/13,-5.633062
10/14,-5.7994485
10/15,-5.7354465
10/16,-5.4599767
10/17,-5.198834
10/18,-5.226326
10/19,-5.0957007
10/20,-5.2551637
10/21,-5.4387984
10/22,-5.165339
10/23,-5.1529007
10/24,-5.1698546
10/25,-5.398025
10/26,-5.3863544
10/27,-5.0695868
10/28,-5.044811
10/29,-5.022326
10/30,-5.2903557
10/31,-5.567375
11/01,-5.3287735
11/02,-5.306805
11/03,-5.152969
11/04,-5.056646
11/05,-5.17963
11/06,-5.5196257
11/07,-5.4178157
11/08,-5.271204
11/09,-5.1395044
11/10,-5.3161645
11/11,-5.2637157
11/12,-5.2908792
11/13,-5.5476346
11/14,-5.3177114
11/15,-5.2062907
11/16,-5.3031397
11/17,-5.7123404
11/18,-5.6505556
11/19,-5.6148005
11/20,-5.9270225
11/21,-5.954888
11/22,-5.485818
11/23,-5.848564
11/24,-5.867101
11/25,-5.62256
11/26,-5.679031
11/27,-5.834766
11/28,-5.696894
11/29,-5.244789
11/30,-5.436828
12/01,-5.549681
12/02,-5.7564635
12/03,-5.7237062
12/04,-5.844161
12/05,-6.3135724
12/06,-6.407302
12/07,-6.3976073
12/08,-6.291159
12/09,-6.123371
12/10,-6.290952
12/11,-6.2140636
12/12,-6.200107
12/13,-6.05395
12/14,-6.1938667
12/15,-6.0232544
12/16,-5.6928396
12/17,-5.6338973
12/18,-5.610637
12/19,-5.915673
12/20,-6.1048384
12/21,-6.359978
12/22,-6.391562
12/23,-6.3648305
12/24,-6.3213954
12/25,-6.553009
12/26,-6.6632757
12/27,-6.389571
12/28,-6.429505
12/29,-6.865743
12/30,-6.877789
12/31,-6.6660757
