time,uwind
01/01,-4.618058
01/02,-4.1453123
01/03,-4.848276
01/04,-5.160846
01/05,-4.310527
01/06,-4.184511
01/07,-5.3368616
01/08,-5.133633
01/09,-5.468924
01/10,-6.0280175
01/11,-4.8171372
01/12,-4.8318763
01/13,-4.844595
01/14,-4.7151465
01/15,-4.6491404
01/16,-4.7895203
01/17,-5.364883
01/18,-5.137259
01/19,-5.414483
01/20,-4.648456
01/21,-4.638257
01/22,-5.2647567
01/23,-5.146077
01/24,-5.4321175
01/25,-5.4932117
01/26,-5.709766
01/27,-5.5369763
01/28,-5.5464983
01/29,-5.606882
01/30,-5.5593753
01/31,-5.0505676
02/01,-4.760183
02/02,-5.159099
02/03,-4.940535
02/04,-4.705746
02/05,-5.2014875
02/06,-4.6152387
02/07,-4.991265
02/08,-5.1491394
02/09,-4.7359867
02/10,-4.891113
02/11,-5.1499405
02/12,-5.122839
02/13,-5.491255
02/14,-5.2618895
02/15,-5.5461917
02/16,-5.6918125
02/17,-5.564911
02/18,-5.512372
02/19,-5.4842424
02/20,-5.476234
02/21,-5.862942
02/22,-5.7604074
02/23,-5.4948807
02/24,-5.22602
02/25,-5.5067506
02/26,-5.0625343
02/27,-4.851321
02/28,-5.1816483
02/29,-6.0404487
03/01,-5.500979
03/02,-5.3894606
03/03,-5.366449
03/04,-5.1973677
03/05,-5.6843367
03/06,-5.333404
03/07,-5.595834
03/08,-5.52417
03/09,-5.998427
03/10,-5.433827
03/11,-5.563072
03/12,-5.2812486
03/13,-4.7662272
03/14,-5.207963
03/15,-4.3789415
03/16,-4.354135
03/17,-4.496878
03/18,-4.561901
03/19,-4.624535
03/20,-4.9274373
03/21,-5.1761813
03/22,-5.5283456
03/23,-5.6632695
03/24,-5.5215783
03/25,-5.405191
03/26,-5.5051165
03/27,-5.5927315
03/28,-5.545229
03/29,-5.146581
03/30,-5.036496
03/31,-4.952545
04/01,-5.0228853
04/02,-5.060854
04/03,-5.0410013
04/04,-5.075492
04/05,-4.7783093
04/06,-5.1396875
04/07,-5.281224
04/08,-5.1499796
04/09,-5.072001
04/10,-4.830765
04/11,-4.7386303
04/12,-5.0960097
04/13,-5.3248477
04/14,-4.7986474
04/15,-4.745675
04/16,-5.1344566
04/17,-4.954383
04/18,-4.346195
04/19,-4.5672727
04/20,-4.8087807
04/21,-4.5588956
04/22,-4.4801865
04/23,-4.518769
04/24,-4.2084403
04/25,-3.7677846
04/26,-3.345636
04/27,-4.2034764
04/28,-3.7892442
04/29,-4.1468987
04/30,-3.238699
05/01,-4.0620475
05/02,-4.130778
05/03,-3.6793246
05/04,-3.8517385
05/05,-3.8511612
05/06,-3.872842
05/07,-2.9719362
05/08,-3.9882221
05/09,-4.091968
05/10,-3.484163
05/11,-3.6488981
05/12,-3.5625823
05/13,-3.3628483
05/14,-2.4705887
05/15,-1.7020808
05/16,-1.4434212
05/17,-2.160029
05/18,-1.9503901
05/19,-1.4139321
05/20,-1.3779103
05/21,-1.706894
05/22,-0.70776635
05/23,-0.092689745
05/24,-0.6703422
05/25,-0.71844155
05/26,-2.1563249
05/27,-1.0518405
05/28,-0.61919487
05/29,-1.2266212
05/30,-1.6833172
05/31,-2.1372237
06/01,-1.7660232
06/02,-0.31328598
06/03,-0.62223136
06/04,0.12356833
06/05,-0.39714295
06/06,-0.8491129
06/07,-0.07950526
06/08,-0.004792372
06/09,-0.82496244
06/10,-0.5828472
06/11,-1.4885563
06/12,-1.4632827
06/13,-1.3896194
06/14,-1.4763004
06/15,-0.70605206
06/16,-0.7995589
06/17,-0.5574906
06/18,-0.39596492
06/19,-0.7418183
06/20,-0.25357807
06/21,-0.08906281
06/22,-0.21101938
06/23,0.16282146
06/24,0.29307193
06/25,-0.28704855
06/26,0.5611743
06/27,0.8086389
06/28,0.14550099
06/29,-0.9226558
06/30,-0.7024909
07/01,-0.035855945
07/02,0.35471958
07/03,0.46569747
07/04,0.15198375
07/05,0.31902614
07/06,0.56060845
07/07,0.24974665
07/08,0.006579779
07/09,-0.7735622
07/10,-0.070467904
07/11,-0.06987846
07/12,0.004506439
07/13,0.3303038
07/14,0.55561495
07/15,0.5818301
07/16,-0.20631874
07/17,0.5244971
07/18,0.8302144
07/19,-0.2859751
07/20,0.46039253
07/21,1.0392938
07/22,0.52628654
07/23,-0.4237453
07/24,-0.39316878
07/25,-0.9422207
07/26,-0.58010596
07/27,-0.44626135
07/28,-0.19462126
07/29,0.40514722
07/30,0.15762554
07/31,-0.8851153
08/01,-0.7499429
08/02,-1.216027
08/03,-0.16288282
08/04,0.5643139
08/05,0.532101
08/06,0.2938379
08/07,0.049725108
08/08,-0.9535315
08/09,-0.15533127
08/10,0.8264163
08/11,0.77297723
08/12,0.37321094
08/13,0.26753432
08/14,0.36570147
08/15,0.5710096
08/16,0.22988786
08/17,0.27785853
08/18,0.47333953
08/19,-0.22326261
08/20,-0.23922873
08/21,0.19620396
08/22,0.5541472
08/23,0.61717916
08/24,0.33540842
08/25,0.7038201
08/26,0.72704774
08/27,0.6978734
08/28,1.061359
08/29,0.8899032
08/30,1.4462192
08/31,1.4714942
09/01,1.3569224
09/02,1.0940732
09/03,0.84189546
09/04,0.8784411
09/05,1.0504227
09/06,0.20117712
09/07,0.059636697
09/08,0.61733556
09/09,1.0247377
09/10,0.85886484
09/11,0.79670393
09/12,0.60849017
09/13,0.8315248
09/14,1.9279686
09/15,1.6534729
09/16,1.8496269
09/17,1.1392763
09/18,0.81489193
09/19,1.1440953
09/20,0.4297098
09/21,0.5549345
09/22,1.0504366
09/23,0.9889323
09/24,0.29720703
09/25,0.58623075
09/26,1.4780748
09/27,2.0220027
09/28,1.2946861
09/29,0.8158098
09/30,0.5265487
10/01,0.9076016
10/02,0.7282187
10/03,1.0391095
10/04,1.0287273
10/05,1.3247204
10/06,1.1094813
10/07,0.81311077
10/08,0.7869782
10/09,0.78634036
10/10,0.27468526
10/11,0.36582392
10/12,0.35024682
10/13,0.5308457
10/14,0.7235891
10/15,1.0309012
10/16,0.48841965
10/17,0.54360604
10/18,0.7516191
10/19,0.38275927
10/20,0.1554824
10/21,0.32489467
10/22,0.738405
10/23,0.43845347
10/24,0.26019913
10/25,-0.0006315812
10/26,0.049441136
10/27,0.07044238
10/28,-0.4312792
10/29,0.3784596
10/30,0.35249117
10/31,-0.13080661
11/01,-0.2184921
11/02,-0.23491223
11/03,-0.2288392
11/04,-0.20571925
11/05,0.12103756
11/06,0.047329735
11/07,-0.30629495
11/08,-0.572801
11/09,-0.8026564
11/10,-0.13618685
11/11,-0.17338717
11/12,-0.27183673
11/13,-0.2669527
11/14,-1.0818946
11/15,-0.71202725
11/16,-0.6259853
11/17,-1.0422776
11/18,-1.3093355
11/19,-1.3021911
11/20,-1.7848641
11/21,-1.0976224
11/22,-1.5206376
11/23,-0.764574
11/24,-1.567273
11/25,-1.817992
11/26,-1.1430806
11/27,-1.3676676
11/28,-1.9685084
11/29,-2.4206097
11/30,-2.4040167
12/01,-1.7804329
12/02,-2.4481533
12/03,-2.6168077
12/04,-2.3219326
12/05,-2.8852305
12/06,-3.0145924
12/07,-3.760347
12/08,-3.7278285
12/09,-4.050658
12/10,-3.2027066
12/11,-3.3348389
12/12,-3.5060618
12/13,-3.428227
12/14,-3.1463525
12/15,-3.402819
12/16,-3.131281
12/17,-4.0191774
12/18,-4.270629
12/19,-2.7935314
12/20,-2.748324
12/21,-2.962317
12/22,-3.0322201
12/23,-3.336581
12/24,-4.1344843
12/25,-3.92938
12/26,-3.9596126
12/27,-4.054802
12/28,-3.7854283
12/29,-4.1361876
12/30,-4.6240377
12/31,-4.8329806
