time,uwind
11/24,-1.0814606
11/25,-0.96449906
11/26,-0.5938091
11/27,-0.2988043
11/28,-0.3822228
11/29,-0.31722623
11/30,-1.2381631
12/01,-1.4159101
12/02,-0.4651246
12/03,0.15580297
12/04,0.4818444
12/05,1.1893921
12/06,0.8718782
12/07,0.55759674
12/08,0.3967062
12/09,0.58852834
12/10,1.055893
12/11,1.2911569
12/12,1.1757722
12/13,0.80685776
12/14,1.0263879
12/15,0.76265496
12/16,1.0014443
12/17,0.48945114
12/18,0.9291293
12/19,0.89596796
12/20,0.33743158
12/21,-0.3869777
12/22,-0.37376973
12/23,0.25363457
12/24,0.55911845
12/25,0.31248382
12/26,0.40520406
12/27,0.079059236
12/28,0.10658357
12/29,0.53835887
12/30,1.2056143
12/31,1.045514
