time,uwind
01/01,-6.8954344
01/02,-6.759206
01/03,-6.381076
01/04,-6.505247
01/05,-6.4658856
01/06,-6.6335835
01/07,-6.723256
01/08,-6.8368063
01/09,-6.7629795
01/10,-6.738708
01/11,-6.71401
01/12,-6.3143134
01/13,-6.1292562
01/14,-6.185068
01/15,-6.3106427
01/16,-6.1081324
01/17,-6.167532
01/18,-6.2658997
01/19,-6.3413653
01/20,-6.3063684
01/21,-6.097907
01/22,-6.2638655
01/23,-6.399368
01/24,-6.1966925
01/25,-6.208966
01/26,-6.157074
01/27,-6.4254127
01/28,-6.4960527
01/29,-6.405133
01/30,-6.2413273
01/31,-6.485796
02/01,-6.349619
02/02,-6.065179
02/03,-6.105401
02/04,-6.335617
02/05,-6.263374
02/06,-5.9087534
02/07,-5.556663
02/08,-6.0442953
02/09,-6.157005
02/10,-6.048495
02/11,-6.0111537
02/12,-6.1234975
02/13,-5.9723134
02/14,-6.1809473
02/15,-6.0456257
02/16,-5.9817834
02/17,-5.38871
02/18,-5.3713694
02/19,-5.291053
02/20,-5.350233
02/21,-5.2329807
02/22,-5.284246
02/23,-5.1237135
02/24,-5.0868206
02/25,-5.3004956
02/26,-5.405317
02/27,-5.726496
02/28,-5.611669
02/29,-6.548594
03/01,-5.604169
03/02,-5.6850743
03/03,-5.7080936
03/04,-5.5712404
03/05,-5.284586
03/06,-5.7193837
03/07,-5.7144966
03/08,-5.4750123
03/09,-5.215962
03/10,-4.6485667
03/11,-4.3760138
03/12,-4.125534
03/13,-4.2603846
03/14,-4.6719356
03/15,-4.892197
03/16,-4.5512004
03/17,-4.4727445
03/18,-3.7258925
03/19,-4.3759985
03/20,-4.962196
03/21,-4.9354167
03/22,-4.5180225
03/23,-4.722901
03/24,-4.698532
03/25,-4.7944026
03/26,-4.7024026
03/27,-4.1219683
03/28,-4.4499974
03/29,-4.673948
03/30,-4.734496
03/31,-5.266911
04/01,-4.853881
04/02,-5.184438
04/03,-5.1185026
04/04,-5.2103558
04/05,-5.1378155
04/06,-5.1870694
04/07,-4.7979794
04/08,-4.6909175
04/09,-4.486421
04/10,-4.473908
04/11,-4.407742
04/12,-4.6921577
04/13,-4.757965
04/14,-4.936302
04/15,-4.9356484
04/16,-4.5639
04/17,-4.6345506
04/18,-4.8207207
04/19,-4.9405456
04/20,-5.134972
04/21,-5.2388115
04/22,-5.3998103
04/23,-5.0578384
04/24,-4.991389
04/25,-5.0283613
04/26,-5.6238627
04/27,-5.255238
04/28,-5.06041
04/29,-5.7733917
04/30,-6.0132093
05/01,-5.9281044
05/02,-6.1018977
05/03,-5.974519
05/04,-6.219241
05/05,-6.1420856
05/06,-6.38512
05/07,-6.0980077
05/08,-6.4649734
05/09,-6.481665
05/10,-5.944294
05/11,-5.8847246
05/12,-6.0118284
05/13,-6.5043244
05/14,-6.1632886
05/15,-5.9420295
05/16,-5.894912
05/17,-5.738817
05/18,-5.597473
05/19,-5.7329507
05/20,-5.5497704
05/21,-5.5697956
05/22,-5.279637
05/23,-5.674735
05/24,-5.6980233
05/25,-6.0670867
05/26,-6.21201
05/27,-5.8553224
05/28,-6.0021634
05/29,-5.8492403
05/30,-5.784104
05/31,-6.2306905
06/01,-6.465686
06/02,-6.0011983
06/03,-6.269201
06/04,-6.4733386
06/05,-6.409857
06/06,-6.442749
06/07,-6.5949
06/08,-6.6113915
06/09,-6.3606286
06/10,-6.102515
06/11,-5.921069
06/12,-6.028375
06/13,-6.1541753
06/14,-6.426858
06/15,-6.4148436
06/16,-6.657916
06/17,-6.581729
06/18,-6.5681543
06/19,-6.490496
06/20,-6.515494
06/21,-6.614251
06/22,-6.496496
06/23,-6.240568
06/24,-6.4993997
06/25,-6.833392
06/26,-7.046242
06/27,-6.9666715
06/28,-6.7472253
06/29,-6.870878
06/30,-7.07629
07/01,-6.860956
07/02,-6.8517027
07/03,-6.4641447
07/04,-6.3287487
07/05,-6.6491756
07/06,-7.071938
07/07,-7.2035303
07/08,-7.08688
07/09,-6.9626803
07/10,-6.944532
07/11,-6.9437385
07/12,-6.9869614
07/13,-6.8525133
07/14,-6.8952456
07/15,-7.0447674
07/16,-6.7961774
07/17,-7.0077
07/18,-7.4219184
07/19,-7.096921
07/20,-7.0919027
07/21,-7.322704
07/22,-7.426089
07/23,-7.1667013
07/24,-7.1008353
07/25,-6.907375
07/26,-6.886203
07/27,-7.3202276
07/28,-7.358536
07/29,-7.278957
07/30,-7.357848
07/31,-7.1088686
08/01,-7.256228
08/02,-7.5107794
08/03,-7.431599
08/04,-7.331166
08/05,-7.2994695
08/06,-7.1892834
08/07,-7.475767
08/08,-7.4230566
08/09,-7.2140446
08/10,-6.6648145
08/11,-6.7651443
08/12,-6.9735723
08/13,-6.84566
08/14,-6.913914
08/15,-6.9355063
08/16,-7.017627
08/17,-7.0528917
08/18,-6.693897
08/19,-6.971235
08/20,-7.0737553
08/21,-7.171451
08/22,-6.9610925
08/23,-7.023723
08/24,-6.849879
08/25,-6.923837
08/26,-7.0516634
08/27,-7.2779303
08/28,-7.2780943
08/29,-7.2233644
08/30,-7.164577
08/31,-7.157908
09/01,-6.8258176
09/02,-7.0356026
09/03,-7.086966
09/04,-7.107945
09/05,-6.8663163
09/06,-6.650263
09/07,-6.9811015
09/08,-6.9940357
09/09,-7.0308466
09/10,-7.0499477
09/11,-7.2376943
09/12,-6.8781776
09/13,-6.6640306
09/14,-6.515616
09/15,-6.8856635
09/16,-6.8579173
09/17,-6.9058733
09/18,-6.812772
09/19,-6.8156486
09/20,-6.5390296
09/21,-6.7979198
09/22,-6.5724864
09/23,-6.9374146
09/24,-6.5916295
