time,uwind
01/01,-4.7528024
01/02,-4.335276
01/03,-3.6597703
01/04,-3.6277876
01/05,-3.757184
01/06,-4.0227184
01/07,-3.9020984
01/08,-3.3737507
01/09,-3.4783175
01/10,-3.629143
01/11,-3.3011897
01/12,-3.5307865
01/13,-3.5315788
01/14,-3.660978
01/15,-3.6881638
01/16,-3.1615245
01/17,-3.092367
01/18,-3.28353
01/19,-3.5622184
01/20,-3.520962
01/21,-3.2591028
01/22,-3.4245856
01/23,-3.4231985
01/24,-3.5974293
01/25,-4.1925015
01/26,-4.331083
01/27,-4.077438
01/28,-3.8401527
01/29,-3.9545767
01/30,-3.9826787
01/31,-4.193297
02/01,-4.1972194
02/02,-3.767619
02/03,-3.4444778
02/04,-3.6973603
02/05,-3.7759058
02/06,-3.67513
02/07,-4.5533385
02/08,-4.2779484
02/09,-4.285558
02/10,-4.462781
02/11,-4.873614
02/12,-4.6088867
02/13,-3.8156106
02/14,-4.0620513
02/15,-3.7320983
02/16,-3.9217103
02/17,-3.6638024
02/18,-4.403807
02/19,-4.0494347
02/20,-3.663839
02/21,-3.2621362
02/22,-3.216822
02/23,-3.1407588
02/24,-3.3372126
02/25,-3.3686342
02/26,-3.5457172
02/27,-3.403446
02/28,-3.6941025
02/29,-2.2944186
03/01,-3.657334
03/02,-3.7891653
03/03,-4.124802
03/04,-4.116332
03/05,-4.2946095
03/06,-4.607999
03/07,-4.422947
03/08,-4.013067
03/09,-3.867521
03/10,-4.0506077
03/11,-3.560211
03/12,-3.5593138
03/13,-3.6704102
03/14,-3.5873473
03/15,-4.2248096
03/16,-4.084728
03/17,-3.6420324
03/18,-2.960153
03/19,-2.2437537
03/20,-3.3121657
03/21,-3.8977702
03/22,-4.0223756
03/23,-3.7265375
03/24,-3.321193
03/25,-3.6548219
03/26,-3.8295202
03/27,-3.5893078
03/28,-3.2931495
03/29,-3.072369
03/30,-2.9429197
03/31,-3.6811087
04/01,-3.9768188
04/02,-4.0117183
04/03,-3.9563322
04/04,-4.209869
04/05,-4.053002
04/06,-4.122845
04/07,-3.9913712
04/08,-3.5387852
04/09,-3.2804337
04/10,-3.5932138
04/11,-3.8748934
04/12,-3.7283285
04/13,-3.5483243
04/14,-3.8083642
04/15,-3.7008808
04/16,-3.7619808
04/17,-3.8668687
04/18,-3.920121
04/19,-3.9611807
04/20,-4.036512
04/21,-4.1319637
04/22,-4.1123424
04/23,-3.8762643
04/24,-4.0158944
04/25,-3.6491003
04/26,-3.8864176
04/27,-3.8991063
04/28,-4.0202603
04/29,-4.077067
04/30,-4.63991
05/01,-4.275903
05/02,-4.467748
05/03,-4.353502
05/04,-4.709685
05/05,-4.8272905
05/06,-4.742198
05/07,-4.579808
05/08,-4.7134185
05/09,-4.643931
05/10,-4.7560706
05/11,-4.8804517
05/12,-5.185326
05/13,-4.980807
05/14,-4.846479
05/15,-4.2342787
05/16,-3.9009998
05/17,-3.5678017
05/18,-4.1623755
05/19,-3.9175422
05/20,-3.79486
05/21,-3.8763742
05/22,-4.0879025
05/23,-3.7614038
05/24,-4.2317114
05/25,-4.4245286
05/26,-4.5668173
05/27,-5.1844826
05/28,-5.432757
05/29,-4.990627
05/30,-4.914414
05/31,-5.1186633
06/01,-5.762524
06/02,-5.7283225
06/03,-5.4328527
06/04,-5.282898
06/05,-5.3704176
06/06,-5.43702
06/07,-5.0483413
06/08,-5.6041164
06/09,-5.185932
06/10,-5.0472803
06/11,-5.3919964
06/12,-5.1483884
06/13,-5.300076
06/14,-4.7999845
