time,uwind
01/01,0.10649903
01/02,0.07122953
01/03,-0.5317324
01/04,-0.21852747
01/05,0.028002387
01/06,-0.50306547
01/07,-0.49135092
01/08,-0.1368713
01/09,-0.010677762
01/10,0.17463064
01/11,0.6664512
01/12,0.6000138
01/13,-0.09097618
01/14,0.18041317
01/15,0.97842956
01/16,0.46098033
01/17,0.35068908
01/18,-0.078642346
01/19,0.3729346
01/20,0.2701512
01/21,1.1054096
01/22,0.9694464
01/23,0.8055166
01/24,0.7079126
01/25,0.556988
01/26,0.40600595
01/27,-0.1124906
01/28,-0.06769379
01/29,-0.34388542
01/30,-0.067550845
01/31,-0.05626495
02/01,-0.24270894
02/02,-0.12564354
02/03,-0.4895067
02/04,-0.8129791
02/05,-1.017738
02/06,-0.2236982
02/07,0.2702628
02/08,0.4218359
02/09,0.06333174
02/10,0.2832401
02/11,-0.14796096
02/12,0.41921496
02/13,1.1325977
02/14,1.2657408
02/15,1.7878262
02/16,2.0376353
02/17,1.5837219
02/18,0.108687446
02/19,-0.3585515
02/20,-0.7996604
02/21,-1.2223608
02/22,-1.0573705
02/23,-0.6205839
02/24,-0.60592115
02/25,0.0016220927
02/26,-0.41826034
02/27,0.3033034
02/28,-0.15555587
02/29,-0.95880574
03/01,-0.37392086
03/02,-0.046579953
03/03,-0.013517994
03/04,-0.32024038
03/05,-0.03455972
03/06,0.00585771
03/07,0.6957852
03/08,-0.3971601
03/09,-0.8137862
03/10,-0.82725286
03/11,-1.0322202
03/12,-0.7451061
03/13,-0.7614801
03/14,-0.56672424
03/15,-0.28428406
03/16,-0.8312458
03/17,-0.5769841
03/18,-0.9989461
03/19,-1.2506502
03/20,-0.58209664
03/21,-0.45744476
03/22,-1.2161348
03/23,-1.901161
03/24,-1.5719868
03/25,-1.4531965
03/26,-2.1784322
03/27,-2.714013
03/28,-2.4736676
03/29,-2.025171
03/30,-2.1827245
03/31,-2.9946342
04/01,-3.0283906
04/02,-2.9616914
04/03,-2.32723
04/04,-2.1719625
04/05,-1.9055872
04/06,-1.999177
04/07,-2.4826355
04/08,-2.0914078
04/09,-2.4044397
04/10,-1.8865277
04/11,-2.0174925
04/12,-2.4497437
04/13,-2.1015954
04/14,-2.1932902
04/15,-1.2971344
04/16,-2.1505997
04/17,-2.0116825
04/18,-2.1691806
04/19,-1.8860629
04/20,-2.3649802
04/21,-2.2529902
04/22,-2.312615
04/23,-2.0538647
04/24,-2.1561327
04/25,-2.3918405
04/26,-3.0869966
04/27,-2.8930387
04/28,-3.0479577
04/29,-3.6902425
04/30,-3.6969082
05/01,-3.4111798
05/02,-3.5444493
05/03,-3.623041
05/04,-4.0232778
05/05,-3.6510015
05/06,-2.5664957
05/07,-2.7387846
05/08,-3.018406
05/09,-3.0860395
05/10,-3.5101528
05/11,-3.414067
05/12,-3.1925406
05/13,-2.570302
05/14,-3.4714637
05/15,-3.527598
05/16,-2.7199898
05/17,-3.0078306
05/18,-3.0707815
05/19,-2.8893015
05/20,-2.1539314
05/21,-1.9439999
05/22,-2.2057793
05/23,-3.1654909
05/24,-3.5601642
05/25,-3.6720576
05/26,-2.3230882
05/27,-3.1438339
05/28,-3.2411816
05/29,-3.4240997
05/30,-2.7064157
05/31,-3.175252
06/01,-3.689336
06/02,-3.2530892
06/03,-4.1124043
06/04,-4.2048306
06/05,-3.9788473
06/06,-4.288339
06/07,-4.5438094
06/08,-4.434564
06/09,-4.478422
06/10,-3.7587087
06/11,-3.5930665
06/12,-3.456054
06/13,-3.0617034
06/14,-3.7999597
06/15,-4.5157256
06/16,-4.829778
06/17,-4.461423
06/18,-4.7792206
06/19,-5.033226
06/20,-4.92868
06/21,-4.6699
06/22,-4.7304597
06/23,-4.850315
06/24,-4.860425
06/25,-5.177303
06/26,-4.5881963
06/27,-4.76128
06/28,-5.0968075
06/29,-3.90037
06/30,-4.0786223
07/01,-4.7708006
07/02,-4.814899
07/03,-5.475876
07/04,-4.919036
07/05,-4.874757
07/06,-5.0598083
07/07,-5.2843986
07/08,-4.4724703
07/09,-3.5017529
07/10,-4.3394933
07/11,-3.6289616
07/12,-4.227093
07/13,-4.6474433
07/14,-3.9786937
07/15,-4.4467616
07/16,-4.958274
07/17,-4.69905
07/18,-5.4033976
07/19,-5.413439
07/20,-4.975784
07/21,-5.2450356
