time,uwind
01/01,-4.7773204
01/02,-4.378281
01/03,-4.661527
01/04,-5.0565877
01/05,-4.9989133
01/06,-4.863605
01/07,-4.8506722
01/08,-4.8668256
01/09,-4.940273
01/10,-4.977616
01/11,-5.1639857
01/12,-4.9496045
01/13,-5.122687
01/14,-5.068551
01/15,-4.5569997
01/16,-4.5543804
01/17,-4.709268
01/18,-4.9028
01/19,-5.1406555
01/20,-5.2994404
01/21,-5.188185
01/22,-4.952519
01/23,-5.099444
01/24,-4.9477425
01/25,-4.818088
01/26,-4.7472677
01/27,-4.780714
01/28,-4.7676835
01/29,-4.770866
01/30,-4.651226
01/31,-4.4604945
02/01,-4.461513
02/02,-4.1928425
02/03,-4.5154753
02/04,-4.4016438
02/05,-4.0524263
02/06,-4.1268587
02/07,-3.724323
02/08,-3.8580885
02/09,-3.8103476
02/10,-3.7651095
02/11,-3.6008818
02/12,-4.1001477
02/13,-4.6165733
02/14,-4.467091
02/15,-4.0732894
02/16,-4.161005
02/17,-3.8380592
02/18,-3.604226
02/19,-3.6737
02/20,-3.8090556
02/21,-4.039432
02/22,-4.114734
02/23,-3.6329544
02/24,-3.5760796
02/25,-4.315919
02/26,-4.3951645
02/27,-4.3289747
02/28,-4.1528444
02/29,-4.6667056
03/01,-4.409008
03/02,-4.4070807
03/03,-4.0204396
03/04,-3.922151
03/05,-4.09319
03/06,-4.3977294
03/07,-4.419878
03/08,-4.236372
03/09,-4.134287
03/10,-3.7723718
03/11,-3.0793815
03/12,-3.6253867
03/13,-3.186868
03/14,-3.4374022
03/15,-3.1253767
03/16,-3.0910432
03/17,-2.9480543
03/18,-3.48151
03/19,-3.671891
03/20,-3.7404594
03/21,-3.5855453
03/22,-3.5111022
03/23,-3.432019
03/24,-2.7956617
03/25,-3.0109177
03/26,-3.4940696
03/27,-3.4095306
03/28,-3.1031005
03/29,-2.0701492
03/30,-1.729903
03/31,-2.4365618
04/01,-2.7146542
04/02,-3.4082994
04/03,-3.6062188
04/04,-3.683152
04/05,-3.5255072
04/06,-3.4886236
04/07,-3.565831
04/08,-3.341445
04/09,-2.7613964
04/10,-2.191027
04/11,-2.5329726
04/12,-3.418339
04/13,-3.3385813
04/14,-3.324612
04/15,-3.0754707
04/16,-2.5697298
04/17,-2.7148488
04/18,-3.053421
04/19,-3.3444366
04/20,-3.3187165
