time,uwind
06/02,-2.76
06/03,-3.2733333
06/04,-3.1399999
06/05,-2.7933335
06/06,-3.1066666
06/07,-3.3357143
06/08,-3.1142857
06/09,-3.1142857
06/10,-3.4857142
06/11,-3.9714284
06/12,-3.6785715
06/13,-2.6142857
06/14,-2.3933334
06/15,-2.9533334
06/16,-2.32
06/17,-2.2733333
06/18,-2.9666667
06/19,-3.4666667
06/20,-2.6133335
06/21,-2.3533332
06/22,-1.9266666
06/23,-1.5666667
06/24,-1.3533332
06/25,-1.4928571
06/26,-2.22
06/27,-2.3066666
06/28,-1.6928571
06/29,-0.6785714
06/30,-0.5285714
07/01,-1.2428571
07/02,-1.1
07/03,-1.7285715
07/04,-1.9642857
07/05,-2.2153845
07/06,-1.1
07/07,-1.5285714
07/08,-0.63571435
07/09,-0.61428577
07/10,-0.2230769
07/11,-0.47857144
07/12,-1.1642857
07/13,-1.5857143
07/14,-1.1785715
07/15,-0.9642857
07/16,-0.6214286
07/17,-0.8357142
07/18,-0.7642857
07/19,-1.3461539
07/20,-1.246154
07/21,-0.9076923
07/22,-0.1769231
07/23,-0.25384617
07/24,0.12857144
07/25,-0.9285714
07/26,-0.86428577
07/27,-1.0642856
07/28,-0.65714294
07/29,0.27142859
07/30,0.11428564
07/31,-1.0
08/01,0.071428575
08/02,-0.44666672
08/03,-0.26666668
08/04,-0.59333336
08/05,-0.39333335
08/06,0.053333346
08/07,0.31875
08/08,-0.46249998
08/09,0.225
08/10,0.22499996
08/11,0.68666667
08/12,-0.36874998
08/13,-0.40625
08/14,0.10000001
08/15,1.05
08/16,0.8312501
08/17,0.52500004
08/18,0.19999997
08/19,0.50624996
08/20,0.5764706
08/21,-0.5352941
08/22,-1.4647058
08/23,-1.1529412
08/24,-1.1235294
08/25,-0.6411765
08/26,-0.64705884
08/27,-0.09411763
08/28,0.10588234
08/29,0.17058827
08/30,0.064705886
08/31,0.42777777
09/01,0.46111107
09/02,1.0722222
09/03,1.4722222
09/04,0.53333336
09/05,-0.44999996
09/06,-0.5222222
09/07,-0.3277778
09/08,0.3388889
09/09,1.0944445
09/10,0.8888889
09/11,0.31111112
09/12,0.65
09/13,0.93888885
09/14,0.3388889
09/15,0.5944444
09/16,0.9333333
09/17,-0.06666663
09/18,-0.43333334
09/19,-0.37647057
09/20,-0.023529474
09/21,0.26470587
09/22,0.5294118
09/23,0.39411762
09/24,-0.12777779
09/25,-0.431579
09/26,-0.16842107
09/27,0.37894735
09/28,0.7736842
09/29,0.14210524
09/30,0.13684213
10/01,0.33684212
10/02,0.42105263
10/03,0.46315786
10/04,0.21578947
10/05,-0.2263158
10/06,-0.27894738
10/07,0.031578943
10/08,0.6315789
10/09,0.8999999
10/10,0.931579
10/11,0.4
10/12,0.0473684
10/13,-0.17894737
10/14,0.18333332
10/15,0.0736842
10/16,0.48421046
10/17,0.55263156
10/18,1.0105263
10/19,0.84210527
10/20,0.48421046
10/21,0.41578948
10/22,0.11666666
10/23,0.5157895
10/24,-0.22105268
10/25,0.31666672
10/26,-0.066666655
10/27,-0.33888882
10/28,-0.027777761
10/29,0.038888916
10/30,-0.42222223
10/31,-1.0833334
11/01,-1.738889
11/02,-2.1444445
11/03,-1.0444444
11/04,-0.9705882
11/05,-2.0764706
11/06,-2.5882354
11/07,-1.8000002
11/08,-2.1823528
11/09,-2.1000001
11/10,-1.482353
11/11,-1.6
11/12,-1.48125
11/13,-1.5705882
11/14,-1.1941175
11/15,-1.0749999
11/16,-1.0882353
11/17,-1.6529412
11/18,-1.3176471
11/19,-1.2941177
11/20,-1.2705883
11/21,-1.8294116
11/22,-1.182353
11/23,-1.7352941
11/24,-1.7117647
11/25,-1.2058823
11/26,-1.7529411
11/27,-2.1705883
11/28,-2.264706
11/29,-2.3764706
11/30,-2.7882352
12/01,-2.5647058
12/02,-2.2941177
12/03,-2.3588235
12/04,-2.3999999
12/05,-2.5882354
12/06,-2.8117647
12/07,-3.2235293
12/08,-2.635294
12/09,-2.0941179
12/10,-2.5941176
12/11,-2.2
12/12,-2.6705883
12/13,-2.4764705
12/14,-2.5294118
12/15,-2.5705884
12/16,-2.6333332
12/17,-2.85
12/18,-3.1555555
12/19,-2.4666667
12/20,-2.1235294
12/21,-2.1294117
12/22,-2.9588234
12/23,-3.35
12/24,-3.5117648
12/25,-4.627778
12/26,-4.611111
12/27,-3.9944446
12/28,-4.061111
12/29,-3.4666667
12/30,-4.2000003
12/31,-3.6499999
