time,uwind
07/12,-5.8092833
07/13,-6.083306
07/14,-6.0310426
07/15,-5.8559384
07/16,-5.878059
07/17,-5.8691454
07/18,-5.9836006
07/19,-5.963059
07/20,-6.056937
07/21,-5.708181
07/22,-6.176288
07/23,-6.010735
07/24,-5.5770617
07/25,-5.279546
07/26,-5.3586087
07/27,-5.782334
07/28,-5.823541
07/29,-6.064941
07/30,-6.12532
07/31,-6.330654
08/01,-6.0315113
08/02,-5.920683
08/03,-6.0092115
08/04,-6.1969094
08/05,-6.297156
08/06,-6.1570745
08/07,-5.844638
08/08,-5.6165366
08/09,-5.611009
08/10,-5.5789447
08/11,-5.5522842
08/12,-5.3255434
08/13,-5.3292613
08/14,-5.3663764
08/15,-5.3526115
08/16,-5.559036
08/17,-5.679582
08/18,-5.7578683
08/19,-5.855366
08/20,-5.8637905
08/21,-6.0915065
08/22,-5.6900067
08/23,-5.587664
08/24,-5.5853915
08/25,-5.5785594
08/26,-5.834486
08/27,-5.8076034
08/28,-5.7840457
08/29,-5.6047363
08/30,-5.279533
08/31,-5.244036
09/01,-4.804309
09/02,-5.2218523
09/03,-5.2678514
09/04,-5.4959393
09/05,-5.3698187
09/06,-5.561812
09/07,-5.6033173
09/08,-5.3840814
09/09,-5.3800797
09/10,-5.391969
09/11,-5.306784
09/12,-5.4368443
09/13,-5.2966814
09/14,-5.5758595
09/15,-5.7097306
09/16,-5.825442
09/17,-5.8296423
09/18,-5.912603
09/19,-5.750389
09/20,-5.718851
09/21,-5.5220547
09/22,-5.558627
09/23,-5.64428
09/24,-5.828516
09/25,-5.605621
09/26,-5.5888433
09/27,-5.707772
09/28,-5.6191945
09/29,-5.5486183
09/30,-5.7418537
10/01,-5.65994
10/02,-5.672743
10/03,-5.4909363
10/04,-5.4393888
10/05,-5.4777412
10/06,-5.493014
10/07,-5.5812044
10/08,-6.033598
10/09,-5.7611327
10/10,-5.839499
10/11,-6.035156
10/12,-5.886996
10/13,-5.4981685
10/14,-5.6542954
10/15,-5.7507677
10/16,-5.806265
10/17,-5.7509212
10/18,-5.6295466
10/19,-5.6574287
10/20,-5.829856
10/21,-5.8118873
10/22,-5.644854
10/23,-5.636043
10/24,-5.81333
10/25,-5.870732
10/26,-5.866349
10/27,-5.837165
10/28,-5.736587
10/29,-5.39164
10/30,-5.2877502
10/31,-5.3105993
11/01,-5.199809
11/02,-5.131795
11/03,-5.071734
11/04,-5.339432
11/05,-5.3958645
11/06,-5.4305034
11/07,-5.397745
11/08,-5.443032
11/09,-5.4660764
11/10,-5.625519
11/11,-5.5843077
11/12,-5.5717273
11/13,-5.698929
11/14,-5.8935285
11/15,-5.9419494
11/16,-5.801899
11/17,-5.925693
11/18,-5.911624
11/19,-6.001243
11/20,-6.126801
11/21,-5.7148914
11/22,-6.028161
11/23,-5.9192166
11/24,-5.9425383
11/25,-6.0269856
11/26,-5.810783
11/27,-5.750729
11/28,-5.669592
11/29,-5.810552
11/30,-5.605342
12/01,-5.717576
12/02,-5.8647265
12/03,-5.770177
12/04,-5.244856
12/05,-5.380667
12/06,-5.3980513
12/07,-5.8652325
12/08,-5.8666925
12/09,-5.7144933
12/10,-5.509137
12/11,-5.484528
12/12,-5.631388
12/13,-5.964625
12/14,-5.959511
12/15,-5.895524
12/16,-5.785237
12/17,-5.5910525
12/18,-5.895656
12/19,-5.679944
12/20,-5.7904277
12/21,-5.841508
12/22,-5.770332
12/23,-5.5907946
12/24,-5.5050716
12/25,-5.483032
12/26,-5.4762683
12/27,-5.7849603
12/28,-5.793882
12/29,-6.0520024
12/30,-5.941088
12/31,-5.901817
