time,uwind
01/01,-5.2138414
01/02,-4.6162257
01/03,-4.6372385
01/04,-4.9601984
01/05,-5.0295944
01/06,-4.640812
01/07,-4.616426
01/08,-4.5697327
01/09,-4.284859
01/10,-4.5794773
01/11,-4.623176
01/12,-4.612911
01/13,-4.8406367
01/14,-4.863538
01/15,-4.7905607
01/16,-4.614061
01/17,-4.895761
01/18,-5.086623
01/19,-5.396296
01/20,-5.4385915
01/21,-5.214472
01/22,-5.2013946
01/23,-4.9803114
01/24,-4.6383967
01/25,-4.1847887
01/26,-4.0276217
01/27,-4.5488915
01/28,-4.483997
01/29,-4.1475506
01/30,-4.5305476
01/31,-4.4043612
02/01,-4.4266176
02/02,-4.5601444
02/03,-4.5571265
02/04,-4.4721875
02/05,-4.3117166
02/06,-4.398315
02/07,-4.093529
02/08,-4.374643
02/09,-4.6452785
02/10,-4.1613407
02/11,-3.8587046
02/12,-4.0516734
02/13,-4.2907286
02/14,-4.09877
02/15,-3.888977
02/16,-4.0062046
02/17,-4.201316
02/18,-3.777133
02/19,-3.8119974
02/20,-3.8666937
02/21,-3.970411
02/22,-3.858086
02/23,-3.8942282
02/24,-3.9761996
02/25,-3.9806547
02/26,-3.9317334
02/27,-3.9079106
02/28,-4.0446267
02/29,-3.9164715
03/01,-4.17895
03/02,-3.835447
03/03,-3.3707752
03/04,-3.4643416
03/05,-3.4957402
03/06,-3.618309
03/07,-3.4797041
03/08,-3.215048
03/09,-3.345601
03/10,-3.1316514
03/11,-2.662046
03/12,-3.1449745
03/13,-2.5198731
03/14,-2.5519345
03/15,-2.78556
03/16,-3.0098417
03/17,-2.9431167
03/18,-3.406875
03/19,-3.197831
03/20,-2.9401677
03/21,-2.8419127
03/22,-2.8817925
03/23,-3.143445
03/24,-2.7752934
03/25,-3.2000737
03/26,-3.4294474
03/27,-3.2123885
03/28,-2.7446864
03/29,-2.4126017
03/30,-2.657824
03/31,-3.067946
04/01,-3.0063136
04/02,-3.054729
04/03,-2.830059
04/04,-2.9991868
04/05,-3.1247785
04/06,-3.2978473
04/07,-2.8902495
04/08,-2.1808567
04/09,-1.8713689
04/10,-1.6581776
04/11,-2.074289
04/12,-2.7705932
04/13,-3.2141511
04/14,-3.1515718
04/15,-2.6584039
04/16,-2.7504134
04/17,-3.0504158
04/18,-3.3790963
04/19,-3.3958035
04/20,-3.3612518
04/21,-3.4168396
04/22,-3.6485772
04/23,-3.3734205
04/24,-3.7184546
04/25,-3.6708388
04/26,-3.37048
04/27,-3.269567
04/28,-3.166209
04/29,-3.3479216
04/30,-3.2984393
05/01,-3.3984962
05/02,-3.5327842
05/03,-3.6259432
05/04,-4.089594
05/05,-3.9538136
05/06,-3.9776318
05/07,-4.0406103
05/08,-3.836466
05/09,-4.2785025
05/10,-4.3942084
05/11,-4.160893
05/12,-4.6716924
05/13,-4.3473988
05/14,-4.0604334
05/15,-3.8127384
05/16,-3.680828
05/17,-3.659615
05/18,-3.7869723
05/19,-4.0249586
05/20,-3.712921
05/21,-3.7610052
05/22,-3.657649
05/23,-3.851311
05/24,-3.884024
05/25,-4.022119
05/26,-4.357046
05/27,-4.1890993
05/28,-4.3953395
05/29,-4.104056
05/30,-3.7862844
05/31,-4.182701
06/01,-4.381108
06/02,-4.47418
06/03,-4.5215044
06/04,-4.643533
06/05,-4.5379333
06/06,-4.547063
06/07,-4.750612
06/08,-4.702477
06/09,-4.500261
06/10,-4.5325084
06/11,-4.297952
06/12,-4.4053087
06/13,-4.695047
06/14,-4.745289
06/15,-4.946142
06/16,-4.7791376
06/17,-4.98366
06/18,-4.8661613
06/19,-4.7942023
06/20,-4.5894895
06/21,-4.721713
06/22,-4.903286
06/23,-4.9818573
06/24,-4.924875
06/25,-5.1364555
06/26,-4.8965025
06/27,-5.126099
06/28,-4.6497817
06/29,-5.0683737
06/30,-5.1455975
07/01,-5.02427
07/02,-4.6472225
07/03,-4.639284
07/04,-4.72111
07/05,-4.902832
07/06,-5.0157247
07/07,-5.336781
07/08,-5.6222215
07/09,-5.463518
07/10,-5.240246
07/11,-5.0929413
07/12,-4.738235
07/13,-4.9181943
07/14,-5.010969
07/15,-5.0565886
07/16,-5.2909646
07/17,-5.2058916
07/18,-5.4280376
07/19,-5.5393767
07/20,-5.788532
07/21,-5.4577303
07/22,-5.6465826
07/23,-5.561197
07/24,-5.104881
07/25,-4.658223
07/26,-4.595884
07/27,-5.0738263
07/28,-5.3790364
07/29,-5.408295
07/30,-5.4986377
07/31,-5.8146515
08/01,-5.699909
08/02,-5.5960746
08/03,-5.5149517
08/04,-5.725402
08/05,-5.6090956
08/06,-5.2704377
08/07,-5.1987886
08/08,-5.1673145
08/09,-5.09421
08/10,-5.2778325
08/11,-5.277574
08/12,-5.3094172
08/13,-5.321548
08/14,-5.040913
08/15,-5.236498
08/16,-5.233357
08/17,-5.5042386
08/18,-5.6263366
08/19,-5.4987607
08/20,-5.397068
08/21,-5.322252
08/22,-5.201326
08/23,-4.8169365
08/24,-4.9995103
08/25,-5.269527
08/26,-5.430264
08/27,-5.3030787
08/28,-5.382272
08/29,-5.221967
08/30,-4.9289446
08/31,-5.1673727
09/01,-4.766113
09/02,-4.7273793
09/03,-5.074516
09/04,-5.153543
09/05,-5.243392
09/06,-5.170224
09/07,-5.45108
09/08,-5.628164
09/09,-5.347675
09/10,-5.35377
09/11,-5.4507504
09/12,-5.3190246
09/13,-5.5609717
09/14,-5.3603845
09/15,-5.2424407
09/16,-5.2703032
09/17,-5.207578
09/18,-5.0861044
09/19,-5.282381
09/20,-5.045
09/21,-5.0160584
09/22,-5.096939
09/23,-5.232505
09/24,-5.397203
09/25,-5.228232
09/26,-5.2256074
09/27,-5.2586837
09/28,-5.3780727
09/29,-5.241363
09/30,-5.353167
10/01,-5.3324533
10/02,-5.296004
10/03,-5.2560096
10/04,-5.2264547
10/05,-4.957067
10/06,-5.2052503
10/07,-5.2725496
10/08,-5.523809
10/09,-5.2038803
10/10,-5.3154926
10/11,-5.6382017
10/12,-5.5999265
10/13,-5.307646
10/14,-5.4428387
10/15,-5.525668
10/16,-5.508301
10/17,-5.4636574
10/18,-5.2595406
10/19,-5.16622
10/20,-5.115046
10/21,-5.2121253
10/22,-5.1703334
10/23,-5.2928677
10/24,-5.4698944
10/25,-5.5346456
10/26,-5.663442
10/27,-5.8467937
10/28,-5.690433
10/29,-5.3274484
10/30,-5.2965093
10/31,-5.421357
11/01,-5.3489933
11/02,-5.3270106
11/03,-5.1813
11/04,-5.452448
11/05,-5.5325603
11/06,-5.3341784
11/07,-5.5564146
11/08,-5.157047
11/09,-5.1095524
11/10,-5.072467
11/11,-5.2129784
11/12,-4.967315
11/13,-4.9503856
11/14,-5.440381
11/15,-5.482916
11/16,-5.200192
11/17,-4.976752
11/18,-5.4030366
11/19,-5.551484
11/20,-5.5521045
11/21,-4.870433
11/22,-4.9295244
11/23,-4.950539
11/24,-5.0349975
11/25,-5.4721065
11/26,-5.2773137
11/27,-5.302483
11/28,-5.203776
11/29,-5.072265
11/30,-4.9682765
12/01,-5.1049547
12/02,-5.1584578
12/03,-5.010924
12/04,-5.161644
12/05,-4.978869
12/06,-4.9573812
12/07,-5.288091
12/08,-5.3526745
12/09,-4.969904
12/10,-5.0420737
12/11,-4.8890023
12/12,-4.8794737
12/13,-5.474253
12/14,-5.491939
12/15,-5.6007304
12/16,-5.320061
12/17,-4.96024
12/18,-5.374159
12/19,-5.5596285
12/20,-5.7930417
12/21,-5.884809
12/22,-5.7849264
12/23,-5.3248997
12/24,-5.1314735
12/25,-5.0529304
12/26,-5.080467
12/27,-5.05801
12/28,-5.2722063
12/29,-5.189267
12/30,-5.4271865
12/31,-5.370359
