time,uwind
01/01,-6.1470222
01/02,-6.1979647
01/03,-5.9736314
01/04,-5.847638
01/05,-5.5538883
01/06,-6.085048
01/07,-5.5750523
01/08,-5.5834947
01/09,-5.3964252
01/10,-5.4315534
01/11,-5.690682
01/12,-5.4953847
01/13,-6.0789547
01/14,-6.6862226
01/15,-6.2176595
01/16,-6.0855117
01/17,-5.937807
01/18,-6.0640316
01/19,-6.122739
01/20,-5.837161
01/21,-5.6808968
01/22,-5.9956017
01/23,-6.5663757
01/24,-6.506923
01/25,-6.449915
01/26,-6.352079
01/27,-6.205196
01/28,-5.843206
01/29,-5.8963337
01/30,-5.888702
01/31,-6.0987883
02/01,-6.244608
02/02,-5.9751368
02/03,-5.8575373
02/04,-5.6278944
02/05,-5.309519
02/06,-5.8298287
02/07,-6.289441
02/08,-6.198248
02/09,-6.1221747
02/10,-6.315652
02/11,-5.9294896
02/12,-5.505986
02/13,-5.363229
02/14,-5.840969
02/15,-5.9546657
02/16,-5.737435
02/17,-5.5711403
02/18,-5.973006
02/19,-6.1888776
02/20,-6.032881
02/21,-5.808972
02/22,-5.530054
02/23,-5.8136263
02/24,-6.096046
02/25,-6.389431
02/26,-6.216223
02/27,-6.1496224
02/28,-5.3509326
02/29,-5.6308165
03/01,-5.6088843
03/02,-6.104989
03/03,-6.216085
03/04,-6.0026007
03/05,-6.0753517
03/06,-6.0076694
03/07,-5.947192
03/08,-5.8634667
03/09,-5.457597
03/10,-5.5568056
03/11,-5.553708
03/12,-4.925022
03/13,-5.586791
03/14,-5.915341
03/15,-5.6881294
03/16,-5.2586317
03/17,-5.807114
03/18,-6.0658255
03/19,-5.6923103
03/20,-5.7836967
03/21,-5.540725
03/22,-5.9277496
03/23,-5.5753226
03/24,-5.525815
03/25,-5.1826878
03/26,-4.833361
03/27,-5.086368
03/28,-4.988
03/29,-5.273473
03/30,-4.9732823
03/31,-4.798845
04/01,-4.9849896
04/02,-4.896964
04/03,-5.3709984
04/04,-5.709012
04/05,-5.435739
04/06,-5.0391583
04/07,-4.6778803
04/08,-4.7151895
04/09,-4.418232
04/10,-4.8588457
04/11,-5.2591567
04/12,-5.4272676
04/13,-5.164748
04/14,-5.086185
04/15,-5.2240014
04/16,-5.000927
04/17,-5.223766
04/18,-5.099167
04/19,-4.772825
04/20,-4.60616
04/21,-4.9135613
04/22,-5.217077
04/23,-4.885449
04/24,-4.85922
04/25,-4.8964157
04/26,-4.3498583
04/27,-4.331986
04/28,-4.400633
04/29,-4.7881217
04/30,-4.586365
05/01,-4.8295665
05/02,-5.3103876
05/03,-4.820614
05/04,-4.7969484
05/05,-4.9922237
05/06,-4.5778418
05/07,-4.288622
05/08,-4.520733
05/09,-4.8004813
05/10,-4.9686074
05/11,-4.951598
05/12,-4.619595
05/13,-4.5937824
05/14,-3.8811626
05/15,-3.981898
05/16,-3.9842114
05/17,-4.42573
05/18,-3.9108586
05/19,-3.4317906
05/20,-4.700587
05/21,-4.423509
05/22,-4.1366005
05/23,-4.294432
05/24,-4.349619
05/25,-4.3067303
05/26,-4.1756926
05/27,-4.2269616
05/28,-4.010542
05/29,-4.0686536
05/30,-4.6540747
05/31,-3.9848068
06/01,-3.7887032
06/02,-3.7903175
06/03,-3.6338494
06/04,-4.279764
06/05,-4.226296
06/06,-4.11042
06/07,-4.4041934
06/08,-4.43907
06/09,-3.9860668
06/10,-3.8902388
06/11,-4.173496
06/12,-5.039509
06/13,-4.908346
06/14,-4.5497727
06/15,-4.657295
06/16,-4.0502906
06/17,-3.9667048
06/18,-3.816711
06/19,-3.7352102
06/20,-4.014698
06/21,-4.136897
06/22,-4.152859
06/23,-3.8090715
06/24,-4.928424
06/25,-4.875245
06/26,-4.7457924
06/27,-4.0201097
06/28,-4.2540946
06/29,-4.2899356
06/30,-3.5503201
