time,uwind
01/01,-5.8580236
01/02,-5.6229205
01/03,-5.181674
01/04,-5.369682
01/05,-5.356589
01/06,-5.3726864
01/07,-5.2563915
01/08,-5.2404265
01/09,-5.040443
01/10,-4.945135
01/11,-4.7303805
01/12,-4.6617594
01/13,-4.847175
01/14,-5.2514677
01/15,-5.148971
01/16,-4.822865
01/17,-4.604892
01/18,-4.8290462
01/19,-5.2402506
01/20,-5.3759913
01/21,-5.0184865
01/22,-5.258
01/23,-5.6831813
01/24,-5.5475073
01/25,-5.157097
01/26,-5.1613417
01/27,-5.3383965
01/28,-4.948238
01/29,-5.072441
01/30,-5.160772
01/31,-5.2886486
02/01,-5.183878
02/02,-5.0670605
02/03,-4.8967004
02/04,-5.0018215
02/05,-4.878846
02/06,-4.890641
02/07,-5.1031327
02/08,-4.9204326
02/09,-5.1477575
02/10,-5.2607
02/11,-5.3281074
02/12,-5.033104
02/13,-4.957116
02/14,-4.8891215
02/15,-4.8028436
02/16,-5.191941
02/17,-5.1326475
02/18,-5.26836
02/19,-5.079306
02/20,-4.7608767
02/21,-4.3735847
02/22,-4.1976585
02/23,-4.105686
02/24,-4.413907
02/25,-4.366775
02/26,-4.601562
02/27,-4.7299213
02/28,-4.6917176
02/29,-3.418438
03/01,-4.9343934
03/02,-4.972415
03/03,-5.0098314
03/04,-5.1079845
03/05,-5.3093343
03/06,-5.7502947
03/07,-5.4442725
03/08,-4.582465
03/09,-4.476647
03/10,-4.3557897
03/11,-3.9694757
03/12,-4.145092
03/13,-4.0390434
03/14,-3.8806405
03/15,-4.3357406
03/16,-4.1755495
03/17,-3.7991278
03/18,-3.6740353
03/19,-3.3582659
03/20,-4.2639256
03/21,-4.6202025
03/22,-4.3397145
03/23,-3.7394378
03/24,-3.620698
03/25,-4.1195073
03/26,-4.0296073
03/27,-3.9299424
03/28,-3.9162886
03/29,-4.1569567
03/30,-3.7104723
03/31,-3.8467348
04/01,-4.4162536
04/02,-4.462405
04/03,-4.503568
04/04,-4.5406737
04/05,-4.2479854
04/06,-4.3934517
04/07,-4.1256185
04/08,-4.011692
04/09,-3.430954
04/10,-3.6085882
04/11,-3.7758892
