time,uwind
07/28,-1.1291522
07/29,-0.77405417
07/30,-0.8845066
07/31,-0.677061
08/01,-1.7898488
08/02,-1.6460699
08/03,-1.5027518
08/04,-1.3991596
08/05,-0.9991573
08/06,-0.9542144
08/07,-0.74399114
08/08,-0.7071582
08/09,-0.4401533
08/10,-0.08961584
08/11,0.03822149
08/12,-0.4799445
08/13,0.0028954
08/14,0.088843375
08/15,0.5008556
08/16,-0.078391016
08/17,-0.7840063
08/18,-0.55713093
08/19,-0.26429626
08/20,-0.25973964
08/21,-0.34062782
08/22,-0.9239065
08/23,-1.2715499
08/24,-1.0487176
08/25,-0.835846
08/26,-0.022016335
08/27,-0.20135097
08/28,-0.038241263
08/29,0.041011196
08/30,-0.07401373
08/31,-0.28042328
09/01,-0.4019122
09/02,0.273265
09/03,0.40899298
09/04,-0.13040018
09/05,-0.26282144
09/06,-0.42483342
09/07,-0.19183834
09/08,-0.13942413
09/09,-0.048744146
09/10,0.48950168
09/11,1.2973117
09/12,0.35160816
09/13,0.5850383
09/14,-0.1647875
09/15,-0.6625566
09/16,-0.48344913
09/17,-0.67581904
09/18,-0.40153328
09/19,0.13504402
09/20,-0.14711027
09/21,0.19719666
09/22,0.113596745
09/23,0.45112288
09/24,-0.5878497
09/25,-0.1737233
09/26,-0.8533623
09/27,-0.16091089
09/28,-0.28085473
09/29,-0.06657719
09/30,-0.75006527
10/01,-0.72888786
10/02,0.03164178
10/03,0.34216973
10/04,0.21533827
10/05,0.022936286
10/06,0.020597238
10/07,-0.057395544
10/08,0.28291512
10/09,-0.038704894
10/10,0.0047051264
10/11,-0.20683123
10/12,-0.06605995
10/13,-0.2863847
10/14,-0.1465829
10/15,0.028018214
10/16,-0.20087631
10/17,-0.55583316
10/18,-0.3940093
10/19,-0.63409555
10/20,-1.27094
10/21,-2.051707
10/22,-2.2562864
10/23,-1.6747581
10/24,-0.9983568
10/25,-0.63852876
10/26,-0.69114184
10/27,-0.47997427
10/28,-0.66976875
10/29,-0.6205545
10/30,-1.0782301
10/31,-2.0078592
11/01,-1.7753705
11/02,-1.9233284
11/03,-1.9167348
11/04,-1.6771498
11/05,-1.8801777
11/06,-1.9703265
11/07,-1.8779233
11/08,-1.8478956
11/09,-1.846785
11/10,-0.82705694
11/11,-1.212342
11/12,-1.2774945
11/13,-0.88459086
11/14,-1.410451
11/15,-1.3171265
11/16,-1.4517201
11/17,-1.4925643
11/18,-1.7309827
11/19,-1.7588335
11/20,-1.9983413
11/21,-2.1139543
11/22,-2.7690735
11/23,-2.1679084
11/24,-2.5890913
11/25,-2.304874
11/26,-2.471523
11/27,-2.789816
11/28,-3.0060072
11/29,-3.2305627
11/30,-2.9503183
12/01,-2.6022935
12/02,-2.9157825
12/03,-2.546026
12/04,-3.0426776
12/05,-3.3058484
12/06,-3.599859
12/07,-3.1158085
12/08,-3.1348977
12/09,-3.2151773
12/10,-3.281661
12/11,-2.806369
12/12,-3.2665584
12/13,-3.7650383
12/14,-3.5911763
12/15,-3.399972
12/16,-3.7690647
12/17,-4.6054153
12/18,-4.028363
12/19,-3.473183
12/20,-4.1830573
12/21,-4.7184076
12/22,-4.591856
12/23,-4.4906144
12/24,-4.6047983
12/25,-5.158948
12/26,-4.4079285
12/27,-4.5500135
12/28,-4.3574715
12/29,-4.77703
12/30,-5.05673
12/31,-4.5790186
