time,uwind
04/17,-5.334983
04/18,-5.373016
04/19,-5.217089
04/20,-4.885445
04/21,-4.984837
04/22,-5.0070753
04/23,-5.137223
04/24,-4.528918
04/25,-4.684338
04/26,-5.0550785
04/27,-4.9268622
04/28,-5.088611
04/29,-5.4653845
04/30,-5.466371
05/01,-5.8539505
05/02,-4.947003
05/03,-5.164634
05/04,-4.7909303
05/05,-4.7928433
05/06,-4.9123225
05/07,-4.6339827
05/08,-4.202095
05/09,-4.2790766
05/10,-4.4436135
05/11,-4.458835
05/12,-3.969229
05/13,-3.86116
05/14,-3.6601508
05/15,-3.939461
05/16,-4.0050235
05/17,-3.9218726
05/18,-3.388893
05/19,-3.2035933
05/20,-3.5871592
05/21,-4.269792
05/22,-4.137896
05/23,-3.8042545
05/24,-4.0457654
05/25,-4.109988
05/26,-3.8840744
05/27,-3.8884003
05/28,-4.033903
05/29,-3.8908458
05/30,-3.734875
05/31,-3.7723422
06/01,-4.0100684
06/02,-4.114457
06/03,-3.8874767
06/04,-4.4257846
06/05,-4.4322653
06/06,-4.778859
06/07,-4.4995365
06/08,-4.2209
06/09,-3.8255165
06/10,-3.659429
06/11,-3.9278793
06/12,-4.1670494
06/13,-3.751797
06/14,-4.274291
06/15,-3.9236073
06/16,-4.089963
06/17,-3.501366
06/18,-3.9709146
06/19,-3.811729
06/20,-3.650584
06/21,-3.381206
06/22,-3.0132797
06/23,-3.4935951
06/24,-3.920753
06/25,-4.037285
06/26,-3.3869557
06/27,-2.6720579
06/28,-2.7424924
06/29,-2.6710176
06/30,-2.9380486
07/01,-2.6634293
07/02,-2.852814
07/03,-3.089591
07/04,-3.2285705
07/05,-2.6757956
07/06,-3.156898
07/07,-3.2589853
07/08,-3.3920376
07/09,-3.4008007
07/10,-3.6625078
07/11,-3.3055704
07/12,-2.8757014
07/13,-3.5038135
07/14,-3.7722862
07/15,-3.7970371
07/16,-3.2236385
07/17,-3.320281
07/18,-3.3399916
07/19,-3.4084074
07/20,-3.5724628
07/21,-3.2106164
07/22,-2.840931
07/23,-3.460661
07/24,-3.6511517
07/25,-3.8133976
07/26,-3.972702
07/27,-3.7829583
07/28,-3.434585
07/29,-3.5351057
07/30,-4.310915
07/31,-4.022551
08/01,-3.835907
08/02,-3.9567769
08/03,-3.6608593
08/04,-3.5296826
08/05,-3.0992708
08/06,-2.8783002
08/07,-3.1418767
08/08,-3.0200243
08/09,-3.143916
08/10,-2.7140355
08/11,-2.4266427
08/12,-2.1008487
08/13,-2.537386
08/14,-2.880132
08/15,-2.6680262
08/16,-2.9882064
08/17,-3.2942073
08/18,-3.4744616
08/19,-3.2341995
08/20,-3.3211505
08/21,-3.446789
08/22,-4.0975394
08/23,-4.0892825
08/24,-4.409644
08/25,-3.7184608
08/26,-3.73572
08/27,-3.322039
08/28,-2.838219
08/29,-2.9830644
08/30,-3.2389333
08/31,-3.4897819
09/01,-3.8299751
09/02,-4.2800536
09/03,-4.0037947
09/04,-3.8099046
09/05,-3.810044
09/06,-3.9342606
09/07,-3.9978957
09/08,-3.6658187
09/09,-3.689482
09/10,-3.9245422
09/11,-3.3004258
09/12,-3.5370722
09/13,-4.150829
09/14,-4.562428
09/15,-4.8526063
09/16,-5.2083645
09/17,-4.523943
09/18,-4.057991
09/19,-3.9080362
09/20,-3.8509667
09/21,-3.7265265
09/22,-3.5600183
09/23,-3.6655328
09/24,-3.380156
09/25,-4.1188264
09/26,-4.1152706
09/27,-4.115165
09/28,-4.453235
09/29,-4.847467
09/30,-4.123442
10/01,-4.2670116
10/02,-4.1871343
10/03,-4.204007
10/04,-4.3161416
10/05,-3.8204622
10/06,-3.4991822
10/07,-3.4433892
10/08,-3.75021
10/09,-3.7463586
10/10,-3.8757582
10/11,-3.689336
10/12,-3.4318135
10/13,-3.5962484
10/14,-3.3481426
10/15,-3.0426152
10/16,-2.9099414
10/17,-3.2485669
10/18,-3.5920682
10/19,-3.75418
10/20,-3.6633425
10/21,-4.006319
10/22,-3.6273446
10/23,-3.610514
10/24,-3.1113074
10/25,-2.6262157
10/26,-2.645888
10/27,-2.5612276
10/28,-2.9481537
10/29,-3.87512
10/30,-4.056465
10/31,-4.356464
11/01,-4.6856117
11/02,-4.0717435
11/03,-3.6358519
11/04,-4.447003
11/05,-4.0960855
11/06,-4.2228255
11/07,-3.9871185
11/08,-3.8918512
11/09,-3.3174758
11/10,-3.6024475
11/11,-4.2359333
11/12,-3.5062776
11/13,-3.9131927
11/14,-3.5393417
11/15,-3.873369
11/16,-4.247739
11/17,-3.7573795
11/18,-3.349342
11/19,-3.2335021
11/20,-3.4535282
11/21,-3.98572
11/22,-4.5917306
11/23,-4.252798
11/24,-3.528939
11/25,-4.0152335
11/26,-4.452069
11/27,-4.206448
11/28,-4.169819
11/29,-4.351709
11/30,-3.9760067
12/01,-3.5269396
12/02,-3.294753
12/03,-3.5365622
12/04,-3.2743015
12/05,-3.5990689
12/06,-3.606257
12/07,-3.8184988
12/08,-3.5301728
12/09,-4.051108
12/10,-4.411088
12/11,-4.686794
12/12,-5.262765
12/13,-5.0589952
12/14,-4.7715397
12/15,-4.815547
12/16,-4.46073
12/17,-5.339663
12/18,-4.7252727
12/19,-4.82348
12/20,-4.399022
12/21,-4.2639527
12/22,-4.383987
12/23,-4.4660172
12/24,-4.7881103
12/25,-4.9046745
12/26,-5.0865993
12/27,-5.485617
12/28,-5.970715
12/29,-5.525318
12/30,-4.8768525
12/31,-4.786011
