time,uwind
01/01,-2.1554132
01/02,-1.547682
01/03,-1.6821773
01/04,-1.6091287
01/05,-1.9544852
01/06,-2.150142
01/07,-1.8656591
01/08,-1.9213805
01/09,-2.864828
01/10,-2.7812035
01/11,-3.3124757
01/12,-2.3466964
01/13,-1.9211601
01/14,-2.3926604
01/15,-2.3442929
01/16,-2.3054075
01/17,-2.4662201
01/18,-2.3424215
01/19,-2.302661
01/20,-1.9760572
01/21,-2.7152007
01/22,-3.5274034
01/23,-2.514755
01/24,-2.4554722
01/25,-3.052162
01/26,-2.8794308
01/27,-2.9820719
01/28,-2.9836364
01/29,-2.5752969
01/30,-2.742066
01/31,-2.7288024
02/01,-2.5179675
02/02,-2.9419005
02/03,-3.3718944
02/04,-3.3141606
02/05,-2.8073323
02/06,-3.228042
02/07,-3.1812418
02/08,-3.6295955
02/09,-3.8642156
02/10,-3.404754
02/11,-3.6908228
02/12,-3.4007852
02/13,-3.3738549
02/14,-3.3241625
02/15,-3.6063185
02/16,-3.8479245
02/17,-3.661467
02/18,-3.4943092
02/19,-3.4168408
02/20,-4.098639
02/21,-4.525608
02/22,-4.4073467
02/23,-4.151322
02/24,-3.634964
02/25,-3.4657567
02/26,-4.030902
02/27,-4.2482443
02/28,-4.391165
02/29,-4.3626595
03/01,-4.5177016
03/02,-3.976196
03/03,-3.2094202
03/04,-3.8994527
03/05,-3.948191
03/06,-4.2868385
03/07,-3.824513
03/08,-4.486273
03/09,-4.7014084
03/10,-4.5017533
03/11,-4.820834
03/12,-4.6739044
03/13,-4.348161
03/14,-3.497921
03/15,-3.1488338
03/16,-3.3771803
03/17,-3.540197
03/18,-3.4445453
03/19,-3.416885
03/20,-3.220179
03/21,-3.6147923
03/22,-4.138202
03/23,-3.8409905
03/24,-3.9721456
03/25,-3.8085022
03/26,-3.8662925
03/27,-3.6141706
03/28,-3.5576744
03/29,-3.5119822
03/30,-3.7482052
03/31,-3.4764884
04/01,-3.790976
04/02,-3.5356174
04/03,-3.6945376
04/04,-2.9541998
04/05,-2.9942818
04/06,-2.9700868
04/07,-2.6249762
04/08,-2.4148245
04/09,-2.84967
04/10,-2.6034482
04/11,-1.9029738
04/12,-1.8557427
04/13,-2.1902032
04/14,-2.8784475
04/15,-2.2851708
04/16,-2.0099986
04/17,-1.5391212
04/18,-2.0160832
04/19,-1.6283581
04/20,-1.4053414
04/21,-1.3479483
04/22,-1.1900877
04/23,-1.6455448
04/24,-1.2062494
04/25,-0.7939
04/26,-0.37515423
04/27,-0.3141755
04/28,-0.82680774
04/29,-1.116597
04/30,-1.2393732
05/01,-1.0709313
05/02,-0.9666721
05/03,-0.6591334
05/04,-0.72896045
05/05,-1.1523086
05/06,-0.9908256
05/07,-1.0386235
05/08,-0.9772095
05/09,-1.1882913
05/10,-0.9174824
05/11,-0.80266416
05/12,-0.9358161
05/13,-0.5164592
05/14,-0.37616375
05/15,-0.3192523
05/16,0.34039554
05/17,-0.28540248
05/18,-0.41542867
05/19,-0.25917137
05/20,0.15825847
05/21,0.25659764
05/22,0.041845743
05/23,0.18045238
05/24,0.20210975
05/25,0.35400745
05/26,0.21733464
05/27,-0.2744771
05/28,0.121287026
05/29,0.25260866
05/30,0.0805394
05/31,0.0056827758
06/01,-1.0007106
06/02,-1.2698977
06/03,-0.79639333
06/04,-0.34766898
06/05,-0.766179
06/06,-0.9172809
06/07,-0.90036863
06/08,-0.15114419
06/09,-0.11752248
06/10,-0.6906575
06/11,-0.63902605
06/12,-0.41802424
06/13,-0.72339684
06/14,-0.98495466
06/15,-1.2366918
06/16,-0.9797615
06/17,-1.131536
06/18,-1.2606624
06/19,-1.019056
06/20,-1.1228075
06/21,-1.0195721
06/22,-0.63464826
06/23,-1.055904
06/24,-0.9949885
06/25,-0.9922101
06/26,-0.7131139
06/27,-0.39315498
06/28,-0.48701882
06/29,-0.61068624
06/30,-0.8585512
07/01,-1.1329745
07/02,-0.9722937
07/03,-0.49108255
07/04,-0.594899
07/05,-0.7879826
07/06,-1.1969016
07/07,-1.1983045
07/08,-1.141306
07/09,-1.1510183
07/10,-1.7280926
07/11,-1.5266027
07/12,-1.3831685
07/13,-1.4559604
07/14,-1.639383
07/15,-1.1113892
07/16,-1.1199781
07/17,-1.4974489
07/18,-1.4550328
07/19,-1.5939417
07/20,-1.134934
07/21,-1.0750772
07/22,-1.7927821
07/23,-2.0729125
07/24,-1.5565908
07/25,-1.5221145
07/26,-1.5304717
07/27,-1.039699
07/28,-1.148858
07/29,-1.8296591
07/30,-1.5716566
07/31,-1.6184666
08/01,-1.7040772
08/02,-1.4773544
08/03,-1.4413371
08/04,-1.6155795
08/05,-1.3648797
08/06,-1.0600702
08/07,-0.74906814
08/08,-1.1322615
08/09,-1.3191931
08/10,-1.3621093
08/11,-0.74378884
08/12,-0.94374764
08/13,-0.8431782
08/14,-0.7330837
08/15,-1.0159312
08/16,-1.033714
08/17,-1.7304802
08/18,-1.5513806
08/19,-1.1407831
08/20,-0.8022543
08/21,-0.6852492
08/22,-1.1328086
08/23,-1.3208051
08/24,-1.2186517
08/25,-1.3033707
08/26,-1.1435771
08/27,-1.1150154
08/28,-0.9820564
08/29,-1.0657014
08/30,-1.0804915
08/31,-1.158374
09/01,-1.322785
09/02,-0.91136336
09/03,-0.9712404
09/04,-0.46879113
09/05,-0.99997795
09/06,-1.0869626
09/07,-0.996548
09/08,-0.79524344
09/09,-0.44064912
09/10,-0.44353735
09/11,-0.9569278
09/12,-0.66578925
09/13,-0.42143834
09/14,-0.40763953
09/15,-0.3492068
09/16,-0.5373118
09/17,-0.8243781
09/18,-0.6977812
09/19,-0.3634299
09/20,-0.51956195
09/21,-0.5101446
09/22,-0.38923633
09/23,-0.441374
09/24,-0.24494681
09/25,-0.43722904
09/26,-0.64318013
09/27,-0.6002602
09/28,-0.23641573
09/29,0.020302247
09/30,-0.2211586
10/01,-0.44830903
10/02,-1.0567244
10/03,-0.8353127
10/04,-0.55843127
10/05,-0.5035311
10/06,-0.3160281
10/07,-0.37331423
10/08,-0.5554441
10/09,-0.7306096
10/10,-1.0107068
10/11,-0.8202473
10/12,-0.5328615
10/13,-0.15507199
10/14,-0.47570774
10/15,-0.6466687
10/16,-1.0379685
10/17,-1.0503662
10/18,-1.0321655
10/19,-0.66174287
10/20,-0.6406113
10/21,-0.96318054
10/22,-1.0978566
10/23,-0.93741363
10/24,-0.9178739
10/25,-1.0748812
10/26,-0.86677736
10/27,-0.464221
10/28,-0.9016998
10/29,-1.2459332
10/30,-1.178276
10/31,-1.2467362
11/01,-0.6595736
11/02,-0.44400346
11/03,-1.1634314
11/04,-1.0678933
11/05,-0.846574
11/06,-0.90580344
11/07,-1.2863454
11/08,-1.4383504
11/09,-1.1428083
11/10,-1.1884843
11/11,-1.3269185
11/12,-1.1030045
11/13,-0.83608943
11/14,-0.98608494
11/15,-1.0762942
11/16,-0.90794665
11/17,-1.2684923
11/18,-1.3384695
11/19,-1.4691062
11/20,-1.2066337
11/21,-1.3260547
11/22,-1.603713
11/23,-1.5828872
11/24,-1.5133656
11/25,-1.6214994
11/26,-1.773262
11/27,-1.2996669
11/28,-1.0162153
11/29,-1.2594436
11/30,-1.6034807
12/01,-1.6891125
12/02,-1.3979492
12/03,-1.0142344
12/04,-1.0841017
12/05,-1.6149031
12/06,-2.1468089
12/07,-1.6891302
12/08,-2.0988643
12/09,-2.329793
12/10,-2.3438344
12/11,-1.9656581
12/12,-1.813603
12/13,-1.6234217
12/14,-1.5712159
12/15,-1.7045166
12/16,-1.5166944
12/17,-1.8252215
12/18,-2.047731
12/19,-2.0376406
12/20,-1.8307534
12/21,-2.2936566
12/22,-2.3725803
12/23,-2.3566344
12/24,-1.9980086
12/25,-1.8435276
12/26,-1.8009326
12/27,-2.1670241
12/28,-2.2397637
12/29,-2.0496824
12/30,-2.1998556
12/31,-2.5288334
