time,uwind
01/01,-3.7602386
01/02,-3.541155
01/03,-3.5060425
01/04,-3.2126687
01/05,-3.1463482
01/06,-3.1388752
01/07,-3.4025767
01/08,-3.5733156
01/09,-3.6452465
01/10,-3.4233627
01/11,-3.570512
01/12,-3.5209224
01/13,-3.579413
01/14,-3.3561506
01/15,-3.2098494
01/16,-3.0537548
01/17,-3.1468651
01/18,-3.387064
01/19,-3.3982875
01/20,-3.5522883
01/21,-3.48671
01/22,-3.272481
01/23,-3.877666
01/24,-3.7354336
01/25,-3.599986
01/26,-3.694148
01/27,-3.9588234
01/28,-3.8247936
01/29,-3.3413112
01/30,-3.178925
01/31,-2.9553463
02/01,-3.2362294
02/02,-2.9236772
02/03,-3.26403
02/04,-3.1554477
02/05,-2.5959268
02/06,-2.9864712
02/07,-2.9715242
02/08,-3.106901
02/09,-2.9723873
02/10,-2.781971
02/11,-3.0114315
02/12,-2.9708943
02/13,-2.8501873
02/14,-2.5976067
02/15,-2.268836
02/16,-2.7897694
02/17,-2.947389
02/18,-3.0342112
02/19,-2.7144413
02/20,-2.8502657
02/21,-3.0491316
02/22,-3.0225852
02/23,-3.3633306
02/24,-3.7581851
02/25,-3.235831
02/26,-2.6207936
02/27,-2.1460557
02/28,-2.045136
02/29,-2.8303688
03/01,-3.5739105
03/02,-3.1617045
03/03,-2.8535304
03/04,-3.0655534
03/05,-3.1810439
03/06,-2.405579
03/07,-3.0389988
03/08,-3.139228
03/09,-2.3493812
03/10,-2.8672445
03/11,-3.1940587
03/12,-2.9549022
03/13,-2.1952624
03/14,-1.9913017
03/15,-2.8422806
03/16,-3.0168283
03/17,-2.5940464
03/18,-2.411893
03/19,-1.9918351
03/20,-3.0946987
03/21,-3.3293507
03/22,-3.1219919
03/23,-3.1126273
03/24,-2.7871654
03/25,-2.6870012
03/26,-2.0923903
03/27,-2.6338809
03/28,-3.0297122
03/29,-3.1751819
03/30,-3.866801
03/31,-3.7320242
04/01,-3.4945524
04/02,-3.6447225
04/03,-3.791515
04/04,-3.8192754
04/05,-4.077523
04/06,-4.393444
04/07,-4.071092
04/08,-4.0485787
04/09,-4.0542994
04/10,-4.0693164
04/11,-4.475698
04/12,-4.4054785
04/13,-4.5593348
04/14,-4.352229
04/15,-4.0892076
04/16,-4.438222
04/17,-4.976716
04/18,-4.8232846
04/19,-4.611016
04/20,-4.420546
04/21,-4.6646585
04/22,-4.3858185
04/23,-3.724422
04/24,-3.702599
04/25,-4.0359335
04/26,-4.334036
04/27,-4.2801247
04/28,-4.5096188
04/29,-4.840231
04/30,-4.5826125
05/01,-4.508224
05/02,-3.839598
05/03,-4.220577
05/04,-4.610859
05/05,-4.4974823
05/06,-4.470131
05/07,-4.6512337
05/08,-4.72982
05/09,-5.011123
05/10,-5.102863
05/11,-4.9033546
05/12,-4.678883
05/13,-4.810938
05/14,-4.78956
05/15,-4.6398535
05/16,-4.7398143
05/17,-4.6211963
05/18,-4.8214607
05/19,-4.746595
05/20,-5.0478225
05/21,-5.0287366
05/22,-4.9409056
05/23,-4.9642515
05/24,-4.7001705
05/25,-4.624427
05/26,-4.5885773
05/27,-4.2350774
05/28,-4.6965322
05/29,-5.252227
05/30,-4.8539243
05/31,-4.667612
06/01,-4.3302426
06/02,-4.8110437
06/03,-4.5654325
06/04,-4.5275674
06/05,-4.769018
06/06,-5.025401
06/07,-5.1651316
06/08,-5.4373016
06/09,-5.3512774
06/10,-5.179533
06/11,-5.297387
06/12,-5.230311
06/13,-4.631999
06/14,-4.91606
06/15,-5.3400946
06/16,-5.567224
06/17,-5.3641205
06/18,-5.2390404
06/19,-5.230531
06/20,-5.1019917
06/21,-5.039728
06/22,-4.801505
06/23,-5.075143
06/24,-5.099981
06/25,-5.351162
06/26,-5.287363
06/27,-5.111506
06/28,-4.9784155
06/29,-4.8137627
06/30,-4.7234435
07/01,-4.943862
07/02,-5.277
07/03,-5.0389595
07/04,-4.8060246
07/05,-4.5321465
07/06,-4.7017
07/07,-5.1821833
07/08,-5.5649843
07/09,-5.433044
07/10,-5.1399293
07/11,-4.9222956
07/12,-4.4881387
07/13,-4.6829963
07/14,-5.07622
07/15,-5.28865
07/16,-5.4011235
07/17,-5.595546
07/18,-5.414114
07/19,-5.3769083
07/20,-5.3313875
07/21,-5.006336
07/22,-5.672384
07/23,-5.885798
07/24,-5.9180083
07/25,-5.4025683
07/26,-5.008234
07/27,-4.623618
07/28,-4.656248
07/29,-4.538017
07/30,-4.926095
07/31,-5.265835
08/01,-5.3953295
08/02,-5.478827
08/03,-5.234306
08/04,-5.063368
08/05,-5.0039234
08/06,-5.2248025
08/07,-5.4011226
08/08,-5.4338675
08/09,-5.276519
08/10,-5.1090546
08/11,-4.9333334
08/12,-5.229103
08/13,-5.509713
08/14,-5.6545644
08/15,-5.2505255
08/16,-5.4242096
08/17,-5.514173
08/18,-5.109731
08/19,-5.2462826
08/20,-5.3508205
08/21,-5.325253
08/22,-5.269603
08/23,-5.2518506
08/24,-5.303717
08/25,-5.149463
08/26,-5.063195
08/27,-5.1647825
08/28,-5.1419067
08/29,-5.270851
08/30,-5.248671
08/31,-4.877929
09/01,-4.8984942
09/02,-5.0095572
09/03,-4.7872715
09/04,-5.079
09/05,-5.149837
09/06,-5.31377
09/07,-5.161597
09/08,-5.225459
09/09,-5.383414
09/10,-5.290039
09/11,-5.2947288
09/12,-5.4140806
09/13,-5.4264708
09/14,-5.3500524
09/15,-5.10721
09/16,-4.9333496
09/17,-4.9166784
09/18,-4.862502
09/19,-4.809741
09/20,-4.7335734
09/21,-4.786737
09/22,-4.4446635
09/23,-4.2969418
09/24,-4.544603
09/25,-4.804103
09/26,-4.9233875
09/27,-4.905909
09/28,-5.132307
09/29,-4.810629
09/30,-4.894677
10/01,-5.230056
10/02,-4.874444
10/03,-5.029972
10/04,-4.943885
10/05,-5.099288
10/06,-5.314617
10/07,-5.0121803
10/08,-4.85918
10/09,-4.907225
10/10,-4.8432913
10/11,-4.7109356
10/12,-4.5995607
10/13,-4.976279
10/14,-4.718135
10/15,-4.945601
10/16,-4.9034505
10/17,-4.9656715
10/18,-4.8180513
10/19,-4.553705
10/20,-4.3878546
10/21,-4.4589577
10/22,-4.618356
10/23,-4.5560136
10/24,-4.5455127
10/25,-4.3480306
10/26,-4.4150434
10/27,-4.3623652
10/28,-4.35778
10/29,-4.312159
10/30,-4.216408
10/31,-4.238929
11/01,-4.3663893
11/02,-4.3465524
11/03,-4.415424
11/04,-4.4819417
11/05,-4.5256424
11/06,-4.247992
11/07,-4.362915
11/08,-4.452234
11/09,-4.4933534
11/10,-4.50612
11/11,-4.305922
11/12,-4.2379985
11/13,-4.010029
11/14,-4.060533
11/15,-4.35906
11/16,-4.2392187
11/17,-4.064222
11/18,-4.317221
11/19,-4.523658
11/20,-4.338631
11/21,-4.335472
11/22,-4.4645524
11/23,-4.441416
11/24,-4.118085
11/25,-4.2322946
11/26,-4.3094597
11/27,-4.261168
11/28,-4.2838397
11/29,-4.095306
11/30,-4.225632
12/01,-4.0585485
12/02,-4.059902
12/03,-4.0765533
12/04,-3.8064463
12/05,-3.9354792
12/06,-4.3158894
12/07,-3.888101
12/08,-4.2953916
12/09,-4.088142
12/10,-3.8834457
12/11,-4.012341
12/12,-3.8564348
12/13,-3.8548844
12/14,-3.6500084
12/15,-3.6737144
12/16,-3.2898264
12/17,-3.519723
12/18,-3.593602
12/19,-3.9000602
12/20,-3.755307
12/21,-3.7486448
12/22,-4.0727654
12/23,-3.9436762
12/24,-3.5911314
12/25,-3.5535934
12/26,-3.4024024
12/27,-3.4630044
12/28,-3.4606504
12/29,-3.5468607
12/30,-3.357241
12/31,-3.5632322
