time,uwind
01/01,-6.0206623
01/02,-5.923132
01/03,-6.1910133
01/04,-5.823391
01/05,-5.797474
01/06,-5.9121284
01/07,-6.3581767
01/08,-5.6379514
01/09,-5.318988
01/10,-5.485826
01/11,-5.3579507
01/12,-5.336817
01/13,-6.072351
01/14,-5.989834
01/15,-5.793945
01/16,-5.97831
01/17,-6.3013105
01/18,-6.2794185
01/19,-6.224431
01/20,-6.0726347
01/21,-6.123505
01/22,-5.688064
01/23,-6.0359526
01/24,-6.046895
01/25,-5.9017854
01/26,-6.1786857
01/27,-6.059767
01/28,-5.596
01/29,-5.963955
01/30,-6.0436587
01/31,-6.1160536
02/01,-6.294457
02/02,-6.0783486
02/03,-5.781826
02/04,-5.695349
02/05,-5.9114122
02/06,-5.9856825
02/07,-6.1589475
02/08,-6.2194195
02/09,-6.042596
02/10,-5.8888993
02/11,-6.2489047
02/12,-5.7583737
02/13,-5.2706285
02/14,-5.6401334
02/15,-5.955579
02/16,-5.9192567
02/17,-6.08119
02/18,-6.122543
02/19,-6.300673
02/20,-6.2214003
02/21,-6.452988
02/22,-6.3707857
02/23,-6.4493575
02/24,-6.7046857
02/25,-6.2923355
02/26,-6.4128203
02/27,-6.226503
02/28,-6.063357
02/29,-6.143752
03/01,-6.357673
03/02,-6.566594
03/03,-6.3556094
03/04,-6.054706
03/05,-5.4555864
03/06,-6.083196
03/07,-5.8822737
03/08,-5.9567766
03/09,-5.99234
03/10,-6.0707936
03/11,-6.077537
03/12,-5.9673324
03/13,-5.994464
03/14,-5.8320127
03/15,-6.017364
03/16,-5.9142604
03/17,-6.2640285
03/18,-6.5881805
03/19,-6.6209917
03/20,-6.4419346
03/21,-6.3372555
03/22,-6.18901
03/23,-6.2055373
03/24,-6.247141
03/25,-5.9095135
03/26,-5.717919
03/27,-5.977863
03/28,-6.012678
03/29,-6.196628
03/30,-5.755652
03/31,-6.11812
04/01,-6.1146684
04/02,-6.3053875
04/03,-6.230097
04/04,-6.370352
04/05,-6.3265743
04/06,-5.853601
04/07,-5.34364
04/08,-5.714295
04/09,-5.683833
04/10,-6.0030966
04/11,-6.3597693
04/12,-6.0686984
04/13,-6.1445527
04/14,-6.324008
04/15,-6.453589
04/16,-6.4233727
04/17,-6.827611
04/18,-6.726663
04/19,-6.1740236
04/20,-6.071953
04/21,-6.408439
04/22,-6.151994
04/23,-5.936422
04/24,-6.126193
04/25,-6.048571
04/26,-5.7849216
04/27,-5.83858
04/28,-5.9748273
04/29,-6.0135746
04/30,-6.110234
05/01,-6.1811376
05/02,-6.0895147
05/03,-5.597983
05/04,-5.622796
05/05,-5.628781
05/06,-6.1524076
05/07,-6.2454133
05/08,-5.8694386
05/09,-6.2662034
05/10,-5.8323975
05/11,-6.1482363
05/12,-5.786397
05/13,-5.343875
05/14,-4.652698
05/15,-4.731517
05/16,-5.195161
05/17,-5.3462515
05/18,-5.110017
05/19,-5.167704
05/20,-5.554663
05/21,-5.215403
05/22,-4.8508153
05/23,-5.2019014
05/24,-5.1733856
05/25,-5.016998
05/26,-5.091082
05/27,-4.7223787
05/28,-4.4962354
05/29,-4.7930994
05/30,-5.688547
05/31,-4.9701934
06/01,-4.3784227
06/02,-4.529371
06/03,-4.242232
06/04,-4.7469745
06/05,-4.7492533
06/06,-4.512145
06/07,-4.785618
06/08,-5.022422
06/09,-5.0505824
06/10,-5.0623665
06/11,-4.8568473
06/12,-5.0263853
06/13,-4.9185705
06/14,-4.769097
06/15,-5.103546
06/16,-4.472223
06/17,-4.818087
06/18,-3.841935
06/19,-3.9785526
06/20,-3.8224835
06/21,-3.5455725
06/22,-3.4044538
06/23,-3.3844135
06/24,-3.7786725
06/25,-4.2365623
06/26,-3.648878
06/27,-3.254841
06/28,-4.030282
06/29,-4.016564
06/30,-3.3016212
07/01,-3.3101206
07/02,-4.0332394
07/03,-4.065152
07/04,-4.2674794
07/05,-4.155041
07/06,-4.044604
07/07,-4.3302712
07/08,-4.32725
07/09,-3.661448
07/10,-3.7038872
07/11,-3.8213475
07/12,-3.7936623
07/13,-3.4586241
07/14,-3.734708
07/15,-3.673622
07/16,-4.5536237
07/17,-3.7192814
07/18,-3.9853141
07/19,-3.7493746
07/20,-4.16207
07/21,-4.066034
07/22,-4.0320454
07/23,-3.926346
07/24,-3.9582222
07/25,-4.222493
07/26,-3.5680583
07/27,-3.0696352
07/28,-3.6777525
07/29,-3.7508698
07/30,-3.9335854
07/31,-4.4539914
08/01,-4.323343
08/02,-4.2597923
08/03,-4.429554
08/04,-3.7942004
08/05,-3.8701882
08/06,-3.4122036
08/07,-3.1108456
08/08,-2.7959244
08/09,-3.1366494
08/10,-3.237791
08/11,-2.5075054
08/12,-2.177647
08/13,-2.4558792
08/14,-2.86244
08/15,-2.6305013
08/16,-2.8067067
08/17,-3.0413804
08/18,-3.8955305
08/19,-4.0080404
08/20,-4.053447
08/21,-2.8178635
08/22,-2.90798
08/23,-2.6228106
08/24,-2.7090278
08/25,-3.354197
08/26,-2.761955
08/27,-2.7481463
08/28,-2.875076
08/29,-3.2462745
08/30,-3.1322825
08/31,-3.2050984
09/01,-2.9348414
09/02,-3.063012
09/03,-2.85446
09/04,-2.684678
09/05,-2.7929351
09/06,-3.2285042
09/07,-2.4381416
09/08,-2.066923
