time,uwind
01/01,-4.535395
01/02,-4.5251184
01/03,-5.3613205
01/04,-4.894981
01/05,-5.015146
01/06,-4.898805
01/07,-4.8103747
01/08,-5.220253
01/09,-5.6881166
01/10,-5.02307
01/11,-5.041525
01/12,-5.2570376
01/13,-4.876781
01/14,-4.987107
01/15,-4.6623244
01/16,-5.1184945
01/17,-4.661711
01/18,-4.5378776
01/19,-5.144588
01/20,-5.421204
01/21,-5.4844713
01/22,-5.2868037
01/23,-4.948263
01/24,-4.541156
01/25,-4.709307
01/26,-5.014457
01/27,-5.408358
01/28,-5.5080934
01/29,-4.88149
01/30,-4.659392
01/31,-4.1729894
02/01,-4.3166847
02/02,-4.594829
02/03,-4.107408
02/04,-3.9406393
02/05,-4.1545553
02/06,-4.987327
02/07,-5.310981
02/08,-4.9328394
02/09,-4.735946
02/10,-4.9500995
02/11,-5.4874115
02/12,-5.2417364
02/13,-5.0780005
02/14,-5.202143
02/15,-4.8870735
02/16,-5.4317
02/17,-5.5285287
02/18,-5.268623
02/19,-5.274384
02/20,-5.5546136
02/21,-5.7967486
02/22,-5.3615303
02/23,-5.4204426
02/24,-5.2486286
02/25,-5.230492
02/26,-4.541263
02/27,-4.7163453
02/28,-5.1657586
02/29,-6.0676203
03/01,-5.0556607
03/02,-4.804708
03/03,-4.6129084
03/04,-4.6166506
03/05,-4.8795304
03/06,-5.096953
03/07,-5.2949495
03/08,-5.313181
03/09,-5.025969
03/10,-5.052047
03/11,-5.4951186
03/12,-5.0214343
03/13,-4.972099
03/14,-4.4869227
03/15,-4.1500773
03/16,-4.4967065
03/17,-4.3578353
03/18,-4.504356
03/19,-4.439536
03/20,-4.4335866
03/21,-4.7516875
03/22,-4.912331
03/23,-4.999365
03/24,-4.5716176
03/25,-4.8426757
03/26,-4.8269486
03/27,-4.6704283
03/28,-4.4765506
03/29,-4.3966002
03/30,-4.7244987
03/31,-4.4050684
04/01,-4.1943417
04/02,-4.091282
04/03,-4.412148
04/04,-4.2906513
04/05,-4.0147305
04/06,-4.1187606
04/07,-4.191875
04/08,-3.9283268
04/09,-4.0083666
04/10,-3.706677
04/11,-3.3103821
04/12,-3.5468109
04/13,-3.125661
04/14,-3.4933138
04/15,-3.4162118
04/16,-3.625982
04/17,-3.4806714
04/18,-3.3810651
04/19,-3.3342133
04/20,-3.2017806
04/21,-2.8929589
04/22,-1.93336
04/23,-2.5392852
04/24,-2.628187
04/25,-2.9161158
04/26,-2.3457606
04/27,-2.326478
04/28,-2.45211
04/29,-2.0795689
04/30,-1.9212006
05/01,-1.4372452
05/02,-1.3819851
05/03,-1.2312021
05/04,-1.0820682
05/05,-1.3974038
05/06,-1.5201992
05/07,-1.7965683
05/08,-0.5737763
05/09,-0.76318014
05/10,-0.0052855583
05/11,-0.27760094
05/12,0.14601852
05/13,-0.32188997
05/14,-0.050422862
05/15,0.23522478
05/16,0.85400873
05/17,0.84806895
05/18,0.9011763
05/19,0.7139077
05/20,0.75715166
05/21,0.7714012
05/22,0.74954003
05/23,1.6456292
05/24,1.957856
05/25,2.2767346
05/26,1.8584064
05/27,1.3195976
05/28,1.8059546
05/29,2.094052
05/30,2.134996
05/31,2.5089467
06/01,2.5760913
06/02,2.5399017
06/03,2.390325
06/04,2.509985
06/05,2.318278
06/06,1.9884806
06/07,2.186946
06/08,2.600126
06/09,2.3188472
06/10,2.3742573
06/11,2.2346756
06/12,2.0469666
06/13,1.7790213
06/14,1.3058748
06/15,1.5177357
06/16,1.6477746
06/17,2.1689818
06/18,2.499614
06/19,2.260559
06/20,1.7253264
06/21,1.4535606
06/22,2.0868866
06/23,2.0788105
06/24,1.806347
06/25,1.9324201
06/26,2.5666955
06/27,2.3344672
06/28,2.1775124
06/29,2.016993
06/30,2.1401932
07/01,1.8825961
07/02,2.2638836
07/03,2.1825469
07/04,2.5646942
07/05,1.6738743
07/06,1.2627922
07/07,0.9418805
07/08,0.6211024
07/09,0.9269436
07/10,1.4482142
07/11,1.6526426
07/12,1.7130178
07/13,1.3658422
07/14,1.2619061
07/15,1.9068187
07/16,1.9461734
07/17,1.4839509
07/18,1.5670483
07/19,1.4084752
07/20,1.5213948
07/21,1.2144754
07/22,0.86489743
07/23,0.14390951
07/24,0.5641375
07/25,1.6966972
07/26,2.0400846
07/27,1.5314703
07/28,1.5786079
07/29,1.8683039
07/30,1.3703095
07/31,1.7235703
08/01,1.9379166
08/02,1.7400582
08/03,1.457069
08/04,0.99699557
08/05,1.6704444
08/06,2.2640784
08/07,2.7608793
08/08,2.3292418
08/09,2.0439856
08/10,1.8110895
08/11,2.5856018
08/12,2.4365284
08/13,2.543201
08/14,2.5820367
08/15,2.3797207
08/16,2.5825667
08/17,1.4889382
08/18,1.8990097
08/19,1.9557555
08/20,2.236909
08/21,2.9125843
08/22,3.0661697
08/23,2.2747364
08/24,2.0679226
08/25,1.8304732
08/26,1.9818834
08/27,1.9848115
08/28,2.2991762
08/29,2.4445472
08/30,3.0670438
08/31,2.4697318
09/01,2.360461
09/02,2.5007463
09/03,2.5493875
09/04,2.5903475
09/05,2.4735386
09/06,2.3982701
09/07,2.5214205
09/08,2.8033602
09/09,2.8761573
09/10,3.2043157
09/11,3.192208
09/12,3.2582316
09/13,3.3373704
09/14,2.7956166
09/15,2.8235476
09/16,2.525239
09/17,2.447394
09/18,2.2414498
09/19,2.3054154
09/20,2.3621757
09/21,2.812133
09/22,3.0410988
09/23,3.4160197
09/24,3.3153853
09/25,2.802265
09/26,2.650262
09/27,2.8438764
09/28,3.1129863
09/29,3.3286266
09/30,3.0886438
10/01,3.0132778
10/02,2.2612913
10/03,2.5682826
10/04,3.1180253
10/05,3.146157
10/06,3.3169549
10/07,2.9996915
10/08,3.227324
10/09,2.7963123
10/10,2.4091294
10/11,2.345755
10/12,2.5139847
10/13,2.7870681
10/14,2.7460034
10/15,2.8821218
10/16,2.5422006
10/17,2.1579797
10/18,2.2408872
10/19,2.5792234
10/20,2.5007813
10/21,2.7804272
10/22,2.4936147
10/23,1.9955846
10/24,1.9980292
10/25,1.5096962
10/26,1.3496476
10/27,1.9321342
10/28,1.3530711
10/29,1.0360245
10/30,1.2359457
10/31,1.20339
11/01,1.5788366
11/02,1.8912841
11/03,1.5458161
11/04,1.3275231
11/05,1.7123308
11/06,1.5278465
11/07,0.6042733
11/08,1.2187911
11/09,1.6981986
11/10,0.55057603
11/11,0.40225956
11/12,0.4743456
11/13,1.1682943
11/14,0.4449176
11/15,-0.5754462
11/16,-1.1944
11/17,-0.17113161
11/18,-0.60124236
11/19,-1.0795945
11/20,-1.412818
11/21,-0.97797805
11/22,-1.0592064
11/23,-1.2725631
11/24,-1.1515348
11/25,-1.2157333
11/26,-1.1994957
11/27,-1.1857028
11/28,-1.5104141
11/29,-2.0682657
11/30,-2.2922916
12/01,-2.4131486
12/02,-2.7002423
12/03,-2.7114146
12/04,-3.5605335
12/05,-3.5789022
12/06,-3.8782918
12/07,-4.474776
12/08,-4.953486
12/09,-4.87036
12/10,-3.7980406
12/11,-4.346419
12/12,-3.9448726
12/13,-3.1097581
12/14,-3.2376778
12/15,-3.6899023
12/16,-3.2543511
12/17,-2.4122703
12/18,-3.1525793
12/19,-3.444725
12/20,-3.3891966
12/21,-4.0638924
12/22,-4.809838
12/23,-4.762247
12/24,-4.344461
12/25,-3.9170656
12/26,-3.9596615
12/27,-4.492858
12/28,-4.543578
12/29,-4.3422112
12/30,-4.6001787
12/31,-4.640362
