time,uwind
01/01,-5.1265473
01/02,-4.9057918
01/03,-4.733446
01/04,-4.884298
01/05,-5.721803
01/06,-5.5610814
01/07,-5.359751
01/08,-5.3636646
01/09,-5.3864646
01/10,-5.7328815
01/11,-5.5833783
01/12,-5.6414304
01/13,-5.6567893
01/14,-5.1178117
01/15,-5.359869
01/16,-5.261541
01/17,-5.058855
01/18,-5.040919
01/19,-5.100818
01/20,-4.9636307
01/21,-4.94237
01/22,-4.822195
01/23,-4.811875
01/24,-4.9182105
01/25,-5.4749594
01/26,-6.184093
01/27,-6.152836
01/28,-5.888306
01/29,-5.35055
01/30,-5.089848
01/31,-5.119993
02/01,-5.0601773
02/02,-5.2901955
02/03,-5.5136113
02/04,-5.789275
02/05,-6.4832225
02/06,-6.3599353
02/07,-5.8881197
02/08,-5.6173277
02/09,-5.91828
02/10,-5.845044
02/11,-5.673439
02/12,-5.589927
02/13,-5.288129
02/14,-4.956726
02/15,-4.412447
02/16,-4.610941
02/17,-4.52126
02/18,-4.6431065
02/19,-4.8409386
02/20,-4.5159755
02/21,-4.80629
02/22,-4.793421
02/23,-4.7263074
02/24,-5.33835
02/25,-5.5426445
02/26,-4.8397617
02/27,-4.734972
02/28,-4.485708
02/29,-6.775
03/01,-4.7544327
03/02,-4.2397656
03/03,-4.8477564
03/04,-5.604217
03/05,-5.243227
03/06,-5.2609224
03/07,-5.7163277
03/08,-5.8691115
03/09,-5.0155387
03/10,-5.329225
03/11,-5.443753
03/12,-5.1305833
03/13,-4.4370384
03/14,-4.295008
03/15,-4.2405477
03/16,-4.244768
03/17,-4.5030475
03/18,-4.380295
03/19,-3.568008
03/20,-4.1678505
03/21,-4.5490727
03/22,-5.0088043
03/23,-4.7584414
03/24,-5.0364385
03/25,-4.75682
03/26,-4.8469367
03/27,-3.9935102
03/28,-3.7901826
03/29,-3.759951
03/30,-3.353932
03/31,-3.419149
04/01,-3.7530189
04/02,-3.8005512
04/03,-4.056852
04/04,-3.904615
04/05,-3.9434164
04/06,-4.4519033
04/07,-4.198949
04/08,-3.6525168
04/09,-3.9188304
04/10,-3.8479636
04/11,-3.410329
04/12,-3.7594345
04/13,-3.6703894
04/14,-3.4221003
04/15,-3.3591652
04/16,-3.6193535
04/17,-3.6740859
04/18,-3.4513466
04/19,-3.7945526
04/20,-3.9559698
04/21,-3.5950677
04/22,-2.8760848
04/23,-2.6947577
04/24,-2.8359928
04/25,-1.7821722
04/26,-1.7185432
04/27,-1.2370518
04/28,-1.0718882
04/29,-1.0291147
04/30,-0.6213615
05/01,-0.03866413
05/02,0.42470062
05/03,-0.3468753
05/04,-0.40589905
05/05,-0.2746292
05/06,0.03388074
05/07,0.023505919
05/08,-0.19217218
05/09,-0.026922485
05/10,-0.38131356
05/11,0.13801461
05/12,-0.00012860578
05/13,-0.6518538
05/14,-1.0743756
05/15,-0.590767
05/16,0.5847527
05/17,1.3971629
05/18,2.237501
05/19,2.74383
05/20,2.1276333
05/21,2.0528936
05/22,2.1744566
05/23,2.4719307
05/24,2.9367344
05/25,2.83425
05/26,3.4166794
05/27,3.9315982
05/28,2.7358208
05/29,2.4882567
05/30,2.7522833
05/31,3.7207832
06/01,2.6803422
06/02,1.9467632
06/03,2.7379477
06/04,2.8645494
06/05,2.8041897
06/06,3.24833
06/07,2.7651029
06/08,2.651486
06/09,2.894945
06/10,3.3694646
06/11,2.7931995
06/12,1.7192672
06/13,2.5188613
06/14,2.8623962
06/15,2.0266094
06/16,2.4777544
06/17,1.820232
06/18,1.8054854
06/19,2.0180516
06/20,2.0994647
06/21,1.9422661
06/22,2.4769216
06/23,1.9435028
06/24,1.9433146
06/25,2.0863194
06/26,1.8288437
06/27,1.0171783
06/28,1.7351109
06/29,1.8421904
06/30,1.9407065
07/01,1.8966275
07/02,1.4446108
07/03,1.5195811
07/04,0.94238764
07/05,0.6647613
07/06,1.4345208
07/07,1.6117904
07/08,1.271858
07/09,1.2886788
07/10,1.2750077
07/11,1.3744422
07/12,1.7159958
07/13,1.7599186
07/14,2.27508
07/15,1.886965
07/16,1.6115917
07/17,2.4512534
07/18,2.1904967
07/19,1.7616287
07/20,1.45009
07/21,1.4921408
07/22,1.7832915
07/23,1.0788448
07/24,1.4161402
07/25,0.750766
07/26,1.3325201
