time,uwind
10/30,-2.5764737
10/31,-2.564318
11/01,-3.0800533
11/02,-2.2710264
11/03,-2.2677968
11/04,-3.0006442
11/05,-2.5585542
11/06,-2.6796463
11/07,-3.479268
11/08,-2.5872257
11/09,-2.5726361
11/10,-3.3514633
11/11,-2.9555376
11/12,-3.3317952
11/13,-4.1264386
11/14,-3.013261
11/15,-3.0314875
11/16,-3.3806615
11/17,-3.9951746
11/18,-3.8395026
11/19,-3.516679
11/20,-3.2037117
11/21,-4.1539516
11/22,-3.9412534
11/23,-3.5277877
11/24,-3.7187536
11/25,-4.0836477
11/26,-4.687359
11/27,-4.3858705
11/28,-4.8036633
11/29,-4.7720165
11/30,-5.4321795
12/01,-5.4654946
12/02,-4.627382
12/03,-4.516341
12/04,-4.9919477
12/05,-5.498194
12/06,-5.237437
12/07,-5.485354
12/08,-5.780913
12/09,-5.3073616
12/10,-5.7938924
12/11,-6.167639
12/12,-5.8950243
12/13,-6.0845094
12/14,-6.3049054
12/15,-6.2208295
12/16,-6.258917
12/17,-6.294056
12/18,-6.2831054
12/19,-6.4900994
12/20,-6.854145
12/21,-5.881147
12/22,-5.9986835
12/23,-5.6704764
12/24,-5.8019013
12/25,-6.0077944
12/26,-6.626967
12/27,-6.2393546
12/28,-6.2008595
12/29,-5.9085283
12/30,-6.4810433
12/31,-6.3470793
