time,uwind
01/01,-7.047031
01/02,-6.4919405
01/03,-6.2660313
01/04,-6.2837386
01/05,-6.530813
01/06,-6.5682735
01/07,-6.742603
01/08,-6.751706
01/09,-6.575282
01/10,-6.463406
01/11,-6.494894
01/12,-6.3673496
01/13,-6.1792727
01/14,-6.0618286
01/15,-6.1037974
01/16,-5.987825
01/17,-6.248438
01/18,-6.4269753
01/19,-6.384252
01/20,-6.4047794
01/21,-6.336766
01/22,-6.520892
01/23,-6.5048637
01/24,-6.6149206
01/25,-6.436643
01/26,-6.6761475
01/27,-6.799119
01/28,-6.8294845
01/29,-6.6203265
01/30,-6.6631465
01/31,-6.467386
02/01,-6.683433
02/02,-6.4660053
02/03,-6.536909
02/04,-6.462915
02/05,-6.581776
02/06,-6.490006
02/07,-6.3164325
02/08,-6.902638
02/09,-6.9899945
02/10,-6.676488
02/11,-6.3632216
02/12,-6.3599806
02/13,-6.4620137
02/14,-6.497852
02/15,-6.3136187
02/16,-5.997252
02/17,-6.184381
02/18,-5.9314213
02/19,-5.8004355
02/20,-5.52758
02/21,-5.979326
02/22,-6.0857234
02/23,-5.9652224
02/24,-5.803575
02/25,-5.9562593
02/26,-6.3444777
02/27,-6.1143265
02/28,-6.042444
02/29,-6.4023576
03/01,-5.8618207
03/02,-5.9430394
03/03,-5.776971
03/04,-5.3657575
03/05,-5.566997
03/06,-6.2983675
03/07,-6.4036074
03/08,-5.945633
03/09,-6.4160557
03/10,-6.2763195
03/11,-5.8837066
03/12,-6.0229917
03/13,-6.115491
03/14,-5.5756884
03/15,-5.472317
03/16,-5.6393027
03/17,-5.805704
03/18,-5.7519536
03/19,-5.815615
03/20,-6.079368
03/21,-5.8776155
03/22,-5.35455
03/23,-5.8763885
03/24,-6.1988325
03/25,-5.6014004
03/26,-5.891418
03/27,-5.947623
03/28,-5.8250136
03/29,-6.1302648
03/30,-6.063606
03/31,-5.97373
04/01,-6.4299684
04/02,-6.220319
04/03,-6.5798326
04/04,-6.072457
04/05,-5.875392
04/06,-5.64925
04/07,-5.9294887
04/08,-6.0664787
04/09,-5.9097514
04/10,-5.6811147
04/11,-5.8409033
04/12,-5.7631464
04/13,-6.314406
04/14,-6.0953603
04/15,-6.2384596
04/16,-6.2856584
04/17,-5.980433
04/18,-5.937812
04/19,-6.337372
04/20,-5.9015827
04/21,-6.1329856
04/22,-6.252825
04/23,-6.4093385
04/24,-6.381926
04/25,-6.225308
04/26,-6.098046
04/27,-6.437966
04/28,-5.8922615
04/29,-5.409218
04/30,-5.750427
05/01,-6.115553
05/02,-6.300392
05/03,-6.3702416
05/04,-6.3952255
05/05,-6.234468
05/06,-6.6438003
05/07,-6.5385156
05/08,-6.470705
05/09,-6.648327
05/10,-6.61302
05/11,-6.741713
05/12,-6.7069716
05/13,-6.6738305
05/14,-6.3358974
05/15,-6.0954757
05/16,-5.867267
05/17,-5.641855
05/18,-5.7647376
05/19,-6.082768
05/20,-6.165983
05/21,-6.353854
05/22,-6.024078
05/23,-6.129127
05/24,-6.1349483
05/25,-5.9538655
05/26,-6.2369695
05/27,-6.4825053
05/28,-6.7512817
05/29,-6.5039983
05/30,-6.532372
05/31,-6.8500633
06/01,-6.903479
06/02,-6.682722
06/03,-6.6128254
06/04,-7.1208034
06/05,-7.0445347
06/06,-6.933275
06/07,-7.0365186
06/08,-6.8587265
06/09,-6.843695
06/10,-6.897207
06/11,-6.435896
06/12,-6.5323567
06/13,-6.580139
06/14,-6.6825
06/15,-6.682017
06/16,-7.081436
06/17,-6.8837028
06/18,-7.1002965
06/19,-7.0381007
06/20,-7.083835
06/21,-6.930054
06/22,-6.662721
06/23,-6.509177
06/24,-6.8971
06/25,-7.1029115
06/26,-6.9679637
06/27,-7.0239177
06/28,-6.73258
06/29,-6.9445744
06/30,-6.8676286
07/01,-7.159142
07/02,-7.0181823
07/03,-7.0378203
07/04,-6.788044
07/05,-7.027879
07/06,-7.022363
07/07,-7.245157
07/08,-7.1499977
07/09,-6.9265866
07/10,-6.8088503
07/11,-6.841862
07/12,-6.4680514
07/13,-6.85224
07/14,-7.0087543
07/15,-6.9851
07/16,-6.8714294
07/17,-7.053866
07/18,-7.5472646
07/19,-7.5672603
07/20,-7.3944535
07/21,-7.126883
07/22,-7.293281
07/23,-7.400343
07/24,-7.2823796
07/25,-6.948402
07/26,-6.739385
07/27,-6.7692204
07/28,-7.230826
07/29,-7.1578426
07/30,-7.2008395
07/31,-7.4312057
08/01,-7.451634
08/02,-7.45995
08/03,-7.460335
08/04,-7.4190335
08/05,-7.5051727
08/06,-7.345515
08/07,-6.923363
08/08,-6.5196195
08/09,-6.8299847
08/10,-7.05557
08/11,-6.9186444
08/12,-6.963759
08/13,-6.897278
08/14,-6.7983766
08/15,-6.4583535
08/16,-6.363655
08/17,-6.880367
08/18,-6.7834554
08/19,-6.696877
08/20,-6.943989
08/21,-7.060535
08/22,-6.671188
08/23,-6.6074176
08/24,-6.782967
08/25,-6.5784473
08/26,-6.7608647
08/27,-6.8718452
08/28,-6.9515786
08/29,-7.0909915
08/30,-7.0099163
08/31,-7.067371
09/01,-6.9250774
09/02,-7.173386
09/03,-6.907556
09/04,-6.91685
09/05,-6.7011027
09/06,-6.9145207
09/07,-6.9657626
09/08,-6.9363165
09/09,-7.096734
09/10,-7.3198767
09/11,-7.37452
09/12,-7.29287
09/13,-7.2336845
09/14,-7.126114
09/15,-7.2267957
09/16,-7.249771
09/17,-7.0512
09/18,-7.0276413
09/19,-6.7996597
09/20,-7.026777
09/21,-6.947783
09/22,-6.7395854
09/23,-6.6157227
09/24,-6.9795494
09/25,-6.7087255
09/26,-6.6838417
09/27,-6.801685
09/28,-6.9410796
09/29,-6.900537
09/30,-7.108291
10/01,-7.0165553
10/02,-6.7562838
10/03,-6.435492
10/04,-6.4883814
10/05,-6.444195
10/06,-6.5760727
10/07,-6.5211253
10/08,-6.505668
10/09,-6.5689325
10/10,-6.739711
10/11,-6.7264543
10/12,-6.819633
10/13,-6.549772
10/14,-6.6718183
10/15,-6.7878838
10/16,-6.795425
10/17,-6.746953
10/18,-6.905554
10/19,-6.987752
10/20,-6.973791
10/21,-7.019392
10/22,-6.7319126
10/23,-6.6179914
10/24,-6.7886243
10/25,-6.9152856
10/26,-7.206854
10/27,-6.9224877
10/28,-6.8063097
10/29,-6.4242907
10/30,-6.355924
10/31,-6.191466
11/01,-6.2001424
11/02,-6.348164
11/03,-6.5419326
11/04,-6.463784
11/05,-6.4868894
11/06,-6.3317914
11/07,-6.606349
11/08,-6.5356665
11/09,-6.6139636
11/10,-6.648642
11/11,-6.741205
11/12,-6.4754634
11/13,-6.452909
11/14,-6.442207
11/15,-6.466169
11/16,-6.075907
11/17,-6.463345
11/18,-6.773166
11/19,-6.685861
11/20,-6.5542817
11/21,-6.368267
11/22,-6.764755
11/23,-6.665443
11/24,-6.4724917
11/25,-6.668696
11/26,-6.8097196
11/27,-6.9058433
11/28,-6.5311885
11/29,-6.500479
11/30,-6.634464
12/01,-6.6632915
12/02,-6.964988
12/03,-6.688221
12/04,-6.405236
12/05,-6.434196
12/06,-6.645679
12/07,-6.6566467
12/08,-6.9066706
12/09,-6.999593
12/10,-7.028866
12/11,-6.8346934
12/12,-6.723609
12/13,-6.905185
12/14,-6.742271
12/15,-6.7558064
12/16,-6.6005473
12/17,-6.415654
12/18,-6.5961843
12/19,-6.7486234
12/20,-6.8327513
12/21,-6.9404755
12/22,-6.8738556
12/23,-6.682693
12/24,-6.5887346
12/25,-6.2440114
12/26,-6.52516
12/27,-7.0986686
12/28,-7.22238
12/29,-7.0014796
12/30,-6.9849243
12/31,-6.973386
