time,uwind
01/01,-3.561273
01/02,-3.3010128
01/03,-3.4101777
01/04,-3.2050095
01/05,-3.2952847
01/06,-3.2196853
01/07,-2.9912157
01/08,-3.093695
01/09,-3.5611706
01/10,-3.858957
01/11,-3.6750295
01/12,-3.4740515
01/13,-3.2945516
01/14,-2.9409928
01/15,-3.1613758
01/16,-3.1833603
01/17,-3.5036893
01/18,-3.645034
01/19,-3.2833345
01/20,-3.5116904
01/21,-3.6737049
01/22,-3.7493405
01/23,-3.4421234
01/24,-3.5868611
01/25,-3.4397292
01/26,-3.2074256
01/27,-3.0951276
01/28,-3.1489916
01/29,-2.771961
01/30,-2.6915855
01/31,-2.691899
02/01,-2.6965294
02/02,-3.0107799
02/03,-2.7913873
02/04,-2.6099746
02/05,-2.9528005
02/06,-2.8587246
02/07,-2.7751222
02/08,-2.824534
02/09,-2.840408
02/10,-2.8948333
02/11,-2.6180382
02/12,-2.814912
02/13,-3.059768
02/14,-3.092813
02/15,-2.697001
02/16,-2.9788396
02/17,-3.220673
02/18,-2.972732
02/19,-2.9105282
02/20,-2.5528057
02/21,-2.8915334
02/22,-2.7930965
02/23,-2.9966123
02/24,-3.097781
02/25,-3.1501215
02/26,-3.3115602
02/27,-3.3776646
02/28,-3.2518184
02/29,-3.8224244
03/01,-3.0275111
03/02,-2.594333
03/03,-2.530096
03/04,-2.5571504
03/05,-2.5494473
03/06,-2.6733057
03/07,-2.5876923
03/08,-2.596039
03/09,-3.1353223
03/10,-3.614575
03/11,-3.248645
03/12,-2.484063
03/13,-2.2245026
03/14,-2.2198303
03/15,-2.325774
03/16,-2.4219928
03/17,-2.3413773
03/18,-2.6892745
03/19,-2.590025
03/20,-2.382339
03/21,-2.4348276
03/22,-2.4674163
03/23,-2.4941905
03/24,-2.8566854
03/25,-2.5727186
03/26,-2.3573995
03/27,-2.239123
03/28,-2.0398192
03/29,-2.4406066
03/30,-2.9942274
03/31,-2.7137935
04/01,-2.9071066
04/02,-2.4939663
04/03,-2.426755
04/04,-2.3879945
04/05,-2.200506
04/06,-2.7036862
04/07,-2.2526734
04/08,-2.2710915
04/09,-2.1256537
04/10,-2.2578473
04/11,-1.8933513
04/12,-1.5043409
04/13,-1.7011545
04/14,-1.9616727
04/15,-1.9039713
04/16,-2.107388
04/17,-2.311343
04/18,-2.32099
04/19,-2.278068
04/20,-2.44182
04/21,-2.115845
04/22,-1.9281874
04/23,-2.5843866
04/24,-2.5135312
04/25,-2.274719
04/26,-2.361848
04/27,-2.3371513
04/28,-2.456455
04/29,-2.8900628
04/30,-2.5576065
05/01,-2.554341
05/02,-2.7105415
05/03,-2.5838428
05/04,-2.8353736
05/05,-2.7982213
05/06,-2.9486537
05/07,-3.3360121
05/08,-2.9939413
05/09,-3.0096967
05/10,-3.0400891
05/11,-3.112636
05/12,-3.3057098
05/13,-3.2121153
05/14,-2.6829035
05/15,-2.8522766
05/16,-2.5898132
05/17,-2.7215734
05/18,-2.7696702
05/19,-2.6824133
05/20,-2.4874113
05/21,-2.8970094
05/22,-3.280455
05/23,-2.9356155
05/24,-3.0306506
05/25,-3.1093674
05/26,-3.1003606
05/27,-2.9527035
05/28,-2.7810428
05/29,-2.992405
05/30,-3.286783
05/31,-3.9261405
06/01,-3.8843403
06/02,-3.8970993
06/03,-3.7795317
