time,uwind
01/01,-1.6660082
01/02,-1.2828505
01/03,-1.3482847
01/04,-0.86641836
01/05,-0.6701186
01/06,-0.24034368
01/07,-0.5822187
01/08,-0.85652786
01/09,-0.80039996
01/10,-0.8520547
01/11,-1.3636452
01/12,-1.5398474
01/13,-1.5400199
01/14,-1.1816521
01/15,-1.0306363
01/16,-1.1805736
01/17,-1.2011037
01/18,-1.003757
01/19,-0.98485345
01/20,-0.70088667
01/21,-0.85253257
01/22,-1.2860748
01/23,-0.7106962
01/24,-0.61744946
01/25,-0.52868015
01/26,-0.6612304
01/27,-1.2090821
01/28,-1.1322322
01/29,-0.5313525
01/30,-0.5758691
01/31,-0.29540116
02/01,0.17132583
02/02,0.029636046
02/03,-1.8700957e-06
02/04,-0.20310119
02/05,-0.30280805
02/06,-0.28054786
02/07,-0.72894865
02/08,-0.35448062
02/09,-0.93732065
02/10,-0.961573
02/11,-0.9748164
02/12,-1.1115094
02/13,-0.59745795
02/14,-0.046999995
02/15,0.12128067
02/16,0.57477736
02/17,-0.3929885
02/18,-0.5437961
02/19,-0.57243276
02/20,-0.6287984
02/21,-0.82438797
02/22,-1.2818927
02/23,-1.4729183
02/24,-1.3776845
02/25,-1.0445123
02/26,-0.41870964
02/27,-0.67715496
02/28,-0.882679
02/29,-1.9453157
03/01,-0.8581952
03/02,-1.5709722
03/03,-0.8446543
03/04,-0.27241933
03/05,-0.42326775
03/06,-0.72723097
03/07,-1.2319556
03/08,-1.6850111
03/09,-1.563139
03/10,-1.8774313
03/11,-1.8322773
03/12,-1.4246225
03/13,-0.9841044
03/14,-0.65910023
03/15,-1.4092968
03/16,-1.4838154
03/17,-1.4883142
03/18,-0.9110636
03/19,-0.5366265
03/20,-1.0039506
03/21,-1.6809301
03/22,-1.4063877
03/23,-1.3391502
03/24,-1.9561918
03/25,-2.0189705
03/26,-1.9765505
03/27,-1.6048201
03/28,-1.5783855
03/29,-1.2324262
03/30,-1.410365
03/31,-1.2415997
04/01,-1.0389106
04/02,-1.0286546
04/03,-2.0009735
04/04,-2.059257
04/05,-0.85420346
04/06,-0.7565407
04/07,-0.90429235
04/08,-0.8173413
04/09,-0.9642867
04/10,-0.966435
04/11,-0.738906
04/12,-0.6553084
04/13,-0.9842374
04/14,-1.490006
04/15,-1.5693241
04/16,-1.6416645
04/17,-1.8276228
04/18,-1.4993547
04/19,-1.4038932
04/20,-1.4903743
04/21,-1.8525621
04/22,-1.4259524
04/23,-1.0720423
04/24,-0.9716039
04/25,-1.2173237
04/26,-1.5004425
04/27,-1.6370286
04/28,-1.5140902
04/29,-1.2224562
04/30,-1.3552121
05/01,-1.2622263
05/02,-1.2986358
05/03,-1.3565103
05/04,-1.3606806
05/05,-1.1182874
05/06,-1.1286561
05/07,-1.800363
05/08,-1.7289236
05/09,-1.8797629
05/10,-2.1783247
05/11,-2.0883458
05/12,-1.7332617
05/13,-1.8644476
05/14,-2.0900698
05/15,-1.7800661
05/16,-1.9906279
05/17,-1.6065658
05/18,-1.6550654
05/19,-1.7595688
05/20,-1.7079115
05/21,-1.4412602
05/22,-1.7065377
05/23,-2.0361059
05/24,-1.7018245
05/25,-1.3282944
05/26,-0.8544698
05/27,-0.8985232
05/28,-1.1598197
05/29,-1.8446206
05/30,-1.7313035
05/31,-1.3908868
06/01,-1.4067217
06/02,-1.2703754
06/03,-0.9752581
06/04,-1.3247329
06/05,-1.5512624
06/06,-1.5662951
06/07,-1.6642627
06/08,-1.7950046
06/09,-1.3742687
06/10,-1.9202051
06/11,-1.8577085
06/12,-2.1571493
06/13,-1.4746052
06/14,-1.3992205
06/15,-1.788273
06/16,-1.9007953
06/17,-1.6495906
06/18,-1.6181947
06/19,-1.7512734
06/20,-1.0369214
06/21,-0.76366943
06/22,-1.2679765
06/23,-1.5282618
06/24,-1.4878787
06/25,-1.1005938
06/26,-1.6031835
06/27,-1.2133598
06/28,-1.0725996
06/29,-1.8011464
06/30,-1.644046
07/01,-1.1526881
07/02,-1.3246442
07/03,-1.5034811
07/04,-1.7864401
07/05,-2.2007067
07/06,-2.1919134
07/07,-2.2157447
07/08,-2.27884
07/09,-1.7472526
07/10,-1.3203344
07/11,-1.2743461
07/12,-0.8968829
07/13,-0.9509236
07/14,-1.5889661
07/15,-1.5746907
07/16,-1.6943667
07/17,-2.3132954
07/18,-2.1547544
07/19,-1.9811503
07/20,-1.7375851
07/21,-1.5783058
07/22,-1.6414052
07/23,-1.6874435
07/24,-2.1425726
07/25,-2.0780342
07/26,-1.9924467
07/27,-1.4550062
07/28,-1.4736879
07/29,-1.6414356
07/30,-1.7115048
07/31,-1.50921
08/01,-1.2026416
08/02,-1.282321
08/03,-1.1601545
08/04,-1.2841111
08/05,-1.2220412
08/06,-1.1234344
08/07,-1.6052645
08/08,-1.2691627
08/09,-0.55822957
08/10,-0.43227312
08/11,-1.0763129
08/12,-1.300313
08/13,-1.1167054
08/14,-1.0081393
08/15,-1.4718554
08/16,-1.6080457
08/17,-1.530434
08/18,-0.9778801
08/19,-1.3635108
08/20,-1.3899347
08/21,-1.7641041
08/22,-1.6052704
08/23,-1.5876584
08/24,-1.3548522
08/25,-1.173987
08/26,-0.9213355
08/27,-1.1870282
08/28,-1.3842018
08/29,-1.4936869
08/30,-1.1742897
08/31,-0.8898224
09/01,-1.2123339
09/02,-1.2703214
09/03,-0.70611364
09/04,-0.75449383
09/05,-1.3062485
09/06,-1.6960605
09/07,-1.5572048
09/08,-1.3175775
09/09,-1.4814534
09/10,-1.6795154
09/11,-1.7035427
09/12,-1.644659
09/13,-1.6051127
09/14,-1.5532161
09/15,-1.9263775
09/16,-1.6854782
09/17,-1.547585
09/18,-1.2363062
09/19,-1.0610932
09/20,-0.35112444
09/21,-0.4737215
09/22,-0.25090018
09/23,-0.84335124
09/24,-1.2601037
09/25,-1.5093715
09/26,-1.3590022
09/27,-0.9184608
09/28,-0.95560193
09/29,-0.8826735
09/30,-0.8231886
10/01,-1.1148064
10/02,-1.0004396
10/03,-1.046584
10/04,-1.4009846
10/05,-1.4241971
10/06,-1.0604081
10/07,-0.9219597
10/08,-0.7536697
10/09,-0.29727376
10/10,-0.5640101
10/11,-0.23421425
10/12,-0.39381173
10/13,-0.9582267
10/14,-1.0233907
10/15,-1.3601601
10/16,-1.515186
10/17,-1.2805413
10/18,-1.2232639
10/19,-0.975748
10/20,-1.1019517
10/21,-1.2574371
10/22,-1.063279
10/23,-1.1315874
10/24,-1.3929406
10/25,-1.5148151
10/26,-1.552353
10/27,-1.1619557
10/28,-1.0228003
10/29,-0.9530275
10/30,-0.6734046
10/31,-0.42195186
11/01,-1.1806285
11/02,-0.84018147
11/03,-0.5010067
11/04,-0.37814143
11/05,-1.316706
11/06,-1.6173787
11/07,-0.9221531
11/08,-0.70863813
11/09,-0.8051731
11/10,-0.984493
11/11,-0.648304
11/12,-0.6540811
11/13,-0.34194154
11/14,-0.3272464
11/15,-0.80197924
11/16,-0.87877566
11/17,-0.82697505
11/18,-0.80029964
11/19,-0.8209753
11/20,-1.0936965
11/21,-0.974407
11/22,-1.3592699
11/23,-1.3737774
11/24,-1.5799177
11/25,-1.2229737
11/26,-0.8350886
11/27,-0.4467334
11/28,-0.87757695
11/29,-1.1257428
11/30,-1.1183834
12/01,-0.9133691
12/02,-1.1167883
12/03,-1.1835837
12/04,-1.1482729
12/05,-1.534437
12/06,-1.7458891
12/07,-1.5329989
12/08,-1.4734555
12/09,-1.3727858
12/10,-1.1196676
12/11,-0.9881665
12/12,-1.1478453
12/13,-0.9286887
12/14,-0.8607523
12/15,-0.997094
12/16,-1.0816972
12/17,-0.9910755
12/18,-1.0905167
12/19,-1.1454378
12/20,-1.4973656
12/21,-1.1172323
12/22,-1.611656
12/23,-1.4726534
12/24,-0.68490386
12/25,-0.6259813
12/26,-0.59651667
12/27,-0.32312077
12/28,-0.3025844
12/29,-0.64730847
12/30,-1.09831
12/31,-1.4657921
