time,uwind
12/18,0.44444445
12/19,0.4722222
12/20,0.32777774
12/21,0.6777778
12/22,0.5333333
12/23,1.4055555
12/24,0.70000005
12/25,1.2411764
12/26,1.5625
12/27,1.6062499
12/28,1.8125
12/29,1.6687499
12/30,2.3352942
12/31,2.6411765
