time,uwind
05/11,-0.66818184
05/12,-0.6454546
05/13,-0.15909094
05/14,-1.0272727
05/15,-1.0857142
05/16,-1.3666666
05/17,-1.0571429
05/18,-0.5142857
05/19,0.8428572
05/20,0.3285714
05/21,-0.6904762
05/22,-0.77619046
05/23,-1.3190477
05/24,-1.7428571
05/25,-1.5714285
05/26,-0.9571429
05/27,-0.75238097
05/28,-0.9571429
05/29,-1.0714285
05/30,-1.0047619
05/31,-1.3
06/01,-1.6619047
06/02,-1.4904761
06/03,-1.0761905
06/04,-1.6619048
06/05,-1.5
06/06,-1.7199999
06/07,-1.6619048
06/08,-1.0142857
06/09,-0.63809526
06/10,-0.78095233
06/11,-1.1809524
06/12,-1.5809524
06/13,-1.3399999
06/14,-0.59999996
06/15,-0.98947364
06/16,-1.1684211
06/17,-1.1526315
06/18,-0.61578953
06/19,-0.44210523
06/20,-1.0631579
06/21,-1.031579
06/22,-1.8789474
06/23,-1.3263159
06/24,-0.38421053
06/25,-0.17777774
06/26,-0.3263158
06/27,-0.34736836
06/28,-0.15789472
06/29,-0.24736845
06/30,-0.36315787
07/01,0.4526316
07/02,0.0894737
07/03,0.6111111
07/04,-0.31666672
07/05,-0.02222222
07/06,0.19444443
07/07,-0.38333336
07/08,-1.3111111
07/09,-0.6388889
07/10,-0.20555556
07/11,-0.6666667
07/12,-0.70555556
07/13,-1.1500001
07/14,-0.92222226
07/15,-1.0999999
07/16,-0.75555557
07/17,-1.0941176
07/18,-1.4333334
07/19,-1.3888888
07/20,-1.0833334
07/21,-0.98888886
07/22,-0.988889
07/23,-0.06666669
07/24,0.07222226
07/25,-0.6611111
07/26,-0.7111111
07/27,-0.8111111
07/28,-0.6647058
07/29,-1.1500001
07/30,-0.41666666
07/31,-1.1722223
08/01,-1.8888888
08/02,-1.3444445
08/03,-1.0722222
08/04,-0.083333306
08/05,0.29444444
08/06,-0.39999998
08/07,-0.6888889
08/08,-0.79444444
08/09,-0.7705883
08/10,-0.9055556
08/11,-1.0
08/12,-0.94210523
08/13,-1.2947369
08/14,-1.4947368
08/15,-0.5263158
08/16,-0.9789474
08/17,-1.3842105
08/18,-0.7894737
08/19,-0.5157895
08/20,-1.1947368
08/21,-1.3105263
08/22,-1.6210526
08/23,-2.1736841
08/24,-2.215
08/25,-2.09
08/26,-2.295
08/27,-1.97
08/28,-1.6333333
08/29,-1.747619
08/30,-1.7380953
08/31,-1.909524
09/01,-1.5904763
09/02,-1.0857142
09/03,-1.0666666
09/04,-1.3142858
09/05,-1.1857142
09/06,-1.0761905
09/07,-0.552381
09/08,-1.0550001
09/09,-1.045
09/10,-1.55
09/11,-1.45
09/12,-1.5849999
09/13,-1.852381
09/14,-2.747619
09/15,-1.8190477
09/16,-0.81428576
09/17,-1.4238095
09/18,-1.9619048
09/19,-1.9523809
09/20,-0.59999996
09/21,-0.43
09/22,-1.395238
09/23,-1.5333334
09/24,-1.825
09/25,-1.8149999
09/26,-1.5526316
09/27,-1.14
09/28,-1.11
09/29,-1.5150001
09/30,-2.44
10/01,-2.02
10/02,-1.575
10/03,-1.02
10/04,-0.16499999
10/05,-0.004999995
10/06,-0.78499997
10/07,-1.085
10/08,-1.085
10/09,-0.385
10/10,-0.3
10/11,-0.7421053
10/12,-1.0210526
10/13,-1.0631579
10/14,-1.1315789
10/15,-1.1421052
10/16,-0.55789477
10/17,0.057894733
10/18,-0.2736842
10/19,-0.22105268
10/20,-0.5736842
10/21,-0.5842106
10/22,-0.6263158
10/23,-0.5210526
10/24,-0.5842106
10/25,-0.77894735
10/26,-1.238889
10/27,-0.89444435
10/28,-0.7611111
10/29,-1.3
10/30,-1.1647059
10/31,-0.9117647
11/01,-0.89444447
11/02,-1.0555556
11/03,-1.4444444
11/04,-1.2333333
11/05,-1.2
11/06,-1.5722222
11/07,-1.3166667
11/08,-1.4277778
11/09,-0.73888886
11/10,0.049999993
11/11,0.5
11/12,-0.06666667
11/13,-0.6111111
11/14,-0.35000002
11/15,0.13333331
11/16,0.1444444
11/17,0.2736842
11/18,-0.021052644
11/19,0.026315795
11/20,0.08947368
11/21,0.4058823
11/22,0.5888889
11/23,0.4888889
11/24,1.05
11/25,0.9111111
11/26,0.71666664
11/27,1.188889
11/28,1.3444445
11/29,1.4555554
11/30,1.1611111
12/01,0.79999995
12/02,0.43888888
12/03,0.61111104
12/04,1.0444444
12/05,1.2722223
12/06,0.82777774
12/07,0.93888885
12/08,1.1833333
12/09,1.7333332
12/10,2.161111
12/11,1.9722222
12/12,1.9111112
12/13,2.588889
12/14,2.5444443
12/15,2.0842104
12/16,1.2105265
12/17,1.8473684
12/18,1.925
12/19,1.76
12/20,1.0699999
12/21,0.81000006
12/22,1.165
12/23,0.91
12/24,1.23
12/25,0.88500005
12/26,0.6761905
12/27,0.64
12/28,1.33
12/29,1.4571428
12/30,1.5952381
12/31,1.6285715
