time,uwind
11/16,-3.8060424
11/17,-3.7741487
11/18,-3.9969091
11/19,-4.224028
11/20,-4.4523606
11/21,-4.367346
11/22,-4.89077
11/23,-4.4621987
11/24,-5.4421363
11/25,-4.963848
11/26,-4.548311
11/27,-5.1173286
11/28,-5.593347
11/29,-5.5690255
11/30,-5.4242926
12/01,-5.4110255
12/02,-5.5488462
12/03,-5.215283
12/04,-5.4630885
12/05,-5.659035
12/06,-5.631217
12/07,-5.5125313
12/08,-5.7606287
12/09,-6.099138
12/10,-6.4594254
12/11,-6.0052376
12/12,-6.8348556
12/13,-6.8208694
12/14,-7.015465
12/15,-7.037155
12/16,-6.4740725
12/17,-6.5384197
12/18,-6.937531
12/19,-6.7527065
12/20,-5.862973
12/21,-6.3249607
12/22,-6.5884824
12/23,-6.984846
12/24,-6.771851
12/25,-6.37321
12/26,-6.7576294
12/27,-7.2503614
12/28,-6.5450573
12/29,-6.8222685
12/30,-6.5671268
12/31,-6.45876
