time,uwind
01/01,-1.9725175
01/02,-1.8065144
01/03,-1.936634
01/04,-1.6735021
01/05,-1.4692279
01/06,-1.1700269
01/07,-1.0687137
01/08,-1.5427079
01/09,-1.5786645
01/10,-1.4438931
01/11,-1.621979
01/12,-1.477187
01/13,-1.4023097
01/14,-1.4133129
01/15,-1.4646598
01/16,-1.508119
01/17,-1.528156
01/18,-1.3968596
01/19,-1.3129971
01/20,-1.416646
01/21,-1.3615041
01/22,-1.444764
01/23,-1.6254771
01/24,-1.7106234
01/25,-1.704571
01/26,-1.7716824
01/27,-1.4910425
01/28,-1.2898893
01/29,-0.9455668
01/30,-0.94397104
01/31,-0.9560233
02/01,-0.44462395
02/02,-0.76284426
02/03,-0.48314452
02/04,-0.38384816
02/05,-0.21798411
02/06,-0.5355133
02/07,-0.4954839
02/08,-0.678084
02/09,-0.9119564
02/10,-1.8033751
02/11,-1.6422409
02/12,-1.3247823
02/13,-0.93093204
02/14,-0.57682556
02/15,-0.5506548
02/16,-0.6140448
02/17,-0.5287848
02/18,-0.60267985
02/19,-0.5228326
02/20,-0.5384177
02/21,-0.9419371
02/22,-1.0147423
02/23,-0.8648175
02/24,-0.7524053
02/25,-0.8944013
02/26,-0.43474507
02/27,-0.4663959
02/28,-0.65916973
02/29,-1.6296196
03/01,-0.9453279
03/02,-1.097126
03/03,-0.8570681
03/04,-0.11760752
03/05,-1.0474646
03/06,-1.0325476
03/07,-1.1952496
03/08,-0.96625865
03/09,-0.78019416
03/10,-1.1985182
03/11,-2.1954153
03/12,-1.6785022
03/13,-1.0430686
03/14,-0.6871735
03/15,-0.83054763
03/16,-0.5338168
03/17,-0.99416256
03/18,-0.51536846
03/19,-0.16928126
03/20,-0.69409424
03/21,-1.3491101
03/22,-1.7150486
03/23,-1.9891016
03/24,-2.4954014
03/25,-2.240195
03/26,-2.4387977
03/27,-1.5309074
03/28,-1.2702922
03/29,-1.5048177
03/30,-1.9021709
03/31,-0.5396313
04/01,-0.3994347
04/02,-1.0303752
04/03,-1.3238378
04/04,-0.8062082
04/05,-0.834153
04/06,-1.0788109
04/07,-1.5641544
04/08,-1.1709669
04/09,-0.9887379
04/10,-1.0024041
04/11,-0.6789884
04/12,-0.69276905
04/13,-0.4660819
04/14,-1.3959118
04/15,-1.6382319
04/16,-2.0451677
04/17,-1.6857332
04/18,-1.8302035
04/19,-1.5067891
04/20,-1.8267506
04/21,-2.3536725
04/22,-2.1706407
04/23,-1.205421
04/24,-0.94495773
04/25,-1.2519107
04/26,-1.5230347
04/27,-1.7734027
04/28,-1.900266
04/29,-2.101638
04/30,-1.7643028
05/01,-2.0914516
05/02,-2.1075861
05/03,-2.0604572
05/04,-1.936996
05/05,-2.0867918
05/06,-1.7301472
05/07,-2.3077934
05/08,-2.1142068
05/09,-2.2302969
05/10,-2.5326395
05/11,-2.5368311
05/12,-1.9425762
05/13,-2.0405266
05/14,-2.2018769
05/15,-2.081287
05/16,-2.356464
05/17,-1.8705429
05/18,-2.1791642
05/19,-2.4885957
05/20,-2.673417
05/21,-2.6671553
05/22,-2.9829614
05/23,-3.0963287
05/24,-2.7206757
05/25,-2.642301
05/26,-2.3911972
05/27,-2.1230195
05/28,-2.1876855
05/29,-2.5473542
05/30,-2.7234797
05/31,-2.3472376
06/01,-2.3920755
06/02,-2.664745
06/03,-2.2108278
06/04,-2.1959467
06/05,-1.9349196
06/06,-2.1913757
06/07,-2.7408626
06/08,-3.008038
06/09,-2.7214806
06/10,-2.4075725
06/11,-2.701831
06/12,-2.6481943
06/13,-2.1662366
06/14,-2.4542446
06/15,-2.773634
06/16,-2.7658174
06/17,-2.4507034
06/18,-2.4219923
06/19,-2.267393
06/20,-2.4632497
06/21,-2.2909975
06/22,-2.4766529
06/23,-2.6500142
06/24,-2.5161006
06/25,-2.624384
06/26,-2.6983821
06/27,-2.6444404
06/28,-2.5002975
06/29,-2.8061035
06/30,-2.6398706
07/01,-2.3308647
07/02,-2.507043
07/03,-2.6994512
07/04,-2.5643604
07/05,-2.773318
07/06,-2.8587928
07/07,-2.7629247
07/08,-2.8976111
07/09,-2.7195196
07/10,-2.2185583
07/11,-2.4167335
07/12,-2.263584
07/13,-2.3078747
07/14,-2.3750746
07/15,-2.8043818
07/16,-2.6050363
07/17,-3.0184877
07/18,-3.1962216
07/19,-3.0954797
07/20,-2.5198336
07/21,-2.1538434
07/22,-2.4139137
07/23,-2.585487
07/24,-2.9289153
07/25,-2.8131883
07/26,-2.734444
07/27,-2.823743
07/28,-2.9319909
07/29,-2.8543854
07/30,-2.6014972
07/31,-2.4263523
08/01,-2.252044
08/02,-2.7463646
08/03,-2.7818859
08/04,-2.796813
08/05,-2.6698897
08/06,-2.5339742
08/07,-2.680869
08/08,-2.5197346
08/09,-2.050047
08/10,-2.013668
08/11,-2.50292
08/12,-2.4963074
08/13,-2.4840603
08/14,-2.567671
08/15,-2.5657291
08/16,-2.8939724
08/17,-3.2450037
08/18,-2.8463283
08/19,-2.6213636
08/20,-2.5926225
08/21,-2.370458
08/22,-2.0942981
08/23,-2.3212748
08/24,-2.3006346
08/25,-2.7713633
08/26,-2.4329731
08/27,-2.2797718
08/28,-2.2855248
08/29,-2.4935954
08/30,-2.7077854
08/31,-2.3908203
09/01,-2.220591
09/02,-2.246242
09/03,-1.9099344
09/04,-1.9818898
09/05,-2.123784
09/06,-2.3548203
09/07,-2.5567286
09/08,-2.2931795
09/09,-2.828003
09/10,-2.8339815
09/11,-2.560214
09/12,-2.7469034
09/13,-2.71902
09/14,-2.2504463
09/15,-2.5672882
09/16,-2.3250082
09/17,-2.594591
09/18,-2.523115
09/19,-2.325456
09/20,-2.0926113
09/21,-2.1008995
09/22,-1.6888847
09/23,-1.8695108
09/24,-1.8789414
09/25,-2.0188754
09/26,-2.2101922
09/27,-1.732819
09/28,-2.2525358
09/29,-2.2955413
09/30,-2.2122912
10/01,-2.4732635
10/02,-2.2989454
10/03,-2.3015614
10/04,-2.3899717
10/05,-2.387457
10/06,-2.7417932
10/07,-2.374162
10/08,-1.9679301
10/09,-2.117636
10/10,-2.6826682
10/11,-1.9406344
10/12,-2.246641
10/13,-2.488489
10/14,-2.235387
10/15,-2.4560106
10/16,-2.2862039
10/17,-1.9628774
10/18,-2.012064
10/19,-2.045883
10/20,-2.3224697
10/21,-2.2620916
10/22,-2.2629654
10/23,-2.2789216
10/24,-2.181437
10/25,-2.4804647
10/26,-2.299629
10/27,-2.2058516
10/28,-2.4223914
10/29,-2.4979625
10/30,-2.2392533
10/31,-2.2693105
11/01,-2.505027
11/02,-2.4187536
11/03,-2.3943517
11/04,-2.1383047
11/05,-2.796084
11/06,-2.625262
11/07,-2.1623852
11/08,-1.9678144
11/09,-2.0159826
11/10,-2.0994384
11/11,-2.0540981
11/12,-1.7405491
11/13,-1.583492
11/14,-1.6146704
11/15,-2.2717092
11/16,-2.0921097
11/17,-2.304021
11/18,-2.1324866
11/19,-2.4148583
11/20,-2.403433
11/21,-2.2967668
11/22,-2.3358386
11/23,-2.5301304
11/24,-2.4356546
11/25,-2.433223
11/26,-2.1510077
11/27,-1.9927801
11/28,-1.9782734
11/29,-2.260337
11/30,-2.2317412
12/01,-2.013461
12/02,-2.5663378
12/03,-2.5516927
12/04,-2.4248955
12/05,-2.484081
12/06,-2.4108362
12/07,-2.2387762
12/08,-2.2375288
12/09,-2.1373973
12/10,-1.8973435
12/11,-1.6859273
12/12,-1.8889344
12/13,-1.8437344
12/14,-1.8904767
12/15,-1.7184216
12/16,-1.4974419
12/17,-1.504858
12/18,-1.6041039
12/19,-1.604946
12/20,-1.4468608
12/21,-1.7000936
12/22,-1.9875059
12/23,-2.2381866
12/24,-1.6546272
12/25,-1.641698
12/26,-1.7033538
12/27,-1.55354
12/28,-1.6035156
12/29,-1.3654561
12/30,-1.3740196
12/31,-1.7681333
