time,uwind
06/02,-5.168687
06/03,-5.289391
06/04,-5.449067
06/05,-5.432654
06/06,-5.5433345
06/07,-5.6820498
06/08,-5.4937525
06/09,-5.7635407
06/10,-5.5266147
06/11,-5.1438327
06/12,-5.0471835
06/13,-5.4134603
06/14,-5.4816985
06/15,-5.8538775
06/16,-5.8488274
06/17,-5.7623134
06/18,-5.9746804
06/19,-5.769768
06/20,-5.6122513
06/21,-5.5914755
06/22,-5.616389
06/23,-5.467185
06/24,-5.51525
06/25,-5.869919
06/26,-6.2973933
06/27,-6.2538366
06/28,-5.8915906
06/29,-6.10829
06/30,-6.313247
07/01,-6.2500467
07/02,-5.967114
07/03,-5.756849
07/04,-5.969063
07/05,-6.2567315
07/06,-6.4941726
07/07,-6.2795095
07/08,-6.0967774
07/09,-6.283271
07/10,-6.0063806
07/11,-6.130236
07/12,-6.0786366
07/13,-6.0964656
07/14,-6.2081065
07/15,-6.241654
07/16,-5.8929358
07/17,-6.080975
07/18,-6.658519
07/19,-6.7403913
07/20,-6.6740966
07/21,-6.936146
07/22,-6.661252
07/23,-6.735541
07/24,-6.712785
07/25,-6.3364844
07/26,-6.590667
07/27,-6.729625
07/28,-6.6351185
07/29,-6.7796865
07/30,-7.044248
07/31,-7.010047
08/01,-6.9177837
08/02,-6.837386
08/03,-6.7588763
08/04,-6.625852
08/05,-6.5978217
08/06,-6.474997
08/07,-6.64829
08/08,-6.52927
08/09,-6.481212
08/10,-6.4200373
08/11,-6.492818
08/12,-6.6354194
08/13,-6.315536
08/14,-6.4064083
08/15,-6.5900526
08/16,-6.9154534
08/17,-6.7506537
08/18,-6.2267013
08/19,-6.355645
08/20,-6.4421415
08/21,-6.6537213
08/22,-6.5917387
08/23,-6.227515
08/24,-6.1126766
08/25,-6.0996394
08/26,-6.1554027
08/27,-6.2601495
08/28,-6.312453
08/29,-6.4023576
08/30,-6.38093
08/31,-6.2852764
09/01,-6.189598
09/02,-6.357575
09/03,-6.3823304
09/04,-6.689359
09/05,-6.4556713
09/06,-6.30683
09/07,-6.4823813
09/08,-6.450104
09/09,-6.4723496
09/10,-6.519579
09/11,-6.640695
09/12,-6.3538766
09/13,-6.0148664
09/14,-6.035991
09/15,-6.0437536
09/16,-6.112539
09/17,-5.8062034
09/18,-6.191931
09/19,-6.067758
09/20,-6.126945
09/21,-6.2375383
09/22,-6.03874
09/23,-6.244557
09/24,-5.9978337
09/25,-5.99896
09/26,-5.815729
09/27,-6.165449
09/28,-6.2812157
09/29,-6.5598187
09/30,-6.3586006
10/01,-6.192657
10/02,-6.1940546
10/03,-6.035088
10/04,-5.9696765
10/05,-5.820354
10/06,-5.958779
10/07,-6.0575123
10/08,-5.960845
10/09,-5.951916
10/10,-5.90532
10/11,-5.910932
10/12,-5.991728
10/13,-6.097502
10/14,-5.868203
10/15,-5.68946
10/16,-5.806255
10/17,-5.584709
10/18,-5.614596
10/19,-6.230345
10/20,-5.9711213
10/21,-5.7362833
10/22,-5.828718
10/23,-6.0025578
10/24,-5.986135
10/25,-6.322485
10/26,-6.1102858
10/27,-5.749928
10/28,-5.9794283
10/29,-6.2860565
10/30,-5.9925923
10/31,-5.964665
11/01,-6.04686
11/02,-6.251664
11/03,-6.1265388
11/04,-5.8609967
11/05,-5.833969
11/06,-5.9925776
11/07,-6.084766
11/08,-5.823568
11/09,-5.6220164
11/10,-5.84723
11/11,-5.6832113
11/12,-5.62263
11/13,-5.943478
11/14,-5.8563724
11/15,-6.252991
11/16,-6.278041
11/17,-6.3862495
11/18,-6.288129
11/19,-6.206813
11/20,-6.269849
11/21,-6.011725
11/22,-5.844901
11/23,-5.7603917
11/24,-6.0278645
11/25,-6.1240315
11/26,-6.2379775
11/27,-6.349264
11/28,-6.2329583
11/29,-6.2275405
11/30,-6.43826
12/01,-6.6178627
12/02,-6.4898286
12/03,-6.3178296
12/04,-6.3566575
12/05,-6.4479084
12/06,-6.2640977
12/07,-6.422109
12/08,-6.1344543
12/09,-6.343925
12/10,-6.207248
12/11,-6.17963
12/12,-6.091599
12/13,-6.0423827
12/14,-6.252645
12/15,-6.145578
12/16,-6.2906647
12/17,-6.4569983
12/18,-6.520762
12/19,-6.564873
12/20,-6.77788
12/21,-6.5949826
12/22,-6.584905
12/23,-6.38941
12/24,-6.4900985
12/25,-6.3756957
12/26,-6.1700873
12/27,-6.3789864
12/28,-6.6925845
12/29,-6.673328
12/30,-6.898496
12/31,-6.8796334
