time,uwind
01/01,-4.5480504
01/02,-4.457175
01/03,-4.3862586
01/04,-4.151835
01/05,-4.1051373
01/06,-4.2609396
01/07,-4.3119664
01/08,-4.4741387
01/09,-4.1987967
01/10,-3.953035
01/11,-4.0389957
01/12,-4.0670753
01/13,-4.2026477
01/14,-3.8850098
01/15,-3.8533518
01/16,-3.8816893
01/17,-4.044885
01/18,-4.242385
01/19,-3.9816654
01/20,-4.3146167
01/21,-4.3287954
01/22,-4.325218
01/23,-4.596098
01/24,-4.547239
01/25,-4.356996
01/26,-4.2570686
01/27,-4.7301426
01/28,-4.421195
01/29,-4.0311923
01/30,-3.9873219
01/31,-3.9714234
02/01,-4.1108027
02/02,-4.165539
02/03,-4.181749
02/04,-4.0096383
02/05,-3.8079505
02/06,-4.4137273
02/07,-4.5667996
02/08,-4.4242334
02/09,-4.253398
02/10,-4.433412
02/11,-3.988835
02/12,-4.254563
02/13,-4.5284705
02/14,-4.537103
02/15,-4.1599474
02/16,-4.1669765
02/17,-4.138416
02/18,-4.0346065
02/19,-4.3100877
02/20,-4.2907295
02/21,-4.0508065
02/22,-4.148608
02/23,-4.3247337
02/24,-4.111121
02/25,-4.5462146
02/26,-4.417693
02/27,-4.480461
02/28,-4.4294996
02/29,-3.2866104
03/01,-4.943727
03/02,-4.3181705
03/03,-4.2655144
03/04,-4.269134
03/05,-4.5099745
03/06,-4.6633086
03/07,-4.764344
03/08,-4.8382034
03/09,-4.2873836
03/10,-4.794478
03/11,-4.991218
03/12,-4.802544
03/13,-4.548579
03/14,-4.6341567
03/15,-4.7888923
03/16,-4.6618705
03/17,-4.628238
03/18,-4.806741
03/19,-4.6674
03/20,-4.766191
03/21,-5.170101
03/22,-5.0290937
03/23,-4.8825417
03/24,-4.895961
03/25,-5.164773
03/26,-5.0900416
03/27,-5.29067
03/28,-5.3808756
03/29,-5.358103
03/30,-5.3622656
03/31,-5.5982485
04/01,-5.279115
04/02,-5.0548487
04/03,-5.351056
04/04,-5.5438557
04/05,-5.5928855
04/06,-5.580392
04/07,-5.60909
04/08,-5.527097
04/09,-5.277768
04/10,-5.226364
04/11,-5.3128104
04/12,-5.3184123
04/13,-5.3292804
04/14,-5.3648314
04/15,-5.3389263
04/16,-5.3585787
04/17,-5.851209
04/18,-5.8493404
04/19,-5.7174797
04/20,-5.3818827
04/21,-5.4639654
04/22,-5.1256027
04/23,-5.333551
04/24,-5.602372
04/25,-5.571056
04/26,-5.7374973
04/27,-5.5181046
04/28,-5.7254496
04/29,-6.012858
04/30,-5.775101
05/01,-5.2650933
05/02,-5.1272283
05/03,-5.542245
05/04,-5.3934336
05/05,-5.3975396
05/06,-5.502921
05/07,-5.679221
05/08,-5.7914534
05/09,-5.89067
05/10,-6.168162
05/11,-5.6880574
05/12,-5.469959
05/13,-5.653754
05/14,-5.5413485
05/15,-5.5191207
05/16,-5.466673
05/17,-5.5763936
05/18,-5.8182416
05/19,-5.5542345
05/20,-5.6134877
05/21,-6.0028715
05/22,-5.9217424
05/23,-5.9444523
05/24,-5.618995
05/25,-5.6218824
05/26,-5.413743
05/27,-5.1859927
05/28,-5.7185907
05/29,-5.8084435
05/30,-5.831273
05/31,-5.5617213
06/01,-5.728499
06/02,-5.8256083
06/03,-5.4727445
06/04,-5.580752
06/05,-5.6853867
06/06,-5.8442
06/07,-6.1106954
06/08,-6.2476783
06/09,-5.8902407
06/10,-6.0811715
06/11,-5.9891963
06/12,-5.7273993
06/13,-5.518131
06/14,-6.0302434
06/15,-6.31522
06/16,-6.4608684
06/17,-6.310237
06/18,-6.2920446
06/19,-6.3696704
06/20,-6.244727
06/21,-6.2100983
06/22,-6.006744
06/23,-6.1964116
06/24,-6.048813
06/25,-6.3416553
06/26,-6.228813
06/27,-6.137654
06/28,-5.900703
06/29,-5.970393
06/30,-6.046078
07/01,-6.383695
07/02,-6.68792
07/03,-6.352353
07/04,-6.0354333
07/05,-5.8436885
07/06,-6.0064316
07/07,-6.435789
07/08,-6.344436
07/09,-6.12107
07/10,-5.7904763
07/11,-5.6216464
07/12,-5.928244
07/13,-6.0969834
07/14,-6.147308
07/15,-6.1065593
07/16,-6.325217
07/17,-6.1879334
07/18,-6.154374
07/19,-6.1601143
07/20,-6.14034
07/21,-6.1043997
07/22,-6.6600657
07/23,-6.897238
07/24,-6.7344575
07/25,-6.4387794
07/26,-6.1293
07/27,-5.99727
07/28,-5.869213
07/29,-6.0777683
07/30,-6.3290186
07/31,-6.5420895
08/01,-6.5652747
08/02,-6.617526
08/03,-6.6217813
08/04,-6.7034345
08/05,-6.469127
08/06,-6.5200977
08/07,-6.6046667
08/08,-6.714243
08/09,-6.4163795
08/10,-6.175523
08/11,-6.1238966
08/12,-6.010775
08/13,-6.412908
08/14,-6.5935574
08/15,-6.4698486
08/16,-6.7668586
08/17,-6.5607777
08/18,-6.407481
08/19,-6.6343093
08/20,-6.515848
08/21,-6.6170597
08/22,-6.5342994
08/23,-6.78763
08/24,-6.83206
08/25,-6.564596
08/26,-6.105766
08/27,-6.081459
08/28,-6.092913
08/29,-6.030309
08/30,-6.1537986
08/31,-6.1693373
09/01,-6.2179794
09/02,-6.162547
09/03,-5.8744063
09/04,-5.8760047
09/05,-6.097349
09/06,-6.246237
09/07,-6.416658
09/08,-6.2199802
09/09,-6.340612
09/10,-6.6880307
09/11,-6.5733395
09/12,-6.7822866
09/13,-6.5493474
09/14,-6.459885
09/15,-6.4201937
09/16,-6.205146
09/17,-6.1093426
09/18,-6.077953
09/19,-6.295144
09/20,-6.4032497
09/21,-6.2546797
09/22,-6.2297063
09/23,-6.0220275
09/24,-5.83568
09/25,-5.9463463
09/26,-6.2083426
09/27,-6.2344685
09/28,-6.320377
09/29,-6.229509
09/30,-6.124374
10/01,-6.417164
10/02,-6.019472
10/03,-6.024555
10/04,-6.213972
10/05,-6.182901
10/06,-6.3130274
10/07,-6.19061
10/08,-6.3657007
10/09,-6.486202
10/10,-6.2172046
10/11,-6.1354036
10/12,-6.525879
10/13,-6.587675
10/14,-6.1818013
10/15,-6.256326
10/16,-6.1994634
10/17,-5.7775683
10/18,-5.907977
10/19,-5.5664377
10/20,-5.57639
10/21,-5.3427706
10/22,-5.372036
10/23,-5.3722715
10/24,-5.407521
10/25,-5.6994524
10/26,-5.5857897
10/27,-5.242592
10/28,-5.1461434
10/29,-5.4486566
10/30,-5.510128
10/31,-5.5894036
11/01,-5.6871824
11/02,-5.649237
11/03,-5.861691
11/04,-5.703028
11/05,-5.381565
11/06,-5.236025
11/07,-5.197669
11/08,-5.3145185
11/09,-5.219142
11/10,-5.472413
11/11,-5.5198526
11/12,-5.404792
11/13,-5.3756185
11/14,-5.596692
11/15,-5.4872313
11/16,-5.343923
11/17,-5.524295
11/18,-5.47144
11/19,-5.4140143
11/20,-5.3057604
11/21,-5.0627756
11/22,-5.21074
11/23,-5.2291975
11/24,-5.126118
11/25,-5.1370673
11/26,-5.372889
11/27,-5.227961
11/28,-5.057426
11/29,-5.0886393
11/30,-5.1966352
12/01,-5.0642242
12/02,-5.2160454
12/03,-5.0556736
12/04,-4.90703
12/05,-5.128915
12/06,-5.2566476
12/07,-5.010024
12/08,-5.244715
12/09,-5.073618
12/10,-4.8934927
12/11,-4.8211656
12/12,-4.908149
12/13,-4.9108257
12/14,-4.7921343
12/15,-4.605087
12/16,-4.2288914
12/17,-4.280912
12/18,-4.330293
12/19,-4.7492604
12/20,-4.7056084
12/21,-4.7241416
12/22,-4.85206
12/23,-4.4917455
12/24,-4.2622848
12/25,-4.325024
12/26,-4.3200774
12/27,-4.496232
