time,uwind
01/01,-1.7797123
01/02,-1.3543532
01/03,-1.6771398
01/04,-1.3652015
01/05,-1.6965919
01/06,-2.2154303
01/07,-2.3306913
01/08,-1.8705925
01/09,-1.8140777
01/10,-2.1120267
01/11,-1.2680424
01/12,-1.257324
01/13,-1.7324284
01/14,-2.1849155
01/15,-1.1799555
01/16,-1.2336801
01/17,-0.9874146
01/18,-0.7080506
01/19,-1.1603036
01/20,-1.2422507
01/21,-1.4484041
01/22,-0.77648056
01/23,-1.1757205
01/24,-1.2676153
01/25,-1.9412048
01/26,-2.5723362
01/27,-3.188417
01/28,-2.7532616
01/29,-1.1762879
01/30,-1.604821
01/31,-1.920634
02/01,-1.629038
02/02,-1.41085
02/03,-1.0232812
02/04,-1.0731252
02/05,-0.8754116
02/06,-0.96946126
02/07,-0.9809555
02/08,-1.0906667
02/09,-1.3267516
02/10,-1.4356347
02/11,-1.5317239
02/12,-1.3420745
02/13,-0.79788995
02/14,-0.5469598
02/15,-0.802194
02/16,-1.0419741
02/17,-0.8598337
02/18,-1.6832029
02/19,-1.7788486
02/20,-1.970519
02/21,-1.7842014
02/22,-1.7787285
02/23,-2.1485624
02/24,-2.4078498
02/25,-2.231472
02/26,-1.9643496
02/27,-2.4841998
02/28,-1.9729747
02/29,-3.7400002
03/01,-1.6468399
03/02,-1.4771148
03/03,-1.9364326
03/04,-1.9816422
03/05,-2.6225893
03/06,-2.4169219
03/07,-2.6259964
03/08,-2.520725
03/09,-2.706114
03/10,-3.020624
03/11,-2.8610811
03/12,-2.638883
03/13,-2.6249754
03/14,-2.8119574
03/15,-2.4414322
03/16,-2.9629488
03/17,-3.2524061
03/18,-3.4798348
03/19,-2.702303
03/20,-2.3403082
03/21,-1.7822971
03/22,-2.2853565
03/23,-2.5332186
03/24,-3.003148
03/25,-2.9636397
03/26,-2.6815963
03/27,-2.8836439
03/28,-2.4626772
03/29,-2.9726293
03/30,-2.792526
03/31,-2.6385517
04/01,-2.4827309
04/02,-2.7568464
04/03,-2.8785677
04/04,-3.0410104
04/05,-3.1617951
04/06,-2.8869011
04/07,-3.1267245
04/08,-3.0674272
04/09,-2.7312644
04/10,-2.7365954
04/11,-2.6773632
04/12,-3.1705909
04/13,-3.05171
04/14,-2.8081486
04/15,-2.7804244
04/16,-2.4548292
04/17,-3.219721
04/18,-3.2156985
04/19,-3.5132837
04/20,-3.6923952
04/21,-3.355075
04/22,-3.3319056
04/23,-3.2103872
04/24,-2.6710851
04/25,-3.0848215
04/26,-3.3170822
