time,uwind
11/11,-3.9274404
11/12,-4.1412654
11/13,-3.842984
11/14,-4.072982
11/15,-3.7439349
11/16,-3.62489
11/17,-3.9375389
11/18,-3.675378
11/19,-3.4668424
11/20,-3.4167345
11/21,-3.9125326
11/22,-3.6082125
11/23,-3.7371304
11/24,-4.103651
11/25,-3.733894
11/26,-3.2191672
11/27,-3.491333
11/28,-3.7431936
11/29,-3.5802689
11/30,-3.0407007
12/01,-2.650978
12/02,-2.347535
12/03,-2.8670087
12/04,-3.122119
12/05,-3.8877332
12/06,-3.7358146
12/07,-4.0234666
12/08,-3.7312477
12/09,-4.1156354
12/10,-3.9985878
12/11,-3.6874857
12/12,-4.0043917
12/13,-3.6801536
12/14,-3.1935575
12/15,-3.2472794
12/16,-3.1605668
12/17,-3.6821463
12/18,-3.615908
12/19,-3.255799
12/20,-2.5523977
12/21,-3.1686287
12/22,-3.2075496
12/23,-2.4305067
12/24,-2.486799
12/25,-2.718508
12/26,-2.7961316
12/27,-3.1256387
12/28,-2.5493877
12/29,-2.8613558
12/30,-2.0846307
12/31,-2.7052522
