time,uwind
01/01,-5.834083
01/02,-5.4463477
01/03,-5.4024506
01/04,-5.359804
01/05,-5.6089835
01/06,-5.6182294
01/07,-5.7451463
01/08,-5.727722
01/09,-5.7033725
01/10,-5.793035
01/11,-5.7174277
01/12,-5.827453
01/13,-5.4315944
01/14,-5.219189
01/15,-5.2552485
01/16,-5.0626636
01/17,-5.137311
01/18,-5.268742
01/19,-5.069267
01/20,-5.1180286
01/21,-5.4477425
01/22,-5.361095
01/23,-5.4814873
01/24,-5.4298024
01/25,-5.4132447
01/26,-5.445735
01/27,-5.40875
01/28,-5.39176
01/29,-5.0719485
01/30,-4.7537436
01/31,-4.9946957
02/01,-5.20511
02/02,-5.1324053
02/03,-5.029324
02/04,-4.8420825
02/05,-5.319364
02/06,-5.4396195
02/07,-5.1507735
02/08,-5.037388
02/09,-4.830347
02/10,-4.8343034
02/11,-4.719044
02/12,-4.7235003
02/13,-5.136679
02/14,-5.1055236
02/15,-4.738856
02/16,-4.471752
02/17,-4.8365865
02/18,-4.799463
02/19,-4.720456
02/20,-4.8005404
02/21,-4.787836
02/22,-4.7741885
02/23,-4.6029963
02/24,-4.7914896
02/25,-5.1358876
02/26,-5.381217
02/27,-4.952518
02/28,-4.694172
02/29,-3.8903701
03/01,-4.413952
03/02,-4.571878
03/03,-4.3390455
03/04,-4.3716416
03/05,-4.5593886
03/06,-4.4395833
03/07,-4.175555
03/08,-4.453487
03/09,-4.69103
03/10,-4.4994063
03/11,-4.200775
03/12,-3.9833925
03/13,-4.5696864
03/14,-4.3880906
03/15,-4.510782
03/16,-3.8557918
03/17,-3.9294767
03/18,-4.4752107
03/19,-4.305423
03/20,-4.3360305
03/21,-3.217804
03/22,-3.3711464
03/23,-3.4186432
03/24,-4.096968
03/25,-4.2147536
03/26,-4.443363
03/27,-4.2963295
03/28,-4.0001063
03/29,-4.1594677
03/30,-4.5331264
03/31,-4.6291633
04/01,-4.7822447
04/02,-4.649663
04/03,-4.4505033
04/04,-4.955616
04/05,-5.073878
04/06,-4.9325433
04/07,-4.818214
04/08,-4.9692345
04/09,-4.796231
04/10,-5.2399883
04/11,-4.635699
04/12,-4.949373
04/13,-5.1437917
04/14,-5.136705
04/15,-5.3255367
04/16,-5.633203
04/17,-5.711222
04/18,-5.3578963
04/19,-5.391066
04/20,-5.6588497
04/21,-5.723718
04/22,-5.79468
04/23,-5.690748
04/24,-5.378651
04/25,-5.2104692
04/26,-5.168322
04/27,-5.447657
04/28,-5.454186
04/29,-5.666455
04/30,-5.245557
05/01,-5.0995083
05/02,-5.2546563
05/03,-5.5931697
05/04,-5.440339
05/05,-5.3178363
05/06,-5.633252
05/07,-5.78127
05/08,-5.5400043
05/09,-5.882353
05/10,-6.0862346
05/11,-5.964376
05/12,-5.981937
05/13,-6.1691184
05/14,-6.039886
05/15,-6.008625
05/16,-5.551069
05/17,-5.663216
05/18,-5.7180457
05/19,-5.8026404
05/20,-5.5471206
05/21,-5.477947
05/22,-5.6881742
05/23,-5.4009995
05/24,-5.4959226
05/25,-5.6213684
05/26,-5.8556285
05/27,-5.86947
05/28,-5.653594
05/29,-5.8339663
05/30,-5.952282
05/31,-5.8300705
06/01,-6.3726673
06/02,-6.253638
06/03,-5.843473
06/04,-6.043603
06/05,-6.154355
06/06,-6.120533
06/07,-6.0534444
06/08,-5.7938323
06/09,-5.7453127
06/10,-5.820039
06/11,-5.7890463
06/12,-5.7513967
06/13,-5.780826
06/14,-5.7912564
06/15,-6.197567
06/16,-6.089471
06/17,-6.1617827
06/18,-6.203221
06/19,-6.26016
06/20,-6.561084
06/21,-6.150839
06/22,-6.0951734
06/23,-6.0597744
06/24,-6.327725
06/25,-6.103263
06/26,-5.923807
06/27,-5.9177713
06/28,-5.97212
06/29,-6.0989103
06/30,-6.232899
07/01,-6.1815243
07/02,-6.181291
07/03,-6.385714
07/04,-6.4128375
07/05,-6.4557643
07/06,-6.62783
07/07,-6.6239
07/08,-6.4373894
07/09,-6.4905086
07/10,-6.395628
07/11,-6.0771136
07/12,-6.347031
07/13,-6.4172792
07/14,-6.5574927
07/15,-6.409207
07/16,-6.4999986
07/17,-6.836619
07/18,-6.888757
07/19,-6.562622
07/20,-6.3754234
07/21,-6.279137
07/22,-6.664074
07/23,-6.8930273
07/24,-7.0259027
07/25,-6.802639
07/26,-6.5056133
07/27,-6.2734265
07/28,-6.5390973
07/29,-6.908716
07/30,-6.8809657
07/31,-6.883037
08/01,-6.775862
08/02,-6.634949
08/03,-6.9201903
08/04,-6.7942386
08/05,-6.6183877
08/06,-6.455832
08/07,-6.273775
08/08,-6.232003
08/09,-6.2384763
08/10,-6.449008
08/11,-6.352009
08/12,-6.47284
08/13,-6.456653
08/14,-6.4597015
08/15,-6.2425914
08/16,-6.462402
08/17,-6.7021937
08/18,-6.6420293
08/19,-6.506205
08/20,-6.312861
08/21,-6.318281
08/22,-6.247076
08/23,-6.0823884
08/24,-6.21282
08/25,-6.09691
08/26,-6.11628
08/27,-5.947545
08/28,-6.0135098
08/29,-5.938978
08/30,-5.927307
08/31,-6.1852317
09/01,-6.396284
09/02,-6.2823005
09/03,-6.314633
09/04,-6.197825
09/05,-6.236735
09/06,-6.53221
09/07,-6.5053782
09/08,-6.6873965
09/09,-6.7298183
09/10,-6.664127
09/11,-6.6012645
09/12,-6.447747
09/13,-6.1588917
09/14,-6.35369
09/15,-6.219784
09/16,-6.246699
09/17,-6.202471
09/18,-5.9287925
09/19,-5.660834
09/20,-5.8891325
