time,uwind
12/07,-3.8076923
12/08,-3.376923
12/09,-3.7307692
12/10,-4.207692
12/11,-4.123077
12/12,-3.9384615
12/13,-4.246154
12/14,-4.946154
12/15,-4.3076925
12/16,-4.516667
12/17,-4.661538
12/18,-5.0076923
12/19,-5.7384615
12/20,-5.5384617
12/21,-5.25
12/22,-3.292857
12/23,-4.2357144
12/24,-4.5785713
12/25,-4.4
12/26,-5.071429
12/27,-5.3285713
12/28,-5.571429
12/29,-5.5142856
12/30,-6.2785716
12/31,-5.2214284
