time,uwind
01/01,-6.198278
01/02,-5.735846
01/03,-5.9905725
01/04,-6.041636
01/05,-6.1433563
01/06,-6.5368085
01/07,-6.266439
01/08,-6.281277
01/09,-6.3599033
01/10,-6.364576
01/11,-6.4177895
01/12,-6.3105927
01/13,-6.335196
01/14,-6.4110084
01/15,-6.3990073
01/16,-6.374215
01/17,-6.253155
01/18,-6.0939755
01/19,-6.160607
01/20,-6.3758173
01/21,-6.4472136
01/22,-6.3841677
01/23,-6.4392595
01/24,-6.417103
01/25,-6.119495
01/26,-6.3008237
01/27,-6.0063467
01/28,-6.5601997
01/29,-6.7824283
01/30,-6.5735564
01/31,-6.442693
02/01,-5.999122
02/02,-6.1792984
02/03,-6.6882367
02/04,-6.588488
02/05,-6.309337
02/06,-6.0775237
02/07,-6.379729
02/08,-6.1886735
02/09,-5.8858733
02/10,-6.0804086
02/11,-5.7311993
02/12,-5.438826
02/13,-5.544608
02/14,-5.74785
02/15,-5.9168324
02/16,-5.8641024
02/17,-5.7822213
02/18,-5.7846556
02/19,-5.725631
02/20,-5.7222576
02/21,-5.57076
02/22,-5.5458508
02/23,-5.3935046
02/24,-5.378577
02/25,-5.9845943
02/26,-5.8071876
02/27,-5.5876565
02/28,-5.6381145
02/29,-6.2509055
03/01,-5.8881497
03/02,-6.2535176
03/03,-6.221323
03/04,-5.821334
03/05,-5.502515
03/06,-5.7138195
03/07,-5.6999097
03/08,-5.5712748
03/09,-5.7438974
03/10,-5.1059947
03/11,-4.7363853
03/12,-4.803699
03/13,-5.2497487
03/14,-4.8918695
03/15,-4.6553874
03/16,-4.7989664
03/17,-4.935686
03/18,-4.612497
03/19,-4.8487577
03/20,-5.318043
03/21,-4.9894285
03/22,-4.6519837
03/23,-4.7912617
03/24,-4.629065
03/25,-4.842637
03/26,-4.341571
03/27,-3.9181025
03/28,-4.0250034
03/29,-4.375451
03/30,-4.471061
03/31,-4.181931
04/01,-4.135228
04/02,-4.2475157
04/03,-4.4170933
04/04,-4.7097044
04/05,-4.7038836
04/06,-4.3097963
04/07,-4.4581795
04/08,-4.412713
04/09,-4.2090416
04/10,-3.920424
04/11,-3.7211952
04/12,-3.8970466
04/13,-4.301417
04/14,-4.475906
04/15,-3.8831136
04/16,-4.085053
04/17,-4.257536
04/18,-4.105904
04/19,-4.0324135
04/20,-4.2122493
04/21,-4.2533407
04/22,-4.285048
04/23,-3.890514
04/24,-3.915694
04/25,-3.8279052
04/26,-4.2914486
04/27,-4.3469687
04/28,-4.1636763
04/29,-3.878279
04/30,-4.2138257
05/01,-4.755829
05/02,-4.53248
05/03,-4.517226
05/04,-4.6910834
05/05,-4.4298816
05/06,-4.02316
05/07,-4.718566
05/08,-5.2577586
05/09,-4.936502
05/10,-4.6268783
05/11,-4.802033
05/12,-4.95251
05/13,-5.1177254
05/14,-4.7938833
05/15,-4.5422707
05/16,-4.4184456
05/17,-4.232069
05/18,-4.318701
05/19,-4.0600357
