time,iso20
01/01,90.72323
01/02,91.29983
01/03,92.16784
01/04,92.72128
01/05,91.567116
01/06,91.52584
01/07,90.231415
01/08,89.03744
01/09,90.73129
01/10,91.36764
01/11,91.52175
01/12,91.41006
01/13,92.61203
01/14,90.51562
01/15,90.17733
01/16,88.116875
01/17,88.01971
01/18,85.517525
01/19,85.94599
01/20,85.3677
01/21,82.99998
01/22,80.423256
01/23,80.92826
01/24,81.81402
01/25,81.788795
01/26,81.31785
01/27,79.450424
01/28,79.109
01/29,79.59957
01/30,79.6614
01/31,79.77179
02/01,79.16738
02/02,78.323425
02/03,77.214066
02/04,77.834435
02/05,78.1538
02/06,78.314026
02/07,77.01592
02/08,76.801994
02/09,76.076
02/10,75.331436
02/11,75.96533
02/12,77.95108
02/13,75.26286
02/14,74.47817
02/15,74.861855
02/16,76.85859
02/17,75.41657
02/18,73.74231
02/19,72.42028
02/20,74.41813
02/21,76.46403
02/22,75.26599
02/23,74.464
02/24,74.90376
02/25,76.142204
02/26,76.03553
02/27,76.15774
02/28,75.21565
02/29,72.11412
03/01,75.00452
03/02,74.898155
03/03,75.506454
03/04,74.72971
03/05,74.411224
03/06,73.945175
03/07,73.87701
03/08,73.63242
03/09,72.948685
03/10,72.81963
03/11,72.94196
03/12,72.52065
03/13,72.61634
03/14,72.30002
03/15,71.94107
03/16,70.93844
03/17,71.11701
03/18,70.5552
03/19,69.41615
03/20,70.324455
03/21,69.49531
03/22,67.42485
03/23,68.890465
03/24,69.52933
03/25,68.30175
03/26,67.1899
03/27,67.78965
03/28,66.89729
03/29,67.30833
03/30,67.42857
03/31,66.9094
04/01,66.012505
04/02,67.786
04/03,67.58316
04/04,66.50711
04/05,66.45927
04/06,65.51769
04/07,66.38638
04/08,65.91784
04/09,64.94473
04/10,65.34386
04/11,65.427666
04/12,64.58389
04/13,65.309425
04/14,65.56778
04/15,65.175835
04/16,65.920784
04/17,66.28627
04/18,65.75924
04/19,66.50848
04/20,64.89783
04/21,66.63356
04/22,67.189156
04/23,66.489555
04/24,65.562614
04/25,65.42962
04/26,65.670296
04/27,66.99168
04/28,66.21432
04/29,67.04172
04/30,66.901886
05/01,65.53338
05/02,65.83649
05/03,66.70783
05/04,66.49693
05/05,67.30437
05/06,65.94733
05/07,65.836975
05/08,66.88972
05/09,65.05474
05/10,66.384186
05/11,66.24226
05/12,66.817856
05/13,68.10267
05/14,68.15228
05/15,67.87181
05/16,67.95867
05/17,69.06197
05/18,70.859726
05/19,69.77071
05/20,69.95486
05/21,71.34264
05/22,70.918755
05/23,72.04383
05/24,74.500374
05/25,74.75026
05/26,74.86093
05/27,75.19208
05/28,75.05285
05/29,76.007355
05/30,75.86603
05/31,75.24168
06/01,75.45549
06/02,75.802315
06/03,76.66312
06/04,77.590675
06/05,77.687584
06/06,78.0765
06/07,79.61407
06/08,82.40958
06/09,82.00723
06/10,81.17667
06/11,82.69647
06/12,82.73993
06/13,84.081825
06/14,84.7147
06/15,86.78251
06/16,87.45215
06/17,88.14712
06/18,89.880005
06/19,91.36244
06/20,91.187035
06/21,92.97593
06/22,94.14673
06/23,94.588936
06/24,93.996254
06/25,96.409874
06/26,96.8329
06/27,97.3394
06/28,96.41783
06/29,95.463585
06/30,96.43217
07/01,96.385284
07/02,96.00045
07/03,97.0892
07/04,96.65441
07/05,96.06005
07/06,96.415886
07/07,96.28232
07/08,95.81455
07/09,95.43712
07/10,95.27027
07/11,94.796455
07/12,94.53481
07/13,94.359566
07/14,92.89317
07/15,92.164116
07/16,93.82084
07/17,94.76783
07/18,93.39535
07/19,94.71589
07/20,96.2279
07/21,94.64973
07/22,95.23946
07/23,95.25519
07/24,96.418594
07/25,99.87298
07/26,100.982704
07/27,102.95724
07/28,101.97115
07/29,102.819725
07/30,102.18858
07/31,102.480095
08/01,102.88829
08/02,102.38027
08/03,100.70473
08/04,101.40038
08/05,100.40093
08/06,99.56652
08/07,98.900536
08/08,99.03295
08/09,98.82543
08/10,99.002556
08/11,99.08071
08/12,100.11244
08/13,99.65765
08/14,100.28545
08/15,101.17044
08/16,101.5069
08/17,102.758316
08/18,102.46671
08/19,103.802826
08/20,104.41747
08/21,105.28524
08/22,105.176285
08/23,105.691
08/24,104.37138
08/25,102.625114
08/26,102.075615
08/27,103.57646
08/28,102.86142
08/29,102.470566
08/30,101.639885
08/31,102.406845
09/01,102.75212
09/02,101.911896
09/03,103.19935
09/04,102.894
09/05,104.82705
09/06,105.58668
09/07,104.58197
09/08,105.04047
09/09,105.718376
09/10,105.08772
09/11,107.11187
09/12,105.87127
09/13,105.62071
09/14,105.32676
09/15,105.674736
09/16,104.96917
09/17,103.259254
09/18,103.42694
09/19,101.67585
09/20,101.87808
09/21,101.497
09/22,101.33208
09/23,100.53571
09/24,100.82731
09/25,100.125
09/26,100.55043
09/27,99.99737
09/28,101.33404
09/29,100.25587
09/30,99.8419
10/01,99.04689
10/02,99.96579
10/03,100.57356
10/04,99.41104
10/05,98.995865
10/06,99.682076
10/07,99.825516
10/08,98.23993
10/09,98.620834
10/10,98.366264
10/11,97.08125
10/12,98.70182
10/13,99.08524
10/14,97.673454
10/15,97.84772
10/16,96.841255
10/17,96.6101
10/18,96.264275
10/19,96.988655
10/20,97.94048
10/21,99.2532
10/22,98.57349
10/23,99.40641
10/24,98.94157
10/25,99.68739
10/26,99.07972
10/27,98.37806
10/28,99.07796
10/29,98.95152
10/30,98.59324
10/31,98.981064
11/01,99.52867
11/02,98.40492
11/03,99.339134
11/04,99.420166
11/05,101.09298
11/06,100.27666
11/07,101.478096
11/08,100.14707
11/09,100.13324
11/10,100.8694
11/11,101.1446
11/12,99.7274
11/13,100.26378
11/14,99.080185
11/15,99.161736
11/16,98.56377
11/17,98.42329
11/18,97.61213
11/19,98.397354
11/20,99.16856
11/21,97.87963
11/22,97.59631
11/23,98.07513
11/24,98.55288
11/25,97.41395
11/26,98.008934
11/27,98.32756
11/28,99.19824
11/29,99.18102
11/30,99.20284
12/01,100.35609
12/02,100.3661
12/03,99.75765
12/04,99.14518
12/05,99.133514
12/06,98.12443
12/07,100.3571
12/08,100.58223
12/09,100.56932
12/10,99.82498
12/11,99.22599
12/12,100.1188
12/13,98.730705
12/14,96.24996
12/15,95.02885
12/16,94.73428
12/17,94.13918
12/18,94.109955
12/19,92.85025
12/20,92.614075
12/21,91.54764
12/22,89.97929
12/23,90.07835
12/24,92.153656
12/25,91.60942
12/26,91.54252
12/27,92.36023
12/28,90.49037
12/29,91.197
12/30,91.86411
12/31,91.8813
