time,iso20
06/19,208.62444
06/20,208.29448
06/21,207.55309
06/22,208.19998
06/23,206.9393
06/24,206.25432
06/25,207.30722
06/26,206.57207
06/27,206.22464
06/28,206.39328
06/29,206.71574
06/30,206.68466
07/01,205.4445
07/02,205.50745
07/03,205.7311
07/04,205.5594
07/05,205.57066
07/06,205.42236
07/07,206.11731
07/08,206.88503
07/09,205.6866
07/10,209.2468
07/11,206.31772
07/12,211.33354
07/13,209.70265
07/14,209.80853
07/15,206.45335
07/16,205.38564
07/17,205.89952
07/18,206.16286
07/19,205.07117
07/20,205.0267
07/21,205.58153
07/22,206.52774
07/23,205.1537
07/24,205.67702
07/25,206.14854
07/26,205.28691
07/27,204.60555
07/28,204.39813
07/29,204.40546
07/30,203.82373
07/31,203.41454
08/01,202.45906
08/02,202.8574
08/03,201.95648
08/04,201.45422
08/05,201.7961
08/06,200.09149
08/07,198.8401
08/08,199.01186
08/09,198.73721
08/10,197.65399
08/11,197.67332
08/12,196.37738
08/13,195.97238
08/14,196.2889
08/15,195.91774
08/16,196.10445
08/17,195.43263
08/18,196.29843
08/19,195.73732
08/20,196.52745
08/21,195.85971
08/22,196.39713
08/23,197.2955
08/24,196.62462
08/25,198.00293
08/26,197.22435
08/27,198.37364
08/28,196.9794
08/29,196.41768
08/30,197.50829
08/31,196.74886
09/01,197.312
09/02,197.89598
09/03,197.39417
09/04,196.87457
09/05,195.65892
09/06,196.5917
09/07,196.56494
09/08,197.05977
09/09,196.99025
09/10,196.91441
09/11,194.8185
09/12,196.61464
09/13,196.19087
09/14,195.49849
09/15,195.61992
09/16,194.90926
09/17,195.17715
09/18,196.56828
09/19,198.79834
09/20,195.87794
09/21,197.16754
09/22,196.43303
09/23,196.14719
09/24,196.08719
09/25,197.5489
09/26,196.93967
09/27,197.64227
09/28,197.56496
09/29,198.82098
09/30,197.99907
10/01,200.17966
10/02,198.881
10/03,198.69434
10/04,200.42868
10/05,200.22667
10/06,200.07016
10/07,199.67827
10/08,199.68633
10/09,198.89285
10/10,198.36429
10/11,198.69229
10/12,198.97226
10/13,199.50305
10/14,199.98918
10/15,199.306
10/16,199.92166
10/17,199.67647
10/18,199.18211
10/19,199.88068
10/20,200.8419
10/21,200.8326
10/22,201.44394
10/23,199.9827
10/24,201.77516
10/25,202.51382
10/26,201.69424
10/27,202.65347
10/28,203.85333
10/29,203.76266
10/30,204.73488
10/31,204.9369
11/01,205.29716
11/02,206.78468
11/03,206.76279
11/04,207.12466
11/05,207.16881
11/06,208.76135
11/07,208.27556
11/08,209.33089
11/09,209.05894
11/10,208.11185
11/11,210.85245
11/12,211.0678
11/13,209.23277
11/14,208.87659
11/15,208.42305
11/16,209.23656
11/17,210.62413
11/18,210.6096
11/19,210.18677
11/20,210.64235
11/21,210.09218
11/22,210.63203
11/23,210.14502
11/24,209.663
11/25,210.92995
11/26,210.3684
11/27,210.39297
11/28,211.2419
11/29,211.6426
11/30,212.09666
12/01,212.30327
12/02,211.90788
12/03,213.23914
12/04,213.10976
12/05,213.06566
12/06,213.54243
12/07,215.57968
12/08,214.39403
12/09,214.46793
12/10,215.05394
12/11,214.51031
12/12,214.56615
12/13,213.98303
12/14,214.17738
12/15,213.93288
12/16,214.76088
12/17,213.3382
12/18,213.76938
12/19,214.22905
12/20,211.92476
12/21,213.3493
12/22,212.59276
12/23,211.59984
12/24,213.50853
12/25,211.29817
12/26,211.23029
12/27,211.65204
12/28,210.052
12/29,209.65096
12/30,209.63518
12/31,208.9517
