time,iso20
01/01,163.746
01/02,165.5933
01/03,165.4284
01/04,166.28725
01/05,166.81767
01/06,166.53046
01/07,166.31433
01/08,165.9188
01/09,166.8307
01/10,167.80627
01/11,166.90965
01/12,166.65727
01/13,166.99718
01/14,167.21538
01/15,166.39423
01/16,166.61021
01/17,166.52174
01/18,166.85094
01/19,167.63586
01/20,167.28838
01/21,166.66849
01/22,166.09688
01/23,169.72845
01/24,168.53574
01/25,167.90846
01/26,168.81367
01/27,167.46103
01/28,168.80617
01/29,167.93474
01/30,169.70274
01/31,170.50189
02/01,170.21165
02/02,171.04442
02/03,170.4956
02/04,170.898
02/05,171.51328
02/06,171.97993
02/07,172.45023
02/08,173.60144
02/09,173.87395
02/10,174.52325
02/11,174.63852
02/12,172.63213
02/13,173.30214
02/14,174.93251
02/15,172.06923
02/16,172.93077
02/17,174.1576
02/18,175.08823
02/19,175.71898
02/20,176.6403
02/21,175.46346
02/22,173.7502
02/23,175.46524
02/24,178.01688
02/25,177.75714
02/26,176.58533
02/27,177.4642
02/28,178.24667
02/29,187.75215
03/01,178.28
03/02,176.80632
03/03,175.94345
03/04,176.86699
03/05,176.18723
03/06,174.81517
03/07,174.22342
03/08,174.96321
03/09,176.96657
03/10,176.21149
03/11,176.45204
03/12,178.53172
03/13,179.23416
03/14,178.27515
03/15,179.46207
03/16,178.76102
03/17,177.31372
03/18,178.37383
03/19,178.63412
03/20,179.45387
03/21,180.02098
03/22,177.46265
03/23,176.47485
03/24,177.52199
03/25,177.47081
03/26,177.33624
03/27,180.86336
03/28,180.40118
03/29,179.62006
03/30,179.12799
03/31,179.33928
04/01,179.78903
04/02,179.50615
04/03,179.17017
04/04,179.89919
04/05,179.38394
04/06,178.94124
04/07,178.52127
04/08,179.35757
04/09,177.38431
04/10,178.0028
04/11,177.57722
04/12,179.64738
04/13,177.19151
04/14,177.95065
04/15,178.31024
04/16,178.76575
04/17,177.27036
04/18,178.51405
04/19,178.78316
04/20,178.12474
04/21,176.46747
04/22,176.36827
04/23,177.16803
04/24,176.50554
04/25,175.48079
04/26,174.72762
04/27,174.35204
04/28,174.94711
04/29,174.98135
04/30,173.78499
05/01,172.49437
05/02,173.15202
05/03,173.50587
05/04,172.79448
05/05,173.45224
05/06,172.91554
05/07,173.38345
05/08,172.83084
05/09,172.44658
05/10,171.45067
05/11,171.27098
05/12,172.23184
05/13,172.27695
05/14,171.80081
05/15,171.06828
05/16,170.13977
05/17,169.61105
05/18,170.10791
05/19,169.4922
05/20,169.23027
05/21,170.3726
05/22,171.41963
05/23,170.62027
05/24,169.61714
05/25,169.48085
05/26,170.266
05/27,171.18355
05/28,170.60442
05/29,170.0034
05/30,168.71964
05/31,166.99438
06/01,166.96031
06/02,166.8096
06/03,167.10236
06/04,168.39969
06/05,166.61667
06/06,166.15257
06/07,165.62807
06/08,166.53717
06/09,166.11043
06/10,165.77347
06/11,166.99179
06/12,166.13506
06/13,165.45331
06/14,167.55388
06/15,168.9931
06/16,168.20753
06/17,166.9878
06/18,166.064
06/19,166.66556
06/20,168.5532
06/21,168.49625
06/22,168.02544
06/23,168.19131
06/24,167.9496
06/25,167.29546
06/26,166.68655
06/27,168.14597
06/28,166.41576
06/29,165.25072
06/30,167.08911
07/01,167.35368
07/02,166.72829
07/03,166.49554
07/04,167.09416
07/05,168.03659
07/06,167.67816
07/07,165.19774
07/08,164.96284
07/09,165.22163
07/10,164.97003
07/11,164.85623
07/12,164.93289
07/13,164.52077
07/14,163.99026
07/15,164.73198
07/16,164.95282
07/17,164.73727
07/18,165.08206
07/19,164.8116
07/20,164.39496
07/21,164.15767
07/22,164.77138
07/23,164.0958
07/24,164.68466
07/25,164.12325
07/26,163.2478
07/27,163.20941
07/28,163.37439
07/29,164.4537
07/30,162.4934
07/31,164.83672
08/01,165.16591
08/02,164.93335
08/03,165.81303
08/04,165.56406
08/05,166.58264
08/06,166.31458
08/07,165.55392
08/08,165.0575
08/09,164.26248
08/10,164.3954
08/11,165.2883
08/12,164.87076
08/13,164.05565
08/14,163.59146
08/15,163.94092
08/16,163.85995
08/17,163.65463
08/18,162.71205
08/19,164.15091
08/20,163.20363
08/21,160.71252
08/22,161.40958
08/23,161.92886
08/24,161.59645
08/25,161.39822
08/26,159.98811
08/27,160.57164
08/28,160.47997
08/29,161.14807
08/30,161.00847
08/31,161.657
09/01,161.34427
09/02,160.25618
09/03,159.85677
09/04,161.14403
09/05,161.05927
09/06,159.47337
09/07,160.3061
09/08,161.06851
09/09,161.45712
09/10,161.6891
09/11,160.59148
09/12,160.6819
09/13,160.99547
09/14,161.6852
09/15,161.16615
09/16,160.81787
09/17,161.22253
09/18,160.79066
09/19,159.66039
09/20,161.11473
09/21,162.20995
09/22,161.7157
09/23,162.89238
09/24,163.13127
09/25,163.90312
09/26,162.6701
09/27,163.23637
09/28,163.6155
09/29,164.05869
09/30,163.64107
10/01,163.76509
10/02,167.82289
10/03,164.66449
10/04,166.08075
10/05,164.9579
10/06,165.90472
10/07,165.99649
10/08,166.47379
10/09,166.92676
10/10,166.39085
10/11,166.62598
10/12,167.92271
10/13,167.28905
10/14,166.71342
10/15,167.569
10/16,167.59164
10/17,166.78455
10/18,167.03333
10/19,166.35992
10/20,167.27303
10/21,167.17186
10/22,167.32428
10/23,167.44061
10/24,166.39941
10/25,167.96605
10/26,167.90561
10/27,169.10855
10/28,169.69585
10/29,169.64748
10/30,170.27725
10/31,170.94244
11/01,170.61598
11/02,170.82408
11/03,171.26367
11/04,169.85777
11/05,169.26881
11/06,170.3948
11/07,170.08925
11/08,169.21254
11/09,169.32191
11/10,170.0992
11/11,169.77261
11/12,170.83092
11/13,170.65746
11/14,170.5906
11/15,170.25436
11/16,169.87088
11/17,169.65892
11/18,169.88126
11/19,170.13635
11/20,169.63803
11/21,169.85838
11/22,170.60622
11/23,169.84349
11/24,168.73004
11/25,169.25043
11/26,169.45789
11/27,167.96014
11/28,166.96654
11/29,167.90572
11/30,168.71346
12/01,167.33833
12/02,167.36574
12/03,168.41833
12/04,168.8753
12/05,168.92558
12/06,167.8344
12/07,167.3543
12/08,168.29019
12/09,168.78943
12/10,168.13371
12/11,168.58354
12/12,167.31726
12/13,166.16745
12/14,166.60776
12/15,167.2442
12/16,168.09926
12/17,167.05971
12/18,166.93407
12/19,168.8873
12/20,166.78362
12/21,167.45433
12/22,166.35793
12/23,165.85341
12/24,166.9195
12/25,166.3935
12/26,167.25587
12/27,165.95547
12/28,166.85402
12/29,166.95427
12/30,166.82234
12/31,164.4507
