time,iso20
01/01,106.91931
01/02,107.02062
01/03,108.698975
01/04,107.94702
01/05,107.85902
01/06,107.77693
01/07,106.254715
01/08,107.389725
01/09,104.97732
01/10,106.785576
01/11,106.437935
01/12,105.8398
01/13,106.20407
01/14,106.479866
01/15,106.87563
01/16,107.0618
01/17,106.066925
01/18,106.69741
01/19,106.79214
01/20,107.82989
01/21,106.80689
01/22,107.31861
01/23,107.42347
01/24,108.16873
01/25,107.17539
01/26,106.86451
01/27,107.48884
01/28,107.82962
01/29,107.57502
01/30,107.744896
01/31,107.55703
02/01,107.83305
02/02,107.2572
02/03,107.97399
02/04,108.424736
02/05,107.82195
02/06,107.726875
02/07,108.39747
02/08,109.08862
02/09,108.99545
02/10,109.74372
02/11,109.1896
02/12,110.52747
02/13,110.68139
02/14,110.56594
02/15,111.17171
02/16,111.79585
02/17,111.92888
02/18,111.953865
02/19,112.38974
02/20,112.89077
02/21,113.045845
02/22,114.27343
02/23,114.18594
02/24,114.10442
02/25,114.69653
02/26,114.78255
02/27,115.446236
02/28,114.81756
02/29,120.59306
03/01,114.62585
03/02,114.88169
03/03,115.52957
03/04,116.06148
03/05,115.145134
03/06,114.8934
03/07,115.806465
03/08,116.84831
03/09,115.44335
03/10,115.91792
03/11,116.996895
03/12,115.518845
03/13,115.896904
03/14,115.93438
03/15,115.94531
03/16,116.08837
03/17,116.34182
03/18,116.553406
03/19,117.47463
03/20,117.41024
03/21,117.788185
03/22,117.801704
03/23,118.24032
03/24,118.436966
03/25,119.15538
03/26,118.84907
03/27,118.960556
03/28,119.61342
03/29,119.11767
03/30,119.09967
03/31,120.2979
04/01,119.4905
04/02,118.74933
04/03,119.884895
04/04,119.09883
04/05,118.631004
04/06,119.51414
04/07,119.21636
04/08,119.37385
04/09,119.4184
04/10,118.73586
04/11,118.657814
04/12,119.3657
04/13,118.34666
04/14,118.386765
04/15,118.74385
04/16,118.435234
04/17,118.31849
04/18,117.47603
04/19,117.70596
04/20,117.76179
04/21,117.611885
04/22,116.62104
04/23,117.041824
04/24,116.70728
04/25,116.539825
04/26,116.71428
04/27,116.67933
04/28,116.87422
04/29,116.15433
04/30,116.7553
05/01,116.272995
05/02,116.460106
05/03,116.23188
05/04,116.7305
05/05,116.1862
05/06,116.865326
05/07,116.209076
05/08,117.3583
05/09,117.123146
05/10,115.88183
05/11,116.63671
05/12,116.41433
05/13,116.076706
05/14,115.482475
05/15,116.40698
05/16,116.17263
05/17,115.775925
05/18,116.10693
05/19,115.963455
05/20,116.33096
05/21,115.984695
05/22,116.02613
05/23,116.35424
05/24,116.38523
05/25,115.93698
05/26,116.13362
05/27,116.44138
05/28,115.47935
05/29,115.18967
05/30,115.55521
05/31,115.231926
06/01,114.354126
06/02,115.311844
06/03,114.0491
06/04,113.45484
06/05,113.44327
06/06,112.96482
06/07,113.0028
06/08,112.60491
06/09,112.22927
06/10,112.04633
06/11,112.1741
06/12,112.1852
06/13,111.73171
