time,iso20
01/01,110.14964
01/02,109.93463
01/03,110.21028
01/04,109.390396
01/05,109.19244
01/06,109.110825
01/07,108.5696
01/08,111.12377
01/09,108.981346
01/10,107.61652
01/11,108.74009
01/12,108.614105
01/13,107.65326
01/14,108.254616
01/15,106.50824
01/16,107.60005
01/17,107.68081
01/18,106.1123
01/19,106.81369
01/20,106.67015
01/21,105.58656
01/22,105.14174
01/23,105.775696
01/24,104.7368
01/25,104.78932
01/26,104.23275
01/27,106.1388
01/28,105.38149
01/29,104.633255
01/30,105.77445
01/31,104.161964
02/01,105.454056
02/02,104.96679
02/03,104.91306
02/04,104.895134
02/05,104.42578
02/06,105.227806
02/07,104.29891
02/08,104.3645
02/09,104.28895
02/10,105.17938
02/11,105.15448
02/12,104.62272
02/13,105.48932
02/14,104.84559
02/15,106.0167
02/16,105.85495
02/17,106.45552
02/18,106.455635
02/19,107.30172
02/20,106.30713
02/21,107.40597
02/22,106.595024
02/23,107.14616
02/24,106.190834
02/25,106.92421
02/26,106.499626
02/27,107.25779
02/28,107.312454
02/29,106.717064
03/01,107.56384
03/02,109.56276
03/03,109.29665
03/04,108.926476
03/05,109.30322
03/06,109.623436
03/07,110.21848
03/08,111.21175
03/09,110.05929
03/10,110.66269
03/11,110.61163
03/12,110.80853
03/13,110.51677
03/14,111.36559
03/15,112.07069
03/16,111.67937
03/17,111.17948
03/18,112.37624
03/19,112.05452
03/20,113.198845
03/21,114.31686
03/22,113.79316
03/23,114.25116
03/24,114.88345
03/25,114.50674
03/26,115.32518
03/27,114.74175
03/28,115.89141
03/29,116.30685
03/30,117.17569
03/31,117.43037
04/01,117.63803
04/02,117.93318
04/03,119.03936
04/04,118.78703
04/05,119.05294
04/06,119.89487
04/07,120.04507
04/08,120.99098
04/09,120.07407
04/10,120.663216
04/11,121.83579
04/12,121.61832
04/13,122.577
04/14,123.09443
04/15,122.23019
04/16,121.030045
04/17,123.693
04/18,124.06935
04/19,125.11146
04/20,125.8002
04/21,125.00838
04/22,126.34486
04/23,126.50975
04/24,125.83939
04/25,126.58547
04/26,126.80196
04/27,127.46197
04/28,127.38101
04/29,128.53305
04/30,129.08545
05/01,129.41734
05/02,128.87257
05/03,129.45354
05/04,129.36119
05/05,129.23656
05/06,130.14786
05/07,129.91579
05/08,129.77745
05/09,129.12245
05/10,129.72195
05/11,129.82304
05/12,129.09827
05/13,129.37547
05/14,129.23044
05/15,130.31773
05/16,130.26724
05/17,130.35672
05/18,130.44029
05/19,130.14992
05/20,129.8084
05/21,130.70798
05/22,129.95027
05/23,130.06021
05/24,131.12488
05/25,130.31009
05/26,130.03218
05/27,131.56264
05/28,131.5555
05/29,130.94453
05/30,131.23589
05/31,130.88922
06/01,130.8911
06/02,130.71371
06/03,131.18028
06/04,130.7852
06/05,130.95694
06/06,131.55934
06/07,130.9504
06/08,132.4537
06/09,131.01729
06/10,131.47356
06/11,131.36378
06/12,131.21373
06/13,130.31468
06/14,128.93361
06/15,127.30281
06/16,127.516075
06/17,127.013145
06/18,125.972115
06/19,124.79526
06/20,125.08396
06/21,124.291
06/22,124.38223
06/23,123.73958
06/24,122.87821
06/25,124.132324
06/26,122.88959
06/27,122.42976
06/28,123.43286
06/29,123.89243
06/30,122.78574
07/01,123.56443
07/02,123.98161
07/03,123.612045
07/04,124.55271
07/05,124.42775
07/06,127.03467
07/07,125.54637
07/08,125.554344
07/09,126.05178
07/10,126.14173
07/11,126.19935
07/12,126.005875
07/13,126.97198
07/14,126.748344
07/15,127.61993
07/16,127.557
07/17,126.28378
07/18,126.7193
07/19,126.45861
07/20,126.206696
07/21,126.28925
07/22,126.70405
07/23,125.973274
07/24,126.227234
07/25,126.995735
07/26,125.81787
07/27,125.941345
07/28,126.38225
07/29,125.679665
07/30,125.89276
07/31,125.218445
08/01,126.49803
08/02,126.74775
08/03,126.0055
08/04,126.70621
08/05,127.48972
08/06,127.69336
08/07,127.37158
08/08,127.394264
08/09,127.48856
08/10,128.45052
08/11,128.14368
08/12,128.72845
08/13,129.39558
08/14,129.50682
08/15,130.46158
08/16,129.49158
08/17,129.41556
08/18,130.34831
08/19,129.63351
08/20,129.73985
08/21,131.01239
08/22,130.79294
08/23,129.78833
08/24,130.71545
08/25,130.96323
08/26,130.62788
08/27,131.204
08/28,130.7109
08/29,130.11719
08/30,130.0763
08/31,131.50183
09/01,130.17915
09/02,130.9203
09/03,131.49292
09/04,130.88289
09/05,130.62735
09/06,131.63757
09/07,130.46185
09/08,131.07332
09/09,130.53467
09/10,130.70177
09/11,130.52777
09/12,131.18521
09/13,130.94072
09/14,130.62827
09/15,131.12276
09/16,131.04695
09/17,130.90132
09/18,130.66199
09/19,131.50488
09/20,130.32852
09/21,130.72629
09/22,130.2986
09/23,131.49016
09/24,129.89848
09/25,130.36034
09/26,130.66907
09/27,130.39069
09/28,130.57268
09/29,130.75778
09/30,129.05208
10/01,129.21835
10/02,128.63469
10/03,128.53206
10/04,129.03922
10/05,128.2488
10/06,128.47455
10/07,128.79678
10/08,127.39577
10/09,127.11935
10/10,127.27205
10/11,127.452835
10/12,126.09843
10/13,126.66478
10/14,126.854576
10/15,125.75188
10/16,126.608986
10/17,125.55852
10/18,125.28825
10/19,125.661575
10/20,126.48905
10/21,125.68935
10/22,125.68589
10/23,124.82705
10/24,125.16925
10/25,124.46793
10/26,124.4483
10/27,123.00301
10/28,123.02106
10/29,122.40947
10/30,122.73454
10/31,121.94653
11/01,123.10356
11/02,123.025925
11/03,122.22538
11/04,122.093185
11/05,122.431625
11/06,122.10531
11/07,120.94859
11/08,120.843765
11/09,121.93339
11/10,120.73435
11/11,122.39574
11/12,121.408005
11/13,122.01461
11/14,121.99684
11/15,121.50232
11/16,121.4088
11/17,121.07483
11/18,121.39679
11/19,120.51286
11/20,120.29729
11/21,120.39557
11/22,120.290695
11/23,119.98602
11/24,119.12152
11/25,119.43553
11/26,119.301674
11/27,118.23972
11/28,118.04256
11/29,118.1719
11/30,117.928696
12/01,117.33341
12/02,117.88468
12/03,118.74078
12/04,117.174576
12/05,117.03274
12/06,117.68534
12/07,116.88658
12/08,116.72794
12/09,117.45802
12/10,117.07298
12/11,116.39536
12/12,116.44973
12/13,116.74435
12/14,116.17424
12/15,116.924545
12/16,116.2441
12/17,116.1089
12/18,115.64225
12/19,115.46532
12/20,115.17772
12/21,115.54036
12/22,114.93262
12/23,114.04675
12/24,113.9142
12/25,113.59959
12/26,111.68716
12/27,113.02026
12/28,112.05741
12/29,112.550186
12/30,110.9303
12/31,111.910545
