time,iso20
01/01,122.41037
01/02,123.42213
01/03,123.31898
01/04,122.398895
01/05,122.99847
01/06,122.976105
01/07,124.033554
01/08,123.02416
01/09,121.41539
01/10,121.01018
01/11,121.811646
01/12,121.35188
01/13,120.48939
01/14,120.74915
01/15,119.695694
01/16,118.870804
01/17,119.47188
01/18,118.46094
01/19,116.80297
01/20,115.75063
01/21,115.473236
01/22,115.537766
01/23,116.251976
01/24,116.42685
01/25,115.659004
01/26,114.80937
01/27,114.184814
01/28,115.075
01/29,114.22817
01/30,111.865326
01/31,110.674736
02/01,109.65197
02/02,109.824356
02/03,108.85049
02/04,106.60227
02/05,106.40249
02/06,104.493095
02/07,103.71596
02/08,102.930466
02/09,101.44732
02/10,100.24971
02/11,99.767166
02/12,100.83932
02/13,99.78734
02/14,99.6815
02/15,101.18447
02/16,99.05355
02/17,99.63209
02/18,100.152176
02/19,101.34444
02/20,101.71697
02/21,100.25684
02/22,100.73441
02/23,101.537636
02/24,101.97261
02/25,101.64979
02/26,100.79728
02/27,100.68898
02/28,101.79223
02/29,98.84767
03/01,101.49072
03/02,100.90283
03/03,100.95259
03/04,99.78507
03/05,98.80628
03/06,99.298256
03/07,98.884
03/08,99.35046
03/09,97.83033
03/10,97.66633
03/11,98.49422
03/12,98.29411
03/13,96.72916
03/14,95.8855
03/15,96.268906
03/16,94.21584
03/17,94.3811
03/18,94.1021
03/19,91.379776
03/20,91.67755
03/21,92.89971
03/22,91.1602
03/23,89.75516
03/24,88.72716
03/25,88.77219
03/26,88.03963
03/27,88.039406
03/28,88.938484
03/29,87.41671
03/30,85.9168
03/31,86.27347
04/01,84.83155
04/02,85.28916
04/03,85.59508
04/04,85.52689
04/05,83.95794
04/06,83.602585
04/07,83.48846
04/08,82.96835
04/09,83.02445
04/10,81.76352
04/11,81.19817
04/12,81.9653
04/13,82.31636
04/14,81.43295
04/15,82.60881
04/16,82.748474
04/17,81.87727
04/18,82.46672
04/19,82.04716
04/20,82.24755
04/21,83.905754
04/22,82.33802
04/23,82.30963
04/24,82.939445
04/25,81.391754
04/26,81.387596
04/27,81.930336
04/28,83.18455
04/29,81.49859
04/30,81.907295
05/01,82.31928
05/02,83.34481
05/03,81.92685
05/04,82.02618
05/05,81.91586
05/06,82.45338
05/07,82.456024
05/08,81.84043
05/09,82.42369
05/10,82.44083
05/11,82.87468
05/12,83.277626
05/13,84.217
05/14,83.58716
05/15,83.18542
05/16,83.32764
05/17,85.03645
05/18,85.29119
05/19,85.538445
05/20,85.13267
05/21,86.24763
05/22,87.27319
05/23,90.20734
05/24,88.88508
05/25,89.04479
05/26,88.35873
05/27,89.52295
05/28,89.95111
05/29,90.4014
05/30,91.777016
05/31,91.77676
06/01,91.22232
06/02,91.92576
06/03,94.103096
06/04,95.2669
06/05,93.5856
06/06,93.25776
06/07,95.466965
06/08,96.35644
06/09,96.702286
06/10,97.04812
06/11,97.419
06/12,96.85362
06/13,98.24668
06/14,98.72181
06/15,99.98066
06/16,99.949684
06/17,100.56654
06/18,101.324295
