time,iso20
01/01,163.82883
01/02,165.48051
01/03,166.35495
01/04,166.47531
01/05,167.95256
01/06,166.68466
01/07,167.2409
01/08,162.77641
01/09,162.5519
01/10,166.34364
01/11,166.32632
01/12,165.11649
01/13,163.7268
01/14,162.71555
01/15,161.84631
01/16,161.31636
01/17,162.15779
01/18,163.02936
01/19,163.12744
01/20,162.50076
01/21,161.08783
01/22,162.2702
01/23,162.98808
01/24,161.66655
01/25,163.1845
01/26,164.01744
01/27,160.82845
01/28,158.84126
01/29,160.66408
01/30,162.2817
01/31,163.68776
02/01,164.06294
02/02,160.98006
02/03,156.80997
02/04,159.17339
02/05,161.66039
02/06,161.84164
02/07,163.86281
02/08,161.00995
02/09,158.56998
02/10,160.34843
02/11,161.63683
02/12,160.74046
02/13,160.02574
02/14,159.54727
02/15,159.87985
02/16,159.07442
02/17,156.38594
02/18,156.8878
02/19,158.54654
02/20,156.21419
02/21,155.82237
02/22,155.88748
02/23,156.74034
02/24,156.95422
02/25,155.7408
02/26,157.9656
02/27,159.04553
02/28,155.82639
02/29,154.87141
03/01,158.98946
03/02,158.30894
03/03,160.30373
03/04,158.46066
03/05,156.85571
03/06,155.55243
03/07,157.34393
03/08,155.89671
03/09,156.56554
03/10,156.2899
03/11,157.04735
03/12,157.8255
03/13,157.4249
03/14,158.43654
03/15,158.00119
03/16,160.05595
03/17,159.18169
03/18,157.73486
03/19,158.42805
03/20,157.0134
03/21,156.6037
03/22,155.22224
03/23,157.00124
03/24,158.81966
03/25,157.46942
03/26,155.95445
03/27,153.88318
03/28,154.69255
03/29,157.68517
03/30,157.3174
03/31,155.40446
04/01,156.70296
04/02,156.86343
04/03,156.49413
04/04,155.3066
04/05,154.98059
04/06,154.52338
04/07,154.15302
04/08,154.59312
04/09,154.58467
04/10,155.82948
04/11,154.876
04/12,154.63379
04/13,153.6675
04/14,153.02318
04/15,153.32028
04/16,152.653
04/17,153.73767
04/18,152.87598
04/19,154.13936
04/20,153.45891
04/21,154.73976
04/22,155.91628
04/23,156.64551
04/24,154.46878
04/25,154.2971
04/26,153.32216
04/27,153.12703
04/28,153.79784
04/29,154.88206
04/30,153.16672
05/01,153.35728
05/02,152.40807
05/03,153.3604
05/04,153.15773
05/05,153.71317
05/06,152.07706
05/07,152.07025
05/08,154.136
05/09,153.2229
05/10,151.3928
05/11,149.38492
05/12,149.58498
05/13,150.25565
05/14,152.23997
05/15,153.14365
05/16,150.29686
05/17,151.17209
05/18,151.99776
05/19,152.53519
05/20,153.02637
05/21,152.92712
05/22,152.65157
05/23,151.13672
05/24,150.30128
05/25,152.05737
05/26,153.48045
05/27,151.7942
05/28,151.18774
05/29,151.39209
05/30,150.90971
05/31,149.84384
06/01,150.57416
06/02,152.47676
06/03,152.29807
06/04,152.97145
06/05,152.92271
06/06,150.48322
06/07,151.93892
06/08,152.82591
06/09,151.30556
06/10,148.4935
06/11,148.69887
06/12,150.1713
06/13,149.72752
06/14,149.19615
06/15,150.2388
06/16,147.3571
06/17,148.20613
06/18,148.04141
06/19,149.70323
06/20,150.12675
06/21,147.12831
06/22,146.53238
06/23,147.63358
06/24,148.90742
06/25,146.40346
06/26,143.4344
06/27,145.0488
06/28,146.33904
06/29,145.81667
06/30,146.82422
07/01,148.56906
07/02,148.70518
07/03,148.80753
07/04,148.40707
07/05,149.86398
07/06,149.28865
07/07,148.32457
07/08,150.39827
07/09,151.13219
07/10,151.89662
07/11,152.3015
