time,iso20
01/01,152.5091
01/02,154.00616
01/03,152.8408
01/04,152.50352
01/05,151.58482
01/06,153.75603
01/07,155.07253
01/08,154.70192
01/09,153.39316
01/10,153.7348
01/11,153.08684
01/12,153.77202
01/13,156.26724
01/14,156.69426
01/15,156.25539
01/16,159.14198
01/17,156.89766
01/18,158.08115
01/19,158.40308
01/20,159.97324
01/21,158.63309
01/22,158.4764
01/23,158.9779
01/24,158.15932
01/25,157.79117
01/26,159.68513
01/27,158.89676
01/28,158.76064
01/29,157.94489
01/30,157.93495
01/31,158.29736
02/01,157.704
02/02,156.01591
02/03,154.93259
02/04,152.12334
02/05,154.17688
02/06,153.80608
02/07,152.48279
02/08,150.39888
02/09,150.28853
02/10,150.05974
02/11,149.53413
02/12,148.41093
02/13,149.99713
02/14,149.6923
02/15,147.09583
02/16,146.57057
02/17,148.90997
02/18,148.08852
02/19,146.44006
02/20,148.45596
02/21,148.74043
02/22,147.39195
02/23,149.66537
02/24,149.3836
02/25,149.34381
02/26,149.2594
02/27,147.69939
02/28,149.93471
02/29,147.58379
03/01,146.59836
03/02,146.966
03/03,148.04239
03/04,146.27367
03/05,146.40274
03/06,147.2256
03/07,146.76207
03/08,147.48785
03/09,145.90906
03/10,145.60786
03/11,145.61412
03/12,146.19122
03/13,146.01663
03/14,143.22787
03/15,143.44434
03/16,142.72357
03/17,142.86044
03/18,142.59795
03/19,141.94643
03/20,140.0579
03/21,140.74242
03/22,139.80154
03/23,139.30727
03/24,139.21172
03/25,139.39401
03/26,136.51306
03/27,136.65596
03/28,138.09865
03/29,136.16203
03/30,136.8359
03/31,134.51868
04/01,135.05055
04/02,136.48894
04/03,135.82915
04/04,134.46803
04/05,134.36021
04/06,135.36665
04/07,135.64401
04/08,134.23193
04/09,134.07468
04/10,134.09166
04/11,134.17415
04/12,133.25273
04/13,132.98933
04/14,133.92586
04/15,132.66656
04/16,131.96483
04/17,133.239
04/18,132.26854
04/19,132.05107
04/20,130.38733
04/21,130.70479
04/22,131.7054
04/23,130.45792
04/24,129.94771
04/25,129.44345
04/26,128.59424
04/27,128.42264
04/28,128.5864
04/29,130.00789
04/30,129.65907
05/01,129.51093
05/02,129.58994
05/03,129.02449
05/04,130.00328
05/05,130.12451
05/06,129.03836
05/07,128.5369
05/08,129.85794
05/09,129.83257
05/10,128.20726
05/11,129.90674
05/12,130.01003
05/13,129.78995
05/14,129.55199
05/15,127.917175
05/16,128.02277
05/17,129.40758
05/18,126.89103
05/19,127.8465
05/20,128.5298
05/21,129.88893
05/22,126.88598
05/23,126.08755
05/24,128.24312
05/25,128.01509
05/26,127.955025
05/27,129.00092
05/28,126.81165
05/29,127.56368
05/30,128.62816
05/31,128.22197
06/01,128.6345
06/02,127.12546
06/03,125.981224
06/04,127.52236
06/05,128.11795
06/06,127.75608
06/07,127.78794
06/08,128.43921
06/09,129.02791
06/10,128.83153
06/11,128.53287
06/12,129.41249
06/13,130.09976
06/14,129.11896
06/15,129.16035
06/16,130.82585
06/17,131.07591
06/18,129.49823
06/19,130.30128
06/20,131.21733
06/21,131.47023
06/22,130.1637
06/23,129.91982
06/24,131.21541
06/25,131.42906
06/26,131.46996
06/27,131.96107
06/28,131.40683
06/29,131.21387
06/30,131.70644
07/01,131.42258
07/02,130.81242
07/03,133.53766
07/04,133.0116
07/05,131.55397
07/06,132.86333
07/07,133.71431
07/08,132.2884
07/09,132.95074
07/10,133.58296
07/11,133.31087
07/12,134.42393
07/13,134.81183
07/14,133.98036
07/15,133.57605
07/16,134.77426
07/17,134.35832
07/18,135.23236
07/19,135.78044
07/20,135.21445
07/21,134.65376
07/22,135.87442
07/23,137.3146
07/24,136.8729
07/25,136.47849
07/26,136.65596
07/27,138.22493
