time,iso20
01/01,37.733826
01/02,37.130074
01/03,38.069447
01/04,38.626682
01/05,38.667534
01/06,38.776497
01/07,39.689617
01/08,40.38556
01/09,40.148193
01/10,40.516117
01/11,41.224842
01/12,41.36804
01/13,40.68168
01/14,40.579483
01/15,41.23221
01/16,42.124687
01/17,40.633354
01/18,40.771923
01/19,41.25535
01/20,41.016212
01/21,41.618637
01/22,40.643654
01/23,40.82655
01/24,41.127075
01/25,41.627438
01/26,41.80011
01/27,42.30789
01/28,42.770184
01/29,41.905556
01/30,41.791557
01/31,42.92542
02/01,41.956738
02/02,41.997826
02/03,41.64493
02/04,41.785633
02/05,41.452965
02/06,42.549442
02/07,42.140484
02/08,42.424435
02/09,43.435978
02/10,42.748257
02/11,43.57069
02/12,44.415222
02/13,43.98928
02/14,43.69087
02/15,44.46152
02/16,43.12374
02/17,44.136658
02/18,45.017395
02/19,44.59236
02/20,44.231525
02/21,45.763836
02/22,45.47473
02/23,45.661964
02/24,44.966404
02/25,46.54994
02/26,45.92437
02/27,46.462635
02/28,43.552402
02/29,47.64529
03/01,45.01978
03/02,44.8801
03/03,46.37433
03/04,48.170612
03/05,48.19177
03/06,49.282837
03/07,48.89854
03/08,49.050766
03/09,49.8335
03/10,50.521458
03/11,51.134876
03/12,51.776997
03/13,52.27557
03/14,52.599567
03/15,52.37907
03/16,52.52834
03/17,51.37284
03/18,52.012535
03/19,51.464092
03/20,51.375397
03/21,52.149097
03/22,51.35536
03/23,51.38618
03/24,51.770752
03/25,52.351772
03/26,52.406628
03/27,52.87912
03/28,54.69967
03/29,55.125866
03/30,55.17798
03/31,55.196407
04/01,55.53957
04/02,55.078236
04/03,54.557034
04/04,54.039974
04/05,54.092117
04/06,54.02982
04/07,54.152935
04/08,53.25915
04/09,52.701588
04/10,52.63547
04/11,52.659912
04/12,52.49353
04/13,52.4437
04/14,51.695667
04/15,48.940304
04/16,49.298717
04/17,48.073402
04/18,47.78904
04/19,48.904232
04/20,47.759617
04/21,47.26248
04/22,47.89453
04/23,46.914913
04/24,48.050854
04/25,47.34606
04/26,46.70059
04/27,46.31928
04/28,46.185436
04/29,46.134533
04/30,46.87594
05/01,45.954426
05/02,46.66289
05/03,46.425903
05/04,46.269844
05/05,45.49513
05/06,45.86611
05/07,45.65596
05/08,45.830673
05/09,44.541275
05/10,45.080444
05/11,44.89066
05/12,43.968105
05/13,43.9421
05/14,43.582893
05/15,42.82081
05/16,42.764694
05/17,42.813255
05/18,42.048706
05/19,42.165977
05/20,41.48017
05/21,42.1228
05/22,42.12111
05/23,42.12036
05/24,42.34294
05/25,42.351986
05/26,42.081444
05/27,42.855507
05/28,42.189568
05/29,42.89272
05/30,42.212772
05/31,41.810085
06/01,42.4827
06/02,42.135525
06/03,42.71306
06/04,42.233166
06/05,42.138153
06/06,41.99729
06/07,42.290905
06/08,41.82519
06/09,42.304443
06/10,42.705235
06/11,41.698093
06/12,41.330074
06/13,41.388702
06/14,41.337475
06/15,41.51895
06/16,40.83738
06/17,41.02744
06/18,40.788845
06/19,40.64894
06/20,41.3681
06/21,40.57752
06/22,40.50559
06/23,41.63653
06/24,40.481125
06/25,40.36436
06/26,40.571114
06/27,40.44958
06/28,40.397064
06/29,40.822803
06/30,40.035942
07/01,40.269745
07/02,39.147476
07/03,40.325756
07/04,39.662125
07/05,39.385185
07/06,39.418755
07/07,39.865486
07/08,40.05683
07/09,38.695374
07/10,38.958725
07/11,39.473278
07/12,38.772404
07/13,38.122707
07/14,38.510895
07/15,38.714348
07/16,38.980663
07/17,39.42538
07/18,38.858646
07/19,38.722355
07/20,39.25955
07/21,38.74351
07/22,38.86982
07/23,39.00697
07/24,38.98276
07/25,38.48007
07/26,39.11268
07/27,38.41124
07/28,38.0613
07/29,37.82462
07/30,36.484905
07/31,38.770046
08/01,36.37553
08/02,35.95141
08/03,37.361443
08/04,35.972134
08/05,36.327114
08/06,36.164635
08/07,35.669724
08/08,36.455105
08/09,35.249878
08/10,36.10407
08/11,35.2301
08/12,35.16037
08/13,35.534508
08/14,35.202694
08/15,35.746914
08/16,35.155483
08/17,35.09051
08/18,35.370544
08/19,34.9947
08/20,36.277893
08/21,36.00288
08/22,36.18347
08/23,36.7246
08/24,36.865932
08/25,36.07065
08/26,37.43463
08/27,36.670654
08/28,36.02639
08/29,36.75725
08/30,37.267895
08/31,37.22643
09/01,36.415062
09/02,37.89573
09/03,37.570934
09/04,37.082245
09/05,37.25916
09/06,37.28281
09/07,37.682735
09/08,37.611042
09/09,37.936634
09/10,38.493183
09/11,37.586124
09/12,38.15941
09/13,38.502567
09/14,38.191357
09/15,38.275875
09/16,38.39981
09/17,37.304333
09/18,37.051643
09/19,37.100483
09/20,38.529575
09/21,37.237114
09/22,37.392296
09/23,37.593918
09/24,37.84461
09/25,37.674767
09/26,37.781925
09/27,36.75175
09/28,37.49439
09/29,37.022896
09/30,37.019108
10/01,38.097534
10/02,37.191223
10/03,38.107265
10/04,37.96511
10/05,38.68024
10/06,38.27941
10/07,39.878876
10/08,39.454445
10/09,39.595783
10/10,40.440422
10/11,39.601093
10/12,39.60802
10/13,39.352913
10/14,39.54804
10/15,38.97616
10/16,39.025337
10/17,39.46317
10/18,39.51131
10/19,39.271717
10/20,40.030586
10/21,39.595078
10/22,39.433926
10/23,40.64661
10/24,38.87235
10/25,39.39467
10/26,39.595394
10/27,38.948467
10/28,38.66344
10/29,38.231003
10/30,38.2815
10/31,38.40635
11/01,38.16681
11/02,38.56687
11/03,39.112972
11/04,37.961613
11/05,38.349583
11/06,38.160423
11/07,37.694588
11/08,38.349945
11/09,38.211338
11/10,38.31661
11/11,38.366676
11/12,38.371006
11/13,37.91154
11/14,38.217556
11/15,38.2992
11/16,38.06028
11/17,37.839462
11/18,37.5095
11/19,37.76331
11/20,37.852325
11/21,37.997448
11/22,36.70713
11/23,36.301136
11/24,37.152065
11/25,35.735043
11/26,36.586456
11/27,35.327785
11/28,35.540516
11/29,35.247417
11/30,34.841713
12/01,35.10312
12/02,35.5489
12/03,35.222675
12/04,35.76493
12/05,35.72891
12/06,35.05186
12/07,35.994114
12/08,35.190426
12/09,35.458855
12/10,35.642014
12/11,35.059654
12/12,35.09303
12/13,35.0737
12/14,35.88937
12/15,35.1608
12/16,34.891106
12/17,35.267986
12/18,35.270985
12/19,34.813946
12/20,35.88605
12/21,36.104885
12/22,35.63171
12/23,35.48979
12/24,35.813564
12/25,35.85953
12/26,36.60664
12/27,37.489174
12/28,36.73251
12/29,37.99551
12/30,37.2041
12/31,37.543346
