time,iso20
01/01,149.62125
01/02,151.51028
01/03,151.22098
01/04,150.79695
01/05,150.80107
01/06,151.08786
01/07,152.18825
01/08,150.68645
01/09,150.57884
01/10,150.59607
01/11,151.22409
01/12,149.61812
01/13,149.13742
01/14,149.78139
01/15,148.78946
01/16,148.10681
01/17,148.9866
01/18,149.1539
01/19,147.92105
01/20,150.39464
01/21,149.3814
01/22,148.87526
01/23,148.6156
01/24,149.42381
01/25,149.3114
01/26,148.98941
01/27,149.19725
01/28,149.12726
01/29,148.30388
01/30,149.6628
01/31,149.0047
02/01,148.6541
02/02,147.87091
02/03,148.863
02/04,148.23512
02/05,148.66672
02/06,148.49596
02/07,149.17128
02/08,149.02895
02/09,149.06227
02/10,149.66473
02/11,148.92653
02/12,150.27724
02/13,150.07945
02/14,148.77892
02/15,150.05513
02/16,149.68228
02/17,149.49368
02/18,148.91353
02/19,149.61119
02/20,150.03894
02/21,148.11821
02/22,148.65929
02/23,148.5975
02/24,148.38686
02/25,149.01132
02/26,147.59792
02/27,147.47626
02/28,148.11864
02/29,147.08183
03/01,147.29356
03/02,147.1676
03/03,146.59727
03/04,147.21681
03/05,145.26787
03/06,145.97313
03/07,146.17267
03/08,145.13812
03/09,144.54147
03/10,144.68085
03/11,145.1329
03/12,143.91122
03/13,143.9941
03/14,143.07193
03/15,143.15947
03/16,143.50092
03/17,142.8746
03/18,141.66158
03/19,143.06078
03/20,141.48662
03/21,141.17793
03/22,140.79332
03/23,139.29637
03/24,140.67012
03/25,138.82857
03/26,138.62315
03/27,139.26523
03/28,137.9633
03/29,137.68138
03/30,137.18187
03/31,137.97038
04/01,136.88974
04/02,136.83136
04/03,136.95631
04/04,137.98685
04/05,136.02325
04/06,136.69597
04/07,137.4068
04/08,137.02441
04/09,135.89174
04/10,136.59477
04/11,137.48976
04/12,136.84645
04/13,136.16872
04/14,136.47235
04/15,136.65895
04/16,136.32437
04/17,135.2652
04/18,136.32423
04/19,134.97961
04/20,135.98572
04/21,135.80177
04/22,135.23462
04/23,135.61765
04/24,135.22278
04/25,135.0539
04/26,135.87674
04/27,135.50925
04/28,137.23969
04/29,135.95245
04/30,136.4999
05/01,135.76166
05/02,136.9029
05/03,137.04678
05/04,136.88583
05/05,137.34607
05/06,137.22838
05/07,137.86
05/08,137.49419
05/09,137.12561
05/10,138.63957
05/11,137.03587
05/12,137.9909
05/13,137.19722
05/14,137.83093
05/15,137.61919
05/16,138.01697
05/17,137.43965
05/18,137.4098
05/19,137.82161
05/20,138.28438
05/21,139.28998
05/22,139.17363
05/23,138.82874
05/24,139.65724
05/25,139.09459
05/26,139.56917
05/27,140.2578
05/28,139.17438
05/29,139.15215
05/30,139.75345
05/31,139.1405
06/01,139.49428
06/02,138.58078
06/03,139.2728
06/04,139.5146
06/05,139.08104
06/06,139.31656
06/07,139.37383
06/08,139.14815
06/09,139.28577
06/10,139.07762
06/11,138.58058
06/12,138.92126
06/13,139.13284
06/14,138.40044
06/15,139.04532
06/16,138.9266
06/17,138.92273
06/18,139.07011
06/19,139.3848
06/20,138.96573
06/21,139.6224
06/22,140.24586
06/23,139.2422
06/24,140.91121
06/25,139.83168
06/26,140.14766
06/27,141.2974
06/28,140.83508
06/29,140.7838
06/30,140.32399
07/01,141.94185
07/02,141.00417
07/03,140.60786
07/04,142.20293
07/05,140.3435
07/06,141.61102
07/07,141.49431
07/08,139.8985
07/09,141.52293
07/10,141.02295
07/11,140.53941
07/12,141.37529
07/13,141.28392
07/14,141.90697
07/15,140.96188
07/16,140.54039
07/17,141.78627
07/18,141.23064
07/19,140.56902
07/20,142.51346
07/21,141.81725
07/22,142.90076
07/23,141.66283
07/24,142.20569
07/25,142.80177
07/26,142.38292
07/27,142.7607
07/28,142.57959
07/29,141.8199
07/30,144.10461
07/31,143.24174
08/01,143.40295
08/02,144.34535
08/03,143.9428
08/04,143.56085
08/05,143.83435
08/06,144.18954
08/07,144.40614
08/08,143.18849
08/09,143.34981
08/10,143.67499
08/11,142.32405
08/12,143.72481
08/13,143.07162
08/14,140.97719
08/15,141.73697
08/16,141.70265
08/17,141.34471
08/18,141.46484
08/19,142.38226
08/20,141.78146
08/21,142.81395
08/22,143.7146
08/23,144.0257
08/24,143.95885
08/25,143.88193
08/26,146.16327
08/27,145.09454
08/28,147.18275
08/29,147.73488
08/30,147.31612
08/31,147.60213
09/01,146.92259
09/02,148.40802
09/03,145.88553
09/04,147.95206
09/05,146.3129
09/06,145.31885
09/07,147.40807
09/08,143.88292
09/09,144.05179
09/10,143.76274
09/11,141.17883
09/12,141.26807
09/13,140.20624
09/14,141.93756
09/15,142.32613
09/16,143.65944
09/17,142.95937
09/18,144.18977
09/19,142.91669
09/20,144.74997
09/21,144.67189
09/22,145.0925
09/23,144.85455
09/24,145.67966
09/25,145.49174
09/26,146.1871
09/27,146.05324
09/28,146.63159
09/29,144.4226
09/30,143.72404
10/01,145.086
10/02,146.60927
10/03,146.29318
10/04,146.99103
10/05,147.41852
10/06,146.45392
10/07,146.02887
10/08,146.41728
10/09,146.42183
10/10,147.31819
10/11,148.51659
10/12,147.54224
10/13,151.14023
10/14,150.5264
10/15,149.51651
10/16,150.15053
10/17,150.95763
10/18,149.4919
10/19,150.82982
10/20,149.80913
10/21,149.75737
10/22,149.696
10/23,149.60747
10/24,148.76906
10/25,149.63489
10/26,149.12764
10/27,149.72401
10/28,149.88567
10/29,150.1329
10/30,150.25864
10/31,150.14789
11/01,151.3413
11/02,151.41663
11/03,150.50894
11/04,151.68468
11/05,151.78575
11/06,151.2347
11/07,151.15105
11/08,151.4828
11/09,151.50842
11/10,150.94904
11/11,150.5218
11/12,149.33578
11/13,149.33067
11/14,150.05066
11/15,148.36415
11/16,149.77228
11/17,148.80501
11/18,149.70273
11/19,148.67966
11/20,148.60095
11/21,148.16801
11/22,148.49959
11/23,148.972
11/24,149.85497
11/25,148.63445
11/26,149.70755
11/27,149.9391
11/28,147.81625
11/29,148.72331
11/30,148.2749
12/01,148.05553
12/02,147.63629
12/03,148.13606
12/04,146.92143
12/05,146.04796
12/06,145.42038
12/07,145.38733
12/08,146.99055
12/09,146.01364
12/10,145.57968
12/11,146.81023
12/12,145.99089
12/13,146.43117
12/14,147.08978
12/15,148.42393
12/16,145.97722
12/17,148.31221
12/18,147.5724
12/19,147.47617
12/20,145.25168
12/21,146.70857
12/22,146.92271
12/23,145.30621
12/24,148.36711
12/25,148.4583
12/26,147.3034
12/27,149.01671
12/28,147.43626
12/29,148.95299
12/30,148.66483
12/31,149.56909
