time,iso20
01/01,145.27135
01/02,145.27571
01/03,145.45941
01/04,146.76645
01/05,146.96361
01/06,146.55785
01/07,146.59045
01/08,146.02571
01/09,148.74757
01/10,146.40428
01/11,145.06256
01/12,145.37947
01/13,147.29851
01/14,146.93593
01/15,148.01599
01/16,147.70709
01/17,146.56583
01/18,145.6313
01/19,146.4727
01/20,144.12967
01/21,143.25912
01/22,143.94542
01/23,144.05295
01/24,145.13647
01/25,145.8531
01/26,143.79137
01/27,145.02068
01/28,144.2308
01/29,144.48611
01/30,143.86986
01/31,144.1907
02/01,144.20392
02/02,143.02489
02/03,141.26427
02/04,141.90309
02/05,142.5777
02/06,142.23096
02/07,140.5871
02/08,142.93906
02/09,144.96141
02/10,144.43434
02/11,140.86324
02/12,142.13483
02/13,142.07982
02/14,138.77167
02/15,139.68938
02/16,140.84702
02/17,141.22438
02/18,139.9491
02/19,140.29697
02/20,142.1073
02/21,141.07297
02/22,139.84091
02/23,140.14003
02/24,139.58594
02/25,138.9922
02/26,137.68517
02/27,139.26471
02/28,137.01553
02/29,129.42192
03/01,136.34807
03/02,136.45985
03/03,137.33969
03/04,137.05333
03/05,136.12674
03/06,136.74507
03/07,135.93939
03/08,135.4682
03/09,133.97144
03/10,132.87689
03/11,133.7871
03/12,134.79022
03/13,134.59567
03/14,134.4575
03/15,133.88301
03/16,134.52106
03/17,135.87273
03/18,133.61438
03/19,133.09091
03/20,133.53777
03/21,131.2245
03/22,132.44403
03/23,130.9441
03/24,129.1467
03/25,129.56152
03/26,129.68376
03/27,130.14973
03/28,128.72687
03/29,127.274895
03/30,126.45752
03/31,126.45025
04/01,126.06741
04/02,126.232315
04/03,126.24698
04/04,125.90307
04/05,125.70255
04/06,124.521866
04/07,125.747444
04/08,126.5582
04/09,126.14505
04/10,124.071526
04/11,123.58398
04/12,124.30845
04/13,123.48714
04/14,123.40335
04/15,123.55212
04/16,123.975815
04/17,124.21655
04/18,123.10909
04/19,122.058304
04/20,120.98458
04/21,120.98136
04/22,121.38999
04/23,120.92932
04/24,121.40625
04/25,122.58997
04/26,123.69987
04/27,121.81627
04/28,121.76779
04/29,121.56124
04/30,121.93749
05/01,121.78187
05/02,119.44108
05/03,119.460945
05/04,119.570404
05/05,119.30912
05/06,119.17432
05/07,119.91966
05/08,120.64415
05/09,118.20092
05/10,117.44663
05/11,118.23878
05/12,117.40502
05/13,117.38545
05/14,118.13651
05/15,117.76479
05/16,118.938835
05/17,117.3931
05/18,115.6681
05/19,115.5237
05/20,117.14311
05/21,117.26116
05/22,117.374794
05/23,118.92587
05/24,121.21834
05/25,119.134796
05/26,118.56509
05/27,119.68685
05/28,120.901985
05/29,118.637375
05/30,117.2637
05/31,118.9355
06/01,118.38554
06/02,118.78864
06/03,118.52015
06/04,118.395355
06/05,119.29794
06/06,121.12557
06/07,121.37687
06/08,120.38532
06/09,121.50397
06/10,119.69992
06/11,118.671234
06/12,119.771484
06/13,121.00782
06/14,119.60661
06/15,118.265854
06/16,116.96235
06/17,118.21111
06/18,118.05063
06/19,118.14838
06/20,119.17146
06/21,118.803276
06/22,117.30158
06/23,118.74913
06/24,118.32593
06/25,117.47014
06/26,117.350746
06/27,117.612755
06/28,118.91333
06/29,118.81248
06/30,118.23575
07/01,118.67009
07/02,118.028175
07/03,119.172325
07/04,118.72918
07/05,119.89326
07/06,121.26282
