time,iso20
01/01,183.92096
01/02,185.38712
01/03,185.81339
01/04,184.82585
01/05,183.61848
01/06,183.87436
01/07,184.42377
01/08,185.20898
01/09,185.99043
01/10,184.10303
01/11,184.77055
01/12,186.94443
01/13,185.6797
01/14,184.10782
01/15,184.36707
01/16,185.89832
01/17,183.47725
01/18,184.92279
01/19,184.14534
01/20,183.29811
01/21,183.91965
01/22,183.94818
01/23,184.15631
01/24,183.66519
01/25,182.93001
01/26,183.51225
01/27,183.4914
01/28,182.41638
01/29,183.40585
01/30,184.43288
01/31,183.89001
02/01,183.63947
02/02,181.82278
02/03,181.58362
02/04,184.23756
02/05,184.04568
02/06,184.9793
02/07,185.62743
02/08,186.07407
02/09,187.32802
02/10,187.20145
02/11,185.3017
02/12,184.9729
02/13,183.50356
02/14,183.49313
02/15,185.66014
02/16,187.94868
02/17,187.7963
02/18,186.99417
02/19,187.71188
02/20,188.05666
02/21,189.55829
02/22,189.21457
02/23,189.15543
02/24,189.60631
02/25,188.74619
02/26,186.92041
02/27,188.26416
02/28,187.82997
02/29,184.31366
03/01,189.65251
03/02,186.46187
03/03,185.38933
03/04,186.00583
03/05,186.17595
03/06,185.7396
03/07,186.72173
03/08,186.02605
03/09,185.21886
03/10,185.18759
03/11,185.94583
03/12,186.16185
03/13,186.6086
03/14,185.09793
03/15,186.8398
03/16,186.67255
03/17,186.46234
03/18,184.21873
03/19,185.26988
03/20,186.92598
03/21,184.77444
03/22,182.38342
03/23,184.26154
03/24,184.53714
03/25,183.73918
03/26,183.65398
03/27,183.29233
03/28,182.62193
03/29,183.80133
03/30,183.73541
03/31,185.28265
04/01,183.48444
04/02,182.5632
04/03,183.05257
04/04,183.5247
04/05,183.07666
04/06,181.90947
04/07,183.00655
04/08,181.88866
04/09,181.08705
04/10,180.2393
04/11,179.61223
04/12,180.44464
04/13,181.20131
04/14,181.41144
04/15,180.97029
04/16,181.92192
04/17,180.20311
04/18,179.99828
04/19,179.73016
04/20,178.58223
04/21,179.03506
04/22,178.32631
04/23,177.53008
04/24,178.3088
04/25,178.23468
04/26,178.00229
04/27,177.2673
04/28,176.62808
04/29,176.92941
04/30,176.01219
05/01,175.9617
05/02,175.49475
05/03,175.53468
05/04,175.30669
05/05,174.58104
05/06,174.79341
05/07,174.59015
05/08,173.7878
05/09,173.7961
05/10,174.55037
05/11,175.18678
05/12,174.38847
05/13,173.74918
05/14,174.7835
05/15,174.57658
05/16,172.94324
05/17,171.95145
05/18,171.93974
05/19,173.8129
05/20,172.05592
05/21,173.07227
05/22,173.5984
05/23,173.07138
05/24,172.9267
05/25,172.36826
05/26,172.12791
05/27,171.99031
05/28,172.24872
05/29,172.23721
05/30,171.55511
05/31,171.70215
06/01,170.31206
06/02,171.60016
06/03,172.25075
06/04,171.85661
06/05,172.22197
06/06,170.97598
06/07,171.10484
06/08,170.68904
06/09,170.14156
06/10,169.85689
06/11,169.48184
06/12,168.64616
06/13,168.16905
06/14,169.25949
06/15,167.65016
06/16,166.16754
06/17,165.6526
06/18,167.62254
06/19,168.6563
06/20,168.63753
06/21,168.32588
06/22,167.88597
06/23,168.83879
06/24,168.19443
06/25,168.6645
06/26,167.41812
06/27,167.29378
06/28,168.25761
06/29,168.64905
06/30,169.86597
07/01,168.85197
07/02,168.94337
07/03,169.23784
07/04,170.24426
07/05,170.68318
07/06,170.86522
07/07,170.36407
07/08,171.01093
07/09,169.78728
07/10,170.78629
07/11,170.8348
07/12,170.05885
07/13,169.1757
07/14,169.93993
07/15,169.66412
07/16,169.37425
07/17,169.21649
07/18,168.736
07/19,168.19913
07/20,167.33305
07/21,167.0017
07/22,166.74446
07/23,167.28088
07/24,167.9217
07/25,168.31165
07/26,169.26021
07/27,167.48347
07/28,168.70897
07/29,168.77525
07/30,169.88426
07/31,170.13782
08/01,168.91885
08/02,169.59276
08/03,170.54991
08/04,169.86183
08/05,169.7913
08/06,169.53824
08/07,169.19746
08/08,170.16115
08/09,170.98155
08/10,171.17503
08/11,169.6479
08/12,168.66495
08/13,171.56113
08/14,172.2034
08/15,170.60062
08/16,170.27133
08/17,170.71576
08/18,170.26207
08/19,168.9357
08/20,168.7352
08/21,170.1293
08/22,170.26634
08/23,170.57993
08/24,170.35855
08/25,169.3403
08/26,170.07242
08/27,168.45737
08/28,169.44142
08/29,168.86707
08/30,169.83443
08/31,169.58414
09/01,169.34306
09/02,169.76534
09/03,169.37427
09/04,170.3137
09/05,169.23058
09/06,169.49948
09/07,169.361
09/08,169.34041
09/09,169.20642
09/10,169.40117
09/11,169.84276
09/12,171.07726
09/13,170.6858
09/14,170.35709
09/15,170.30191
09/16,171.67976
09/17,172.22093
09/18,172.25526
09/19,171.09807
09/20,171.5825
09/21,172.16582
09/22,173.15213
09/23,172.82271
09/24,172.3341
09/25,172.16467
09/26,173.55919
09/27,173.68852
09/28,172.50217
09/29,171.57057
09/30,172.7984
10/01,173.21828
10/02,173.36932
10/03,173.74928
10/04,173.4843
10/05,173.37851
10/06,173.8632
10/07,174.11519
10/08,173.4988
10/09,174.20403
10/10,174.54843
10/11,175.31122
10/12,174.61044
10/13,173.77348
10/14,175.18689
10/15,174.11264
10/16,173.80896
10/17,175.19505
10/18,174.71895
10/19,174.652
10/20,174.9993
10/21,174.24667
10/22,175.06325
10/23,174.9813
10/24,173.09903
10/25,173.31139
10/26,174.3312
10/27,174.19766
10/28,174.3676
10/29,174.40785
10/30,175.18973
10/31,174.84874
11/01,174.1784
11/02,175.575
11/03,174.19183
11/04,173.95644
11/05,173.00102
11/06,174.93533
11/07,174.45055
11/08,173.65276
11/09,173.6398
11/10,174.52652
11/11,175.29099
11/12,175.3142
11/13,175.02103
11/14,176.5368
11/15,178.27118
11/16,177.27686
11/17,177.38582
11/18,178.1119
11/19,177.88406
11/20,178.49643
11/21,177.82008
11/22,177.65996
11/23,176.37215
11/24,177.1895
11/25,176.88696
11/26,178.97253
11/27,179.6983
11/28,178.1638
11/29,179.32745
11/30,178.35393
12/01,179.831
12/02,178.38544
12/03,178.18002
12/04,179.28479
12/05,180.36665
12/06,179.5705
12/07,179.23433
12/08,179.82011
12/09,179.44592
12/10,179.92976
12/11,178.17688
12/12,178.27734
12/13,179.78099
12/14,180.28516
12/15,180.36308
12/16,182.03398
12/17,182.10931
12/18,181.06726
12/19,180.68712
12/20,182.2318
12/21,182.10474
12/22,181.51935
12/23,182.92079
12/24,182.75671
12/25,183.82036
12/26,182.63373
12/27,183.28337
12/28,185.41368
12/29,185.2785
12/30,184.62596
12/31,184.04578
