time,iso20
01/01,185.88019
01/02,183.97313
01/03,184.15933
01/04,184.35431
01/05,184.44865
01/06,185.04494
01/07,185.26709
01/08,184.97649
01/09,186.01569
01/10,185.96344
01/11,185.6162
01/12,184.17221
01/13,185.1384
01/14,184.29407
01/15,183.12617
01/16,184.73047
01/17,185.02881
01/18,183.51889
01/19,183.89255
01/20,184.0982
01/21,182.73668
01/22,183.18633
01/23,183.496
01/24,182.59352
01/25,182.81125
01/26,183.28702
01/27,183.84473
01/28,184.01044
01/29,183.60666
01/30,185.47734
01/31,183.43805
02/01,184.41405
02/02,185.00253
02/03,186.4964
02/04,186.76073
02/05,187.48973
02/06,186.96898
02/07,187.24193
02/08,187.60263
02/09,185.58905
02/10,184.25822
02/11,186.54172
02/12,185.33636
02/13,182.91505
02/14,182.70511
02/15,183.63246
02/16,182.7525
02/17,182.985
02/18,182.96844
02/19,183.24457
02/20,183.11554
02/21,183.64854
02/22,182.62633
02/23,183.42502
02/24,183.59557
02/25,182.71278
02/26,183.00143
02/27,182.4709
02/28,183.08351
02/29,178.81049
03/01,182.91522
03/02,181.6569
03/03,179.52301
03/04,178.77757
03/05,179.33742
03/06,178.17404
03/07,177.7901
03/08,177.77965
03/09,177.91711
03/10,176.95361
03/11,177.07101
03/12,176.31319
03/13,177.91823
03/14,178.05544
03/15,176.50604
03/16,175.94719
03/17,177.97319
03/18,177.36006
03/19,175.09639
03/20,175.70883
03/21,177.39914
03/22,176.08485
03/23,174.73761
03/24,174.80392
03/25,173.78734
03/26,173.7633
03/27,174.37665
03/28,174.18294
03/29,173.94443
03/30,174.87938
03/31,173.19316
04/01,174.64476
04/02,173.22404
04/03,172.40309
04/04,173.73257
04/05,173.09726
04/06,170.09338
04/07,172.25586
04/08,171.05804
04/09,168.84949
04/10,168.55164
04/11,169.2981
04/12,169.47859
04/13,167.1396
04/14,166.80247
04/15,167.5399
04/16,166.11479
04/17,164.67796
04/18,165.20206
04/19,164.53555
04/20,163.31194
04/21,164.67142
04/22,164.85896
04/23,162.518
04/24,162.528
04/25,163.55699
04/26,163.01204
04/27,161.27936
04/28,161.96162
04/29,162.60976
04/30,162.76398
05/01,162.09084
05/02,162.42235
05/03,162.32112
05/04,162.0345
05/05,162.32156
05/06,161.05214
05/07,160.38121
05/08,160.36302
05/09,160.72787
05/10,160.27469
05/11,160.48155
05/12,160.97131
05/13,160.12152
05/14,157.79364
05/15,158.05786
05/16,158.61719
05/17,158.97566
05/18,157.9409
05/19,158.7426
05/20,159.17574
05/21,156.9134
05/22,158.06093
05/23,157.10881
05/24,157.56459
05/25,156.84926
05/26,156.57986
05/27,157.15547
05/28,157.06096
05/29,155.97946
05/30,157.70503
05/31,158.53423
06/01,158.70284
06/02,156.86761
06/03,156.87589
06/04,156.25975
06/05,156.86913
06/06,156.04826
06/07,157.19705
06/08,157.08597
06/09,157.29378
06/10,157.05928
06/11,156.3252
06/12,157.83302
06/13,157.33562
06/14,157.40584
06/15,157.09311
06/16,157.67851
06/17,156.95612
06/18,156.1973
06/19,155.97633
06/20,155.49098
06/21,156.85854
06/22,158.32541
06/23,156.37558
06/24,157.07024
06/25,157.28914
06/26,157.64926
06/27,157.98502
06/28,158.68826
06/29,158.18619
06/30,158.91663
07/01,158.43375
07/02,158.39986
07/03,159.74849
07/04,159.26187
07/05,158.15935
07/06,159.46745
07/07,159.45488
07/08,159.53746
07/09,159.9457
07/10,159.42987
07/11,159.86671
07/12,161.2783
07/13,161.09152
07/14,160.98965
07/15,162.31398
07/16,162.0897
