time,iso20
01/01,148.58047
01/02,149.91006
01/03,150.90686
01/04,152.03085
01/05,152.25655
01/06,154.22446
01/07,153.18552
01/08,153.94946
01/09,155.0682
01/10,154.78682
01/11,155.50127
01/12,156.58247
01/13,156.61845
01/14,157.40463
01/15,157.69148
01/16,158.00691
01/17,158.82896
01/18,159.5466
01/19,160.20459
01/20,160.21027
01/21,160.37521
01/22,160.20749
01/23,161.17924
01/24,161.44261
01/25,161.05019
01/26,162.88702
01/27,163.09398
01/28,161.84346
01/29,161.77817
01/30,163.74622
01/31,163.64937
02/01,162.25769
02/02,163.23305
02/03,163.97586
02/04,164.86497
02/05,165.25835
02/06,164.9266
02/07,165.9275
02/08,164.46051
02/09,166.40254
02/10,166.28102
02/11,166.60445
02/12,167.59395
02/13,167.35327
02/14,167.46501
02/15,168.70868
02/16,168.90907
02/17,168.82271
02/18,170.06604
02/19,168.96954
02/20,169.14615
02/21,169.4851
02/22,169.10326
02/23,169.22258
02/24,169.72888
02/25,171.47629
02/26,171.79576
02/27,171.39005
02/28,172.07344
02/29,175.9798
03/01,171.88478
03/02,172.64735
03/03,172.79367
03/04,172.32492
03/05,171.84958
03/06,172.0717
03/07,171.30527
03/08,171.39128
03/09,171.50635
03/10,171.72818
03/11,171.91718
03/12,171.68225
03/13,171.66576
03/14,171.65056
03/15,171.83324
03/16,171.491
03/17,170.88493
03/18,170.66583
03/19,170.45493
03/20,170.04692
03/21,169.21971
03/22,169.38448
03/23,169.671
03/24,168.66498
03/25,168.92392
03/26,169.38249
03/27,168.4857
03/28,169.12825
03/29,168.86841
03/30,168.7991
03/31,169.03152
04/01,169.18513
04/02,168.24644
04/03,169.14609
04/04,169.51918
04/05,168.29225
04/06,168.78354
04/07,168.29652
04/08,167.1273
04/09,166.62756
04/10,168.22366
04/11,167.33893
04/12,166.88483
04/13,166.96928
04/14,166.45761
04/15,166.06181
04/16,166.76675
04/17,167.19408
04/18,164.8391
04/19,164.94897
04/20,165.05548
04/21,165.16615
04/22,163.41057
04/23,163.26276
04/24,162.70364
04/25,163.4813
04/26,163.40854
04/27,162.1338
04/28,162.40851
04/29,161.58127
04/30,160.96272
05/01,160.7132
05/02,160.98827
05/03,161.29092
05/04,162.13109
05/05,161.29701
05/06,161.02765
05/07,161.17415
05/08,161.67287
05/09,160.49529
05/10,160.53098
05/11,160.91106
05/12,159.97888
05/13,160.1959
05/14,161.57022
05/15,160.67532
05/16,159.84413
05/17,161.1557
05/18,160.88927
05/19,159.36688
05/20,158.95738
05/21,158.56264
05/22,158.59999
05/23,158.7406
05/24,158.55295
05/25,158.21017
05/26,158.20903
05/27,156.87303
05/28,157.18839
05/29,156.42503
05/30,156.73405
05/31,155.88846
06/01,155.29128
06/02,155.61188
06/03,155.79889
06/04,155.2225
06/05,154.65126
06/06,155.15276
06/07,154.66937
06/08,154.5467
06/09,154.18124
06/10,153.50467
06/11,153.00406
06/12,152.67725
06/13,152.17398
06/14,151.87875
06/15,150.32762
06/16,151.62735
06/17,150.88522
06/18,151.02095
06/19,151.8959
06/20,151.37753
06/21,150.50496
06/22,150.58357
06/23,150.97925
06/24,151.18999
06/25,149.637
06/26,149.07103
06/27,149.2248
06/28,148.81741
06/29,146.67772
06/30,146.13193
07/01,145.69136
07/02,145.23709
07/03,144.78098
07/04,145.07791
07/05,145.21129
07/06,144.51761
07/07,143.71463
07/08,143.91335
07/09,143.47942
07/10,142.96066
07/11,142.98886
07/12,141.79611
07/13,141.844
07/14,142.36476
07/15,142.32307
07/16,142.14026
07/17,143.60106
07/18,143.98572
07/19,141.9264
07/20,142.83868
