time,iso20
01/01,123.58556
01/02,125.43032
01/03,123.582436
01/04,124.08163
01/05,124.2048
01/06,122.37617
01/07,121.458115
01/08,119.978065
01/09,122.62707
01/10,121.96213
01/11,120.557625
01/12,120.15742
01/13,120.46851
01/14,120.03702
01/15,122.27781
01/16,121.72288
01/17,121.37801
01/18,122.64956
01/19,124.25046
01/20,125.16066
01/21,123.3537
01/22,122.91436
01/23,119.91639
01/24,117.87188
01/25,118.94133
01/26,118.141106
01/27,116.152336
01/28,117.25005
01/29,116.782005
01/30,117.88254
01/31,117.72252
02/01,120.01852
02/02,120.04045
02/03,119.39475
02/04,116.30063
02/05,114.42491
02/06,115.43444
02/07,115.10553
02/08,112.6226
02/09,109.541336
02/10,109.60374
02/11,111.003914
02/12,108.793625
02/13,107.13569
02/14,107.56739
02/15,110.369514
02/16,110.37745
02/17,108.52646
02/18,109.07429
02/19,109.13381
02/20,108.49331
02/21,108.26687
02/22,109.60689
02/23,109.18322
02/24,107.219406
02/25,106.90274
02/26,108.06584
02/27,107.433426
02/28,107.27825
02/29,96.756165
03/01,106.17481
03/02,106.17558
03/03,106.84397
03/04,105.96811
03/05,107.29506
03/06,105.513
03/07,105.77947
03/08,106.68258
03/09,106.292366
03/10,106.79334
03/11,106.0154
03/12,105.6091
03/13,106.36915
03/14,105.81153
03/15,106.8469
03/16,106.327415
03/17,104.1308
03/18,101.54967
03/19,105.61328
03/20,104.920074
03/21,104.31293
03/22,102.834984
03/23,103.324745
03/24,102.83323
03/25,104.14258
03/26,103.9604
03/27,103.926544
03/28,102.13897
03/29,101.23691
03/30,103.64013
03/31,102.27786
04/01,102.87998
04/02,102.72236
04/03,102.52165
04/04,103.31945
04/05,103.21202
04/06,102.95059
04/07,102.56791
04/08,103.1043
04/09,102.348625
04/10,103.53549
04/11,103.90374
04/12,101.35527
04/13,102.00329
04/14,102.88114
04/15,103.76259
04/16,103.697136
04/17,102.541824
04/18,102.1287
04/19,102.48823
04/20,103.00866
04/21,102.81878
04/22,101.95508
04/23,101.83345
04/24,101.378975
04/25,100.60135
04/26,102.22405
04/27,102.98364
04/28,102.87113
04/29,103.09948
04/30,103.41136
05/01,104.37898
05/02,104.42314
05/03,104.50982
05/04,104.50118
05/05,103.50747
05/06,103.625534
05/07,104.01348
05/08,104.514656
05/09,102.59698
05/10,103.20743
05/11,103.44418
05/12,102.874214
05/13,102.866135
05/14,100.45309
05/15,99.95271
05/16,101.44134
05/17,100.45162
05/18,101.557236
05/19,101.98754
05/20,100.46598
05/21,101.97696
05/22,102.489586
05/23,102.057846
05/24,102.08697
05/25,103.1962
05/26,104.75269
05/27,103.7653
05/28,104.456985
05/29,105.71948
05/30,105.82658
05/31,106.60666
06/01,105.192535
06/02,104.32128
06/03,104.65541
06/04,104.17864
06/05,104.17467
06/06,104.68239
06/07,105.033356
06/08,106.68004
06/09,106.07587
06/10,105.5019
06/11,107.178314
06/12,107.17271
06/13,107.12495
06/14,108.644646
06/15,108.63281
06/16,108.62265
06/17,107.69282
06/18,109.32647
06/19,107.8876
06/20,106.43711
06/21,107.36392
06/22,109.77756
06/23,108.98609
06/24,108.11074
06/25,107.84795
06/26,108.005035
06/27,106.44904
06/28,105.95138
06/29,106.534676
06/30,106.703514
07/01,106.706856
07/02,104.0561
07/03,105.36206
07/04,105.5542
07/05,106.93029
07/06,105.00571
07/07,104.496185
07/08,105.871124
07/09,104.65953
07/10,102.80018
07/11,102.600136
07/12,103.13275
07/13,103.12855
07/14,103.97726
07/15,103.96853
07/16,104.44918
07/17,105.49634
07/18,105.1237
07/19,106.41582
07/20,109.150696
07/21,107.777794
07/22,108.03202
07/23,108.98291
07/24,109.5392
07/25,109.733536
07/26,109.36942
07/27,108.38854
07/28,108.683754
07/29,110.57722
07/30,109.492744
07/31,107.31619
08/01,108.71803
08/02,110.01942
08/03,110.14377
08/04,108.35939
08/05,110.64138
08/06,109.417244
08/07,108.59289
08/08,109.90453
08/09,109.10481
08/10,109.58354
08/11,108.215004
08/12,108.4579
08/13,109.40564
08/14,109.804634
08/15,111.29829
08/16,112.21042
08/17,110.73741
08/18,110.69761
08/19,111.330315
08/20,112.315704
08/21,112.59217
08/22,113.49315
08/23,113.2402
08/24,111.86338
08/25,113.925026
08/26,116.41176
08/27,115.37521
08/28,115.795715
08/29,116.32529
08/30,116.047295
08/31,119.59464
09/01,117.76639
09/02,116.17111
09/03,114.831856
09/04,115.57801
09/05,115.78745
09/06,114.76123
09/07,112.76172
09/08,113.48684
09/09,114.36084
09/10,115.5982
09/11,115.99044
09/12,116.64272
09/13,117.94949
09/14,116.218544
09/15,118.14519
09/16,117.147224
09/17,116.67773
09/18,117.788605
09/19,114.04995
09/20,114.81166
09/21,116.63393
09/22,117.259636
09/23,114.35675
09/24,112.97549
09/25,115.83054
09/26,118.348564
09/27,117.57385
09/28,113.284645
09/29,113.690926
09/30,115.70245
10/01,116.28778
10/02,119.1554
10/03,117.84457
10/04,118.73128
10/05,117.22081
10/06,118.84065
10/07,119.7877
10/08,119.07397
10/09,117.51384
10/10,118.15112
10/11,117.16243
10/12,114.8808
10/13,114.598885
10/14,115.367004
10/15,116.47201
10/16,117.39142
10/17,118.11382
10/18,118.631355
10/19,117.22246
10/20,116.73775
10/21,117.40664
10/22,117.53375
10/23,118.42157
10/24,118.600075
10/25,118.252174
10/26,118.74432
10/27,120.025085
10/28,118.933075
10/29,120.629875
10/30,119.727486
10/31,122.20729
11/01,121.19206
11/02,121.74625
11/03,123.830025
11/04,124.10542
11/05,125.02563
11/06,123.715294
11/07,126.15893
11/08,127.62171
11/09,128.2641
11/10,128.20593
11/11,128.00034
11/12,126.75823
11/13,126.22298
11/14,125.808495
11/15,123.42742
11/16,124.05295
11/17,124.27662
11/18,126.39101
11/19,126.70887
11/20,126.30016
11/21,126.09929
11/22,125.5936
11/23,127.88864
11/24,126.23532
11/25,123.881355
11/26,125.06928
11/27,125.60486
11/28,124.85588
11/29,122.85213
11/30,121.496704
12/01,120.17309
12/02,120.93763
12/03,121.57022
12/04,121.56922
12/05,120.53635
12/06,118.74331
12/07,121.092186
12/08,123.26136
12/09,125.75743
12/10,126.61869
12/11,124.853004
12/12,126.3874
12/13,128.27484
12/14,129.59787
12/15,127.09116
12/16,125.52023
12/17,124.73281
12/18,123.57487
12/19,123.67081
12/20,121.6628
12/21,121.654976
12/22,122.26194
12/23,120.82904
12/24,123.901215
12/25,126.67861
12/26,125.52
12/27,126.494835
12/28,125.79501
12/29,127.485664
12/30,127.647255
12/31,124.77983
