time,iso20
01/01,162.75513
01/02,163.60324
01/03,162.91283
01/04,162.70143
01/05,163.14015
01/06,163.566
01/07,162.20631
01/08,162.67424
01/09,162.2591
01/10,161.5896
01/11,162.94714
01/12,164.04529
01/13,164.58334
01/14,164.74734
01/15,163.63057
01/16,162.69263
01/17,164.31764
01/18,163.56104
01/19,164.2048
01/20,162.75345
01/21,163.69847
01/22,163.41312
01/23,162.60843
01/24,161.34291
01/25,162.73016
01/26,163.8447
01/27,162.51897
01/28,160.93721
01/29,160.3462
01/30,161.39967
01/31,161.55699
02/01,160.36218
02/02,160.47032
02/03,160.28001
02/04,159.86768
02/05,160.97984
02/06,161.13841
02/07,160.72493
02/08,159.98944
02/09,158.92917
02/10,158.90474
02/11,158.1212
02/12,157.54744
02/13,156.9795
02/14,158.27693
02/15,158.44043
02/16,156.89749
02/17,157.00687
02/18,158.54018
02/19,158.32584
02/20,158.3357
02/21,156.98744
02/22,157.18907
02/23,156.89827
02/24,157.39545
02/25,157.1659
02/26,156.29196
02/27,155.84406
02/28,156.31332
02/29,155.99878
03/01,157.33696
03/02,157.80807
03/03,156.8335
03/04,156.12218
03/05,156.14091
03/06,156.28743
03/07,155.57845
03/08,154.88194
03/09,155.77762
03/10,156.14368
03/11,155.3892
03/12,155.01698
03/13,153.33572
03/14,152.83792
03/15,152.02232
03/16,152.37968
03/17,152.7095
03/18,152.72147
03/19,151.19731
03/20,151.33923
03/21,150.42441
03/22,150.09712
03/23,149.3716
03/24,149.57216
03/25,150.31403
03/26,149.41405
03/27,149.24918
03/28,148.77325
03/29,150.10129
03/30,150.54642
03/31,150.00018
04/01,150.1225
04/02,149.81764
04/03,148.5925
04/04,148.28522
04/05,147.03514
04/06,146.36275
04/07,145.46616
04/08,146.03983
04/09,147.41025
04/10,147.06764
04/11,145.88393
04/12,145.04991
04/13,145.52194
04/14,145.86266
04/15,145.28278
04/16,144.69217
04/17,146.02847
04/18,145.97234
04/19,145.4915
04/20,145.3755
04/21,143.67354
04/22,144.07684
04/23,144.68524
04/24,143.90187
04/25,143.58295
04/26,143.95511
04/27,144.40094
04/28,143.84018
04/29,144.79532
04/30,144.88293
