time,iso20
06/13,133.31102
06/14,135.68164
06/15,135.46469
06/16,132.18814
06/17,131.64836
06/18,131.50189
06/19,129.62859
06/20,128.89885
06/21,128.20697
06/22,129.94173
06/23,129.93231
06/24,129.87032
06/25,129.77324
06/26,128.95929
06/27,129.16617
06/28,129.05643
06/29,130.32945
06/30,129.9714
07/01,131.47978
07/02,129.28094
07/03,130.97191
07/04,132.03226
07/05,132.97934
07/06,131.42375
07/07,132.33626
07/08,133.06335
07/09,132.80028
07/10,132.47398
07/11,134.18135
07/12,133.85956
07/13,136.13582
07/14,135.8118
07/15,137.2614
07/16,136.84747
07/17,136.23352
07/18,136.06883
07/19,135.47218
07/20,135.02159
07/21,136.59047
07/22,134.82959
07/23,134.13387
07/24,135.97516
07/25,137.10413
07/26,135.1084
07/27,134.19348
07/28,134.0846
07/29,136.78285
07/30,134.09251
07/31,134.78036
08/01,133.99484
08/02,134.85066
08/03,134.28609
08/04,133.51335
08/05,131.61928
08/06,133.29427
08/07,134.61557
08/08,132.49033
08/09,134.4563
08/10,135.14641
08/11,136.73239
08/12,136.81985
08/13,135.41624
08/14,136.74358
08/15,135.13487
08/16,135.41367
08/17,135.49254
08/18,137.17255
08/19,138.40706
08/20,137.99449
08/21,139.31412
08/22,140.14072
08/23,140.72041
08/24,141.31915
08/25,143.86519
08/26,144.63293
08/27,145.74411
08/28,144.08284
08/29,143.18407
08/30,142.48944
08/31,143.45575
09/01,143.44666
09/02,143.0244
09/03,145.55746
09/04,146.02533
09/05,143.99683
09/06,142.12018
09/07,142.40887
09/08,141.61484
09/09,141.33112
09/10,142.8651
09/11,143.57294
09/12,143.79037
09/13,143.98119
09/14,143.44066
09/15,145.11209
09/16,143.0851
09/17,142.35918
09/18,143.19592
09/19,144.05212
09/20,140.64998
09/21,140.71628
09/22,142.15231
09/23,138.65219
09/24,140.34984
09/25,140.14491
09/26,141.47476
09/27,140.35513
09/28,139.64664
09/29,141.61539
09/30,140.36418
10/01,140.69545
10/02,141.11632
10/03,142.2115
10/04,142.33643
10/05,140.93034
10/06,142.19966
10/07,141.3367
10/08,141.47307
10/09,142.80286
10/10,142.74152
10/11,141.50894
10/12,142.29242
10/13,143.92157
10/14,146.95953
10/15,146.69101
10/16,148.06728
10/17,148.25076
10/18,149.81297
10/19,152.11667
10/20,151.57236
10/21,152.76338
10/22,153.69876
10/23,153.45874
10/24,154.59296
10/25,154.53491
10/26,154.02261
10/27,154.80225
10/28,154.8235
10/29,156.0719
10/30,156.69508
10/31,155.97267
11/01,155.62924
11/02,157.16905
11/03,157.32368
11/04,155.80067
11/05,154.16959
11/06,156.41225
11/07,156.25797
11/08,154.89128
11/09,156.52153
11/10,155.8592
11/11,155.72589
11/12,154.90955
11/13,154.50006
11/14,155.30421
11/15,154.31699
11/16,155.14299
11/17,155.51637
11/18,155.79298
11/19,155.23164
11/20,153.93063
11/21,152.88025
11/22,155.06165
11/23,154.93575
11/24,153.57422
11/25,153.36629
11/26,153.8957
11/27,154.09227
11/28,151.58162
11/29,152.084
11/30,153.92706
12/01,150.98157
12/02,151.81163
12/03,153.17018
12/04,154.38896
12/05,153.55525
12/06,152.992
12/07,152.76765
12/08,154.13228
12/09,153.23405
12/10,153.16536
12/11,155.19054
12/12,155.5339
12/13,155.01604
12/14,156.73508
12/15,157.3278
12/16,156.18059
12/17,153.7275
12/18,154.88414
12/19,155.8388
12/20,155.26706
12/21,155.47635
12/22,155.27402
12/23,155.78014
12/24,156.59645
12/25,156.35356
12/26,154.7291
12/27,154.54329
12/28,154.88431
12/29,154.66614
12/30,155.88268
12/31,154.37712
