time,iso20
01/01,93.33423
01/02,92.441696
01/03,92.1471
01/04,92.28218
01/05,93.708435
01/06,93.0886
01/07,93.699905
01/08,93.84298
01/09,93.15917
01/10,94.63291
01/11,94.84377
01/12,93.85773
01/13,94.27306
01/14,94.20574
01/15,94.28089
01/16,93.75137
01/17,94.1256
01/18,93.76533
01/19,92.793976
01/20,93.19445
01/21,92.96999
01/22,93.370705
01/23,92.50071
01/24,93.12186
01/25,93.141945
01/26,91.75638
01/27,93.036156
01/28,92.50845
01/29,91.90805
01/30,93.39951
01/31,92.20196
02/01,92.43427
02/02,92.94833
02/03,93.330956
02/04,92.27185
02/05,92.20044
02/06,92.18339
02/07,91.71125
02/08,91.777336
02/09,91.910866
02/10,91.67746
02/11,91.75409
02/12,91.223595
02/13,92.27112
02/14,90.7833
02/15,90.49921
02/16,91.34924
02/17,91.217735
02/18,91.11967
02/19,91.893
02/20,92.65607
02/21,92.83649
02/22,92.24182
02/23,93.1492
02/24,93.36247
02/25,93.885086
02/26,93.791214
02/27,94.62019
02/28,94.4985
02/29,92.92944
03/01,94.35446
03/02,95.1633
03/03,96.19754
03/04,95.14816
03/05,96.76657
03/06,97.02701
03/07,96.67595
03/08,98.14418
03/09,98.25445
03/10,98.91692
03/11,98.76783
03/12,99.62645
03/13,99.85973
03/14,100.421074
03/15,99.42005
03/16,100.08625
03/17,100.18023
03/18,99.89991
03/19,100.66627
03/20,99.95151
03/21,100.122925
03/22,98.931885
03/23,98.2923
03/24,98.66036
03/25,98.745735
03/26,98.19593
03/27,98.31147
03/28,99.248726
03/29,98.8998
03/30,99.00619
03/31,98.700615
04/01,98.62392
04/02,98.768105
04/03,98.48922
04/04,99.24769
04/05,98.98902
04/06,99.147675
04/07,99.33951
04/08,99.19692
04/09,100.35877
04/10,100.4347
04/11,100.578285
04/12,100.80464
04/13,101.12653
04/14,101.74315
04/15,101.785805
04/16,102.15795
04/17,102.04583
04/18,102.21013
04/19,102.68155
04/20,103.10575
04/21,102.96431
04/22,103.077675
04/23,103.690025
04/24,104.53262
04/25,103.70546
04/26,103.7345
04/27,104.587074
04/28,104.62626
04/29,103.87785
04/30,104.34805
05/01,104.26753
05/02,104.228806
05/03,103.6078
05/04,104.07319
05/05,104.49562
05/06,104.186554
05/07,104.39868
05/08,103.94209
05/09,104.37125
05/10,104.31775
05/11,103.65318
05/12,103.05897
05/13,104.07573
