time,iso20
01/01,166.63559
01/02,168.43486
01/03,167.67548
01/04,168.3103
01/05,169.22792
01/06,169.79361
01/07,168.917
01/08,168.22882
01/09,167.34215
01/10,168.86246
01/11,169.02348
01/12,168.1073
01/13,167.01605
01/14,166.76523
01/15,166.48615
01/16,167.10437
01/17,167.25804
01/18,167.9534
01/19,167.51428
01/20,168.3727
01/21,167.99042
01/22,168.85292
01/23,167.31535
01/24,168.02565
01/25,169.45103
01/26,169.63393
01/27,169.57191
01/28,170.02945
01/29,170.54317
01/30,169.24269
01/31,169.02907
02/01,168.43951
02/02,168.0862
02/03,168.37244
02/04,166.94641
02/05,166.44313
02/06,167.2356
02/07,166.95567
02/08,166.17763
02/09,164.72324
02/10,166.72708
02/11,166.92058
02/12,168.57037
02/13,168.02153
02/14,167.62843
02/15,167.70357
02/16,168.1143
02/17,167.5162
02/18,167.95729
02/19,167.56631
02/20,167.43018
02/21,168.10158
02/22,169.13335
02/23,168.91519
02/24,168.52846
02/25,168.54709
02/26,165.8913
02/27,168.84511
02/28,167.74513
02/29,167.95157
03/01,167.1155
03/02,168.21887
03/03,168.75302
03/04,167.37126
03/05,167.33351
03/06,168.59715
03/07,167.71747
03/08,168.2336
03/09,167.98033
03/10,168.3144
03/11,167.2936
03/12,166.28911
03/13,166.86293
03/14,165.95045
03/15,165.47603
03/16,164.53786
03/17,165.14308
03/18,164.39073
03/19,164.02296
03/20,163.57036
03/21,162.9892
03/22,164.10674
03/23,165.83264
03/24,165.25961
03/25,164.87793
03/26,164.93832
03/27,163.56924
03/28,163.64362
03/29,164.68153
03/30,163.3485
03/31,163.51723
04/01,163.2773
04/02,162.65814
04/03,162.67702
04/04,162.01135
04/05,158.94092
04/06,158.81842
04/07,160.4601
04/08,161.10924
04/09,159.92714
04/10,160.87213
04/11,158.72511
04/12,157.43527
04/13,157.30254
04/14,158.85286
04/15,157.48277
04/16,157.1657
04/17,156.7768
04/18,158.47063
04/19,159.00948
04/20,157.26292
04/21,157.09268
04/22,158.05144
04/23,157.6378
04/24,156.18079
04/25,155.58952
04/26,155.23247
04/27,154.7365
04/28,154.41841
04/29,155.20384
04/30,155.06497
05/01,154.7686
05/02,153.66777
05/03,153.8401
05/04,152.86214
05/05,152.52611
05/06,153.23824
05/07,152.73239
05/08,153.24132
05/09,152.59422
05/10,151.69464
05/11,151.20886
05/12,152.28307
05/13,151.9794
05/14,152.48917
05/15,152.58867
05/16,151.89923
05/17,152.83052
05/18,152.44408
05/19,152.45192
05/20,151.99153
05/21,152.11241
05/22,151.5841
05/23,151.46712
05/24,151.8383
05/25,152.09613
05/26,151.53563
05/27,150.19717
05/28,149.57257
05/29,151.46999
05/30,150.48671
05/31,152.02199
06/01,151.61142
06/02,150.43098
06/03,149.8378
06/04,148.66975
06/05,149.85966
06/06,149.64696
06/07,148.70134
06/08,147.9279
06/09,149.26012
06/10,148.95227
06/11,148.41006
06/12,148.58961
06/13,148.49239
06/14,148.24832
06/15,149.80495
06/16,150.62648
06/17,149.72264
06/18,148.99977
06/19,147.2743
06/20,148.39575
06/21,148.53851
06/22,148.52924
06/23,148.29427
06/24,149.61168
06/25,149.91025
06/26,150.9331
06/27,150.606
06/28,150.50716
06/29,151.54199
06/30,152.4351
07/01,152.32263
07/02,152.41095
07/03,151.36145
07/04,151.31961
07/05,152.0021
07/06,151.83315
07/07,153.13768
07/08,152.1525
07/09,151.70834
07/10,153.27245
07/11,152.62904
07/12,151.61752
07/13,151.06306
07/14,150.252
07/15,150.72679
07/16,152.03969
07/17,151.3149
07/18,150.44783
07/19,151.99883
07/20,152.19713
07/21,151.86198
07/22,151.85207
07/23,150.88838
07/24,151.36383
07/25,152.24953
07/26,151.77751
07/27,152.32097
07/28,153.31245
07/29,152.56912
07/30,152.42236
07/31,153.46823
08/01,154.39278
08/02,153.24304
08/03,153.7104
08/04,155.28384
08/05,154.49763
08/06,153.06517
08/07,152.71632
08/08,154.5097
08/09,153.82057
08/10,154.52983
08/11,153.89934
08/12,153.4572
08/13,154.2795
08/14,152.7314
08/15,154.58365
08/16,156.62035
08/17,156.63817
08/18,156.01123
08/19,154.55922
08/20,155.77487
08/21,156.24693
08/22,156.15707
08/23,154.73302
08/24,154.34601
08/25,154.08087
08/26,153.91136
08/27,155.66371
08/28,154.33173
08/29,153.95111
08/30,154.65227
08/31,153.78165
09/01,153.1039
09/02,154.56049
09/03,153.73561
09/04,154.73386
09/05,155.37346
09/06,154.42107
09/07,155.08643
09/08,155.3373
09/09,157.11642
09/10,156.14064
09/11,155.68529
09/12,156.46587
09/13,156.65533
09/14,157.7753
09/15,155.37251
09/16,155.75615
09/17,156.20163
09/18,157.91554
09/19,159.06581
09/20,158.40892
09/21,157.88513
09/22,159.11612
09/23,157.79689
09/24,158.73999
09/25,160.29013
09/26,159.502
09/27,159.57948
09/28,159.19945
09/29,158.04153
09/30,159.04884
10/01,158.75754
10/02,158.85536
10/03,160.75958
10/04,161.31427
10/05,160.03358
10/06,159.55737
10/07,159.51602
10/08,160.32153
10/09,162.33762
10/10,161.7859
10/11,160.99283
10/12,161.50354
10/13,161.12802
10/14,162.82596
10/15,161.98212
10/16,162.19528
10/17,161.98672
10/18,159.69507
10/19,160.28304
10/20,160.49275
10/21,160.46939
10/22,160.33568
10/23,161.27284
10/24,162.87787
10/25,162.88664
10/26,161.94894
10/27,162.67842
10/28,164.64194
10/29,163.49707
10/30,161.42845
10/31,160.49707
11/01,161.54257
11/02,162.46616
11/03,161.81343
11/04,160.61058
11/05,160.07138
11/06,159.77863
11/07,159.72797
11/08,159.90224
11/09,160.01532
11/10,160.13065
11/11,159.81465
11/12,161.36465
11/13,163.19777
11/14,162.03873
11/15,160.50986
11/16,161.54686
11/17,162.21468
11/18,163.48529
11/19,162.0992
11/20,162.19934
11/21,163.81912
11/22,163.83237
11/23,161.68828
11/24,163.78424
11/25,163.62704
11/26,163.14517
11/27,164.3549
11/28,165.88489
11/29,163.30295
11/30,162.16945
12/01,165.26074
12/02,165.21075
12/03,167.05707
12/04,166.51855
12/05,165.12112
12/06,165.0848
12/07,165.96478
12/08,166.88704
12/09,166.9628
12/10,167.79431
12/11,166.9957
12/12,166.75339
12/13,167.30852
12/14,167.05391
12/15,166.88936
12/16,166.05516
12/17,165.70866
12/18,168.5502
12/19,168.95546
12/20,167.91878
12/21,169.05234
12/22,170.09235
12/23,168.24649
12/24,167.3502
12/25,167.8008
12/26,167.80084
12/27,168.80281
12/28,168.66664
12/29,169.71791
12/30,168.53886
12/31,167.16739
