time,iso20
05/03,215.79814
05/04,215.5306
05/05,216.44205
05/06,216.18327
05/07,213.74136
05/08,212.65952
05/09,212.92929
05/10,214.59781
05/11,214.03995
05/12,212.91072
05/13,213.14194
05/14,211.81235
05/15,212.02559
05/16,211.91096
05/17,211.13387
05/18,211.39258
05/19,210.82307
05/20,209.99597
05/21,210.97232
05/22,208.89815
05/23,207.87793
05/24,208.8909
05/25,209.60583
05/26,208.4783
05/27,207.83823
05/28,207.02962
05/29,207.46492
05/30,206.75847
05/31,205.0405
06/01,204.48914
06/02,205.78972
06/03,204.5011
06/04,204.94344
06/05,203.38564
06/06,202.55632
06/07,203.14293
06/08,203.69382
06/09,201.76462
06/10,201.41617
06/11,201.26387
06/12,201.80089
06/13,201.36185
06/14,201.32622
06/15,201.9528
06/16,202.14351
06/17,200.97797
06/18,201.1329
06/19,201.58754
06/20,200.48958
06/21,198.88007
06/22,199.55226
06/23,202.39728
06/24,199.5347
06/25,197.47116
06/26,199.02469
06/27,197.3316
06/28,196.53302
06/29,195.301
06/30,196.80917
07/01,196.9884
07/02,196.13925
07/03,194.85713
07/04,196.16855
07/05,194.38916
07/06,193.1201
07/07,192.24968
07/08,191.34062
07/09,191.77072
07/10,189.92856
07/11,189.10646
07/12,190.5913
07/13,191.71808
07/14,190.17892
07/15,190.29086
07/16,192.08788
07/17,192.27739
07/18,191.23831
07/19,190.80336
07/20,192.35446
07/21,191.64517
07/22,191.43451
07/23,191.14255
07/24,190.14838
07/25,190.24702
07/26,190.40703
07/27,191.17719
07/28,190.37646
07/29,191.52463
07/30,190.78671
07/31,191.09166
08/01,190.32402
08/02,191.0405
08/03,190.01505
08/04,189.26205
08/05,189.20764
08/06,189.60619
08/07,189.50955
08/08,189.41844
08/09,188.8037
08/10,190.6158
08/11,192.69962
08/12,190.72209
08/13,189.63869
08/14,189.39548
08/15,189.29935
08/16,188.92245
08/17,188.08969
08/18,188.4936
08/19,188.63252
08/20,189.66766
08/21,189.30508
08/22,188.63297
08/23,188.91068
08/24,188.905
08/25,188.02063
08/26,188.37263
08/27,187.92009
08/28,188.23749
08/29,188.64412
08/30,189.96193
08/31,188.30678
09/01,188.27646
09/02,188.92358
09/03,188.061
09/04,187.4318
09/05,188.02303
09/06,188.20293
09/07,188.88512
09/08,188.34232
09/09,189.6302
09/10,189.61467
09/11,189.25179
09/12,189.66327
09/13,190.01685
09/14,190.15697
09/15,190.97879
09/16,191.33298
09/17,191.4826
09/18,192.03421
09/19,193.38737
09/20,192.89346
09/21,193.05101
09/22,193.03412
09/23,193.60309
09/24,194.81145
09/25,193.93002
09/26,194.03307
09/27,195.61256
09/28,194.8555
09/29,194.32466
09/30,197.17429
10/01,197.83961
10/02,195.5588
10/03,197.81326
10/04,198.61218
10/05,197.98923
10/06,197.32933
10/07,197.38428
10/08,199.28636
10/09,198.3691
10/10,198.83128
10/11,198.70584
10/12,199.60898
10/13,199.8968
10/14,198.52415
10/15,199.4253
10/16,200.1223
10/17,200.32129
10/18,198.81476
10/19,200.17923
10/20,201.21089
10/21,201.0153
10/22,199.72566
10/23,200.4366
10/24,201.6845
10/25,200.90962
10/26,200.46243
10/27,202.18225
10/28,202.89421
10/29,203.38078
10/30,202.52069
10/31,203.86497
11/01,204.40607
11/02,205.72438
11/03,204.17424
11/04,205.21115
11/05,206.8039
11/06,205.60388
11/07,205.25862
11/08,206.32678
11/09,207.03697
11/10,206.09578
11/11,206.22984
11/12,207.48929
11/13,207.58952
11/14,206.0534
11/15,209.27988
11/16,209.41812
11/17,207.02141
11/18,206.74031
11/19,206.8446
11/20,206.40097
11/21,207.02454
11/22,208.37119
11/23,207.2476
11/24,207.19705
11/25,208.60812
11/26,208.88792
11/27,206.65327
11/28,206.4382
11/29,207.63278
11/30,207.8002
12/01,206.22531
12/02,205.09033
12/03,206.26744
12/04,207.56206
12/05,207.9003
12/06,206.16806
12/07,206.30553
12/08,207.06787
12/09,206.81406
12/10,206.01314
12/11,206.73549
12/12,206.66922
12/13,204.7776
12/14,203.8588
12/15,205.3801
12/16,204.56956
12/17,201.92316
12/18,200.65009
12/19,201.37877
12/20,201.84088
12/21,200.69502
12/22,201.49884
12/23,201.77501
12/24,200.78365
12/25,200.05069
12/26,202.14612
12/27,203.67094
12/28,199.72513
12/29,197.96999
12/30,200.3679
12/31,200.20872
