time,iso20
11/26,109.51337
11/27,109.668144
11/28,108.61801
11/29,108.391685
11/30,109.52415
12/01,109.44883
12/02,109.421005
12/03,110.838875
12/04,111.64755
12/05,109.29852
12/06,108.04719
12/07,108.46615
12/08,107.46161
12/09,107.08476
12/10,107.00429
12/11,106.56641
12/12,106.44656
12/13,107.186775
12/14,106.50547
12/15,107.16155
12/16,107.50035
12/17,107.4413
12/18,107.19061
12/19,107.68381
12/20,108.38206
12/21,107.77843
12/22,107.89641
12/23,108.43403
12/24,109.70319
12/25,108.40929
12/26,110.09643
12/27,110.89157
12/28,111.19892
12/29,112.18391
12/30,112.57555
12/31,113.6124
