time,iso20
05/30,170.96118
05/31,171.21138
06/01,172.09097
06/02,171.43877
06/03,171.0098
06/04,170.16502
06/05,171.37251
06/06,170.38919
06/07,170.26488
06/08,169.48453
06/09,170.5389
06/10,171.01752
06/11,171.23062
06/12,170.53107
06/13,169.73369
06/14,168.92754
06/15,168.95848
06/16,169.37671
06/17,169.8128
06/18,169.34048
06/19,169.75629
06/20,170.10748
06/21,170.50702
06/22,170.77197
06/23,170.95065
06/24,168.84546
06/25,170.40598
06/26,170.57147
06/27,171.06572
06/28,171.0657
06/29,171.2954
06/30,172.17531
07/01,172.61917
07/02,171.75603
07/03,173.02122
07/04,172.16145
07/05,173.4455
07/06,171.7067
07/07,172.37721
07/08,173.31061
07/09,172.22775
07/10,172.83223
07/11,170.67604
07/12,171.02483
07/13,170.42912
07/14,168.75769
07/15,169.07794
07/16,168.94118
07/17,170.31255
07/18,169.83559
07/19,168.75446
07/20,168.7926
07/21,168.90074
07/22,167.97905
07/23,167.69011
07/24,168.48607
07/25,167.41728
07/26,167.62326
07/27,167.36227
07/28,166.0606
07/29,167.5146
07/30,166.59259
07/31,167.39404
08/01,167.77878
08/02,167.81178
08/03,166.58766
08/04,167.11134
08/05,165.9711
08/06,165.77077
08/07,166.40207
08/08,166.89258
08/09,168.11342
08/10,168.90025
08/11,169.00426
08/12,168.36269
08/13,167.33105
08/14,164.96437
08/15,166.04906
08/16,166.74919
08/17,166.49667
08/18,166.8579
08/19,166.88126
08/20,166.7147
08/21,166.32199
08/22,166.54817
08/23,165.22421
08/24,165.46684
08/25,163.8457
08/26,162.96188
08/27,163.7
08/28,163.38676
08/29,165.08928
08/30,163.60072
08/31,162.86896
09/01,163.42654
09/02,161.71991
09/03,162.49548
09/04,164.41579
09/05,164.64224
09/06,164.53368
09/07,164.78194
09/08,163.49763
09/09,164.22733
09/10,162.87383
09/11,164.21443
09/12,165.50536
09/13,165.41446
09/14,164.84752
09/15,163.70444
09/16,164.31834
09/17,164.71092
09/18,164.63766
09/19,164.13483
09/20,164.36145
09/21,166.81606
09/22,166.43962
09/23,166.82385
09/24,165.91837
09/25,165.47495
09/26,165.74454
09/27,165.74124
09/28,166.59862
09/29,166.5431
09/30,165.30055
10/01,165.75755
10/02,167.17572
10/03,166.53159
10/04,165.94525
10/05,166.77275
10/06,167.9315
10/07,167.09842
10/08,167.38289
10/09,166.26088
10/10,165.70018
10/11,167.68855
10/12,166.93744
10/13,167.3828
10/14,166.50558
10/15,167.12117
10/16,165.66693
10/17,166.93542
10/18,167.66
10/19,167.20996
10/20,167.20926
10/21,168.42516
10/22,167.39174
10/23,168.42715
10/24,167.15471
10/25,166.39537
10/26,166.2301
10/27,165.73666
10/28,166.49197
10/29,167.51678
10/30,165.27286
10/31,165.8991
11/01,168.01611
11/02,167.59549
11/03,165.7009
11/04,164.6826
11/05,165.77135
11/06,168.74751
11/07,167.77911
11/08,166.85469
11/09,166.1155
11/10,165.2071
11/11,165.12875
11/12,164.65701
11/13,166.65492
11/14,168.67755
11/15,167.56284
11/16,166.81061
11/17,167.91791
11/18,167.50044
11/19,166.03091
11/20,166.37856
11/21,168.16348
11/22,169.19844
11/23,166.96107
11/24,165.6792
11/25,167.3584
11/26,167.08856
11/27,168.16478
11/28,168.76154
11/29,168.61557
11/30,167.94403
12/01,166.70462
12/02,167.73105
12/03,166.24968
12/04,165.7752
12/05,166.53465
12/06,166.26324
12/07,166.04568
12/08,163.6707
12/09,162.65773
12/10,163.96918
12/11,164.8032
12/12,166.0194
12/13,167.75937
12/14,166.91008
12/15,164.93182
12/16,165.82571
12/17,165.88695
12/18,166.16096
12/19,167.52019
12/20,165.5279
12/21,165.74577
12/22,164.70905
12/23,164.91136
12/24,163.63449
12/25,163.29051
12/26,163.54945
12/27,163.62692
12/28,163.46626
12/29,163.11812
12/30,164.00987
12/31,163.51904
