time,iso20
01/01,216.66049
01/02,217.36713
01/03,217.12395
01/04,217.11261
01/05,218.8537
01/06,218.53468
01/07,218.81778
01/08,218.8411
01/09,221.23651
01/10,220.6179
01/11,220.58365
01/12,221.18755
01/13,220.83575
01/14,221.45978
01/15,222.14104
01/16,221.19579
01/17,220.73447
01/18,221.8792
01/19,220.95311
01/20,221.4578
01/21,220.49576
01/22,221.6286
01/23,220.7948
01/24,220.93582
01/25,220.75378
01/26,221.6409
01/27,222.85551
01/28,222.72223
01/29,223.01083
01/30,224.42957
01/31,224.2623
02/01,223.98068
02/02,224.68571
02/03,224.77847
02/04,224.1776
02/05,224.71892
02/06,224.55917
02/07,224.4456
02/08,225.30096
02/09,224.4542
02/10,225.94232
02/11,225.2408
02/12,224.80711
02/13,225.51303
02/14,225.84004
02/15,224.35225
02/16,224.72893
02/17,225.29861
02/18,225.19559
02/19,224.32954
02/20,224.11218
02/21,224.09875
02/22,224.93776
02/23,224.3268
02/24,223.89484
02/25,224.76198
02/26,224.73912
02/27,224.78474
02/28,225.5532
02/29,226.50497
03/01,224.79173
03/02,225.09705
03/03,224.643
03/04,224.93944
03/05,224.94734
03/06,224.94435
03/07,224.52545
03/08,224.88882
03/09,225.13771
03/10,224.49893
03/11,224.96564
03/12,224.87206
03/13,224.11469
03/14,224.77704
03/15,225.27798
03/16,223.94914
03/17,225.50354
03/18,224.37227
03/19,224.07262
03/20,224.46527
03/21,224.19153
03/22,223.72229
03/23,223.27681
03/24,222.97163
03/25,222.41154
03/26,222.1202
03/27,221.41106
03/28,221.3169
03/29,220.76146
03/30,220.00969
03/31,219.50546
04/01,219.33868
04/02,218.33936
04/03,217.84549
04/04,217.1134
04/05,218.01337
04/06,217.72533
04/07,216.8602
04/08,216.19057
04/09,216.3992
04/10,217.04005
04/11,215.60631
04/12,216.2492
04/13,217.38673
04/14,217.52527
04/15,217.21738
04/16,217.58429
04/17,217.22314
04/18,217.62422
04/19,217.7887
04/20,217.015
04/21,217.768
04/22,217.0176
04/23,216.6506
04/24,216.64912
04/25,215.29474
04/26,214.66791
04/27,213.85402
04/28,213.08406
04/29,212.42001
04/30,212.17029
05/01,211.60413
05/02,211.35994
05/03,212.03746
05/04,210.40697
05/05,210.19087
05/06,210.54843
05/07,209.8282
05/08,210.0867
05/09,210.13705
05/10,210.27885
05/11,210.85504
05/12,209.66309
05/13,210.57404
05/14,210.15997
05/15,210.00621
05/16,210.0438
05/17,210.0609
05/18,209.43709
05/19,208.7869
05/20,209.59492
05/21,208.80055
05/22,208.38734
05/23,208.56027
05/24,207.29752
05/25,207.24506
05/26,207.34854
05/27,206.2825
05/28,206.34012
05/29,205.33093
05/30,204.78851
05/31,204.24422
06/01,204.1193
06/02,203.48769
06/03,203.14264
06/04,203.00502
06/05,203.62862
06/06,203.82579
06/07,203.83534
06/08,203.28246
06/09,205.59863
06/10,204.02711
06/11,205.45782
06/12,205.42068
06/13,204.78299
06/14,205.41966
06/15,205.73163
06/16,206.16396
06/17,205.50343
06/18,205.39
06/19,206.29987
06/20,205.4309
06/21,204.39534
06/22,204.70277
06/23,203.53156
06/24,203.12018
06/25,203.87303
06/26,203.40646
06/27,203.242
06/28,202.97841
06/29,203.74055
06/30,204.37424
07/01,203.2811
07/02,204.08954
07/03,204.98398
07/04,203.40578
07/05,204.89095
07/06,204.61661
07/07,204.83853
07/08,205.24446
07/09,205.49919
07/10,205.29778
07/11,205.38309
07/12,206.63376
07/13,206.0811
07/14,205.63358
07/15,206.38657
07/16,206.84708
07/17,206.96541
07/18,207.75133
07/19,207.53943
07/20,208.21617
07/21,207.396
07/22,208.89859
07/23,208.07394
07/24,208.91373
07/25,208.48091
07/26,208.09572
07/27,209.49971
07/28,208.56258
07/29,208.48651
07/30,209.19928
07/31,208.62108
08/01,209.21436
08/02,208.58063
08/03,208.85918
08/04,208.8914
08/05,209.13324
08/06,208.49951
08/07,209.6629
08/08,209.24373
08/09,208.66414
08/10,210.41307
08/11,209.81653
08/12,209.13042
08/13,210.04314
08/14,209.84433
08/15,210.67816
08/16,210.28416
08/17,211.00804
08/18,211.34131
08/19,209.95201
08/20,212.77812
08/21,211.73845
08/22,212.42932
08/23,211.76602
08/24,211.83136
08/25,212.73402
08/26,213.10138
08/27,212.25928
08/28,213.18753
08/29,213.05783
08/30,213.0604
08/31,213.48097
09/01,213.39528
09/02,214.05629
09/03,213.56567
09/04,214.31125
09/05,214.67169
09/06,214.41092
09/07,213.87483
09/08,213.85326
09/09,214.94028
09/10,214.85727
09/11,214.69017
09/12,214.84908
09/13,215.24033
09/14,215.16144
09/15,214.39154
09/16,214.8003
09/17,213.43115
09/18,214.8504
09/19,214.20686
09/20,213.72177
09/21,214.37233
09/22,213.93123
09/23,214.59274
09/24,214.81956
09/25,215.2574
09/26,215.78746
09/27,214.77426
09/28,216.02832
09/29,216.79376
09/30,217.35204
10/01,215.85388
10/02,216.70514
10/03,217.05927
10/04,216.45363
10/05,217.23567
10/06,216.11569
10/07,216.37534
10/08,217.24954
10/09,216.61066
10/10,216.86664
10/11,216.52197
10/12,216.80936
10/13,216.14641
10/14,216.46283
10/15,216.93637
10/16,215.47101
10/17,216.04701
10/18,216.78174
10/19,215.26033
10/20,215.51723
10/21,215.57951
10/22,214.16356
10/23,214.4047
10/24,214.1515
10/25,213.05956
10/26,213.14209
10/27,212.5077
10/28,212.58994
10/29,212.63936
10/30,212.60268
10/31,212.88454
11/01,212.85585
11/02,212.68953
11/03,213.59978
11/04,213.37057
11/05,213.46672
11/06,214.67227
11/07,214.60162
11/08,215.5133
11/09,217.23839
11/10,215.23404
11/11,215.29396
11/12,215.6578
11/13,216.28273
11/14,216.90282
11/15,215.67287
11/16,217.1514
11/17,217.05304
11/18,217.17792
11/19,216.76776
11/20,217.70801
11/21,217.75926
11/22,217.065
11/23,217.01106
11/24,218.4766
11/25,217.64601
11/26,216.4766
11/27,216.53561
11/28,217.02765
11/29,216.02357
11/30,215.18468
12/01,215.96358
12/02,215.78548
12/03,215.29813
12/04,215.02943
12/05,216.1257
12/06,214.66992
12/07,216.1924
12/08,215.19406
12/09,215.74557
12/10,215.6037
12/11,216.16696
12/12,215.43623
12/13,216.96068
12/14,216.01291
12/15,215.54051
12/16,216.35104
12/17,216.02228
12/18,216.07501
12/19,217.1871
12/20,216.41092
12/21,217.11671
12/22,217.00194
12/23,216.87238
12/24,217.0965
12/25,216.95622
12/26,216.95218
12/27,216.54543
12/28,217.77228
12/29,217.25293
12/30,216.87888
12/31,217.92882
