time,iso20
01/01,48.900684
01/02,49.68227
01/03,49.927094
01/04,50.239994
01/05,50.839844
01/06,49.266033
01/07,49.578846
01/08,50.113827
01/09,48.884613
01/10,48.793575
01/11,49.187283
01/12,48.68399
01/13,48.453754
01/14,48.833027
01/15,48.751232
01/16,48.3226
01/17,48.20837
01/18,48.089584
01/19,48.357132
01/20,48.23639
01/21,47.92284
01/22,48.17477
01/23,47.721924
01/24,48.08162
01/25,48.376926
01/26,48.37138
01/27,47.92017
01/28,48.03319
01/29,49.70158
01/30,48.47678
01/31,48.34962
02/01,48.788162
02/02,48.751064
02/03,47.98709
02/04,49.647923
02/05,49.484707
02/06,49.636917
02/07,51.003334
02/08,50.62427
02/09,50.520096
02/10,50.8121
02/11,52.20238
02/12,52.1547
02/13,52.470543
02/14,53.697105
02/15,53.115124
02/16,54.129128
02/17,54.48772
02/18,54.76698
02/19,55.94055
02/20,55.657192
02/21,56.014557
02/22,56.293285
02/23,57.51295
02/24,57.507233
02/25,57.25556
02/26,58.994404
02/27,57.728867
02/28,58.085846
02/29,52.71722
03/01,58.65459
03/02,58.8047
03/03,59.471714
03/04,58.766335
03/05,59.062794
03/06,60.300438
03/07,59.037853
03/08,61.017944
03/09,61.00345
03/10,61.102917
03/11,61.28878
03/12,62.40504
03/13,62.524883
03/14,62.956295
03/15,63.752197
03/16,64.05205
03/17,64.229485
03/18,65.63606
03/19,65.518616
03/20,64.88895
03/21,65.13366
03/22,65.83502
03/23,67.35313
03/24,67.294334
03/25,68.419655
03/26,67.01917
03/27,66.91441
03/28,67.72186
03/29,68.43662
03/30,67.68345
03/31,69.52419
04/01,70.19777
04/02,70.39244
04/03,70.607475
04/04,71.268196
04/05,70.90023
04/06,72.16123
04/07,70.4794
04/08,70.923256
04/09,72.1043
04/10,70.46893
04/11,70.53724
04/12,71.447685
04/13,69.80354
04/14,70.35548
04/15,71.65142
04/16,71.501976
04/17,71.25396
04/18,70.36686
04/19,70.70546
04/20,71.18893
04/21,71.09159
04/22,70.62596
04/23,71.736885
04/24,71.502914
04/25,71.23143
04/26,71.59989
04/27,72.20496
04/28,71.84461
04/29,72.585106
04/30,73.40208
05/01,72.3256
05/02,72.47726
05/03,73.06306
05/04,71.94483
05/05,71.93905
05/06,71.734215
05/07,70.78645
05/08,70.417656
05/09,70.91632
05/10,70.41708
05/11,71.39842
05/12,70.762535
05/13,70.824326
