time,iso20
01/01,203.68925
01/02,204.36723
01/03,203.88277
01/04,203.86989
01/05,203.52788
01/06,202.58788
01/07,202.66942
01/08,203.61273
01/09,204.31137
01/10,203.85016
01/11,202.83963
01/12,202.96312
01/13,204.50684
01/14,206.11891
01/15,205.2075
01/16,204.30795
01/17,206.16841
01/18,206.46213
01/19,207.35956
01/20,206.54568
01/21,206.52296
01/22,205.58052
01/23,205.55637
01/24,206.81207
01/25,204.67856
01/26,206.36436
01/27,207.65765
01/28,207.0371
01/29,205.96263
01/30,208.92322
01/31,208.61237
02/01,208.60924
02/02,211.60046
02/03,211.27335
02/04,211.53406
02/05,212.89388
02/06,214.3669
02/07,213.12247
02/08,214.40945
02/09,215.0241
02/10,213.66777
02/11,213.6321
02/12,213.30138
02/13,211.68336
02/14,210.77486
02/15,210.88887
02/16,212.24863
02/17,212.59288
02/18,212.24513
02/19,212.3175
02/20,213.20601
02/21,212.13933
02/22,211.49576
02/23,210.82646
02/24,210.86014
02/25,212.06189
02/26,211.60768
02/27,209.61523
02/28,210.82678
02/29,210.85738
03/01,211.55595
03/02,210.60226
03/03,209.38281
03/04,211.81401
03/05,212.46208
03/06,211.47174
03/07,211.5828
03/08,212.53922
03/09,212.63445
03/10,211.45987
03/11,212.6946
03/12,214.69722
03/13,212.54034
03/14,211.90651
03/15,212.22221
03/16,212.03175
03/17,210.78218
03/18,211.26411
03/19,209.54633
03/20,210.36137
03/21,210.41708
03/22,208.39088
03/23,209.28633
03/24,209.44307
03/25,208.77327
03/26,207.96986
03/27,207.88776
03/28,207.6476
03/29,208.4291
03/30,208.85005
03/31,208.59705
04/01,208.50569
04/02,208.11903
04/03,208.44153
04/04,207.30655
04/05,206.8375
04/06,206.77815
04/07,206.88496
04/08,206.4343
04/09,205.04825
04/10,204.28593
04/11,204.59717
04/12,204.77475
04/13,205.08801
04/14,205.38791
04/15,205.06906
04/16,205.99457
04/17,205.51335
04/18,204.59436
04/19,204.87794
04/20,204.81046
04/21,205.04877
04/22,204.2001
04/23,204.5356
04/24,204.92801
04/25,204.57736
04/26,203.63396
04/27,203.66966
04/28,203.59592
04/29,201.9084
04/30,201.84819
05/01,201.24402
05/02,199.92813
05/03,201.37529
05/04,198.9772
05/05,198.52779
05/06,198.55893
05/07,197.24055
05/08,196.49982
05/09,195.55322
05/10,195.59164
05/11,196.85504
05/12,196.14253
05/13,194.21169
05/14,194.85011
05/15,195.4948
05/16,194.60895
05/17,194.25919
05/18,194.87088
05/19,193.4959
05/20,192.98116
05/21,192.974
05/22,193.38301
05/23,192.26166
05/24,192.41338
05/25,191.42924
05/26,191.44188
05/27,193.09993
05/28,190.31798
05/29,190.62422
05/30,191.4122
05/31,189.3339
06/01,190.0132
06/02,189.73903
06/03,188.2372
06/04,187.33522
06/05,187.2794
06/06,187.3742
06/07,187.3584
06/08,185.04568
06/09,184.38306
06/10,186.27798
06/11,184.99893
06/12,184.88824
06/13,184.04187
06/14,184.15846
06/15,184.61934
06/16,185.30948
06/17,184.99754
06/18,185.43587
06/19,184.58319
06/20,184.85652
06/21,185.7801
06/22,186.04773
06/23,187.01627
06/24,187.37692
06/25,185.95895
06/26,186.39584
06/27,186.67296
06/28,185.68082
06/29,186.00836
06/30,185.11258
07/01,186.53134
07/02,185.56778
07/03,185.44969
07/04,185.8039
07/05,185.82684
